CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP
9a3eceac2aea9c8b73a36af4f5aa72a62ea41d22,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,127,37
04532e686b5d2e6dd1b996d8c17aee3a845a68dc,8,703,226,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/CoopInterProcessSemaphore.java,0,71,71,4,1,1,10,0,1,2,2.309436569,872,128,32
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/CountingInterProcessSemaphore.java,250,0,0,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/InterProcessSemaphore.java,5,3,143,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/LockInternals.java,3,70,362,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/locks/Counter.java,25,0,0,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/locks/Stepper.java,39,0,0,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/locks/TestCountingInterProcessSemaphore.java,381,0,0,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/locks/TestInterProcessSemaphore.java,0,82,296,,,,,,,,,,,
b59f36c95e53dffe82002fb7aa180be4ca925cfb,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,129,33
2601866c5e0bd247bd8a12c0da4405838465a63d,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,130,34
a54681b98e72235d49852c2876a5aea6795c67d5,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,131,35
781e99058ecd22649bf62f772f074c5a3c2dc42e,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,132,36
5576c69fce2dccf6a09d8d73d9f06771ed3fa64a,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,133,37
5bbe706946f2cabff76d84acd4a85427408a202e,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,134,38
2f520214bc3df8af2dc41296137a5e96f705bfc7,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,135,39
2de6488e243bf14552caa20a3ce0b56bd64b0263,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,136,40
1cfb1bafe1568ad460dad22c4364e7fcb9dbe780,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,137,41
0e1b619cce136d770567b80f619ee39dd7ca2855,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,138,42
f80f9ba7620372ff19b04703971162274943c179,2,268,57,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/queue/DistributedQueue.java,129,57,392,0,0,1,7,98,1,2,0.984860991,736,139,35
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/queue/TestDistributedQueue.java,139,0,344,,,,,,,,,,,
f338e2335d5bac887565ed5fb94dba5a27d9ef02,3,127,6,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/queue/DistributedQueue.java,36,6,464,1,0,1,8,0,1,2,1.562279307,947,140,36
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/queue/ErrorMode.java,36,0,0,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/queue/TestDistributedQueue.java,55,0,483,,,,,,,,,,,
8402977bddca0f3212514f2e30339cdd39b4a614,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,141,37
b4da95ba5f4ed3b8d26fa367211c6f403a10d6a8,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,142,38
