NMF,TotalAddLines,TotalDeleteLines,LC,LC_1,FileAdd,FileDelete,NAD,NUC,AGE,NMS,NMD,Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,1,1,0,2,0,0,0,5,107,1,1,0.0,141,2,558,33,13,13,0,854,850,4,5,5,0,0,100.0,NoArch
2,8,1,7,9,0,0,0,18,71,2,2,0.764204507,2421,4,15,1,548,546,2,14864,14839,25,136,136,0,0,100.0,NoArch
5,5,5,0,10,0,0,0,3,2042,1,2,2.321928095,0,2,21,0,0,0,0,381,0,381,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,590,33,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
3,31,12,19,43,0,0,0,166,1,2,2,1.400524001,0,6,2975,13,527,0,527,25477,0,25477,310,0,310,1,100.0,NoArch
1,4,2,2,6,0,0,0,55,104,1,1,0.0,0,3,0,0,254,0,254,7492,0,7492,77,0,77,1,100.0,NoArch
2,34,0,34,34,2,0,2,74,18,1,1,1.0,0,4,540,3,190,0,190,7613,0,7613,37,0,37,0,99.99497992,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1055,2,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
3,8,9,1,17,0,0,0,14,159,3,3,1.379280487,642,2,581,29,44,44,0,3267,3273,6,39,39,0,0,100.0,NoArch
1,1,1,0,2,0,0,0,11,90,1,1,0.0,201,1,551,32,12,12,0,1237,1237,0,7,7,0,0,100.0,NoArch
1,1,1,0,2,0,0,0,6,0,1,1,0.0,0,2,665,8,12,0,12,1029,0,1029,7,0,7,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,891,21,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,26,4,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
76,3444,3762,318,7206,0,12,12,48,268,5,38,5.525449415,738,1,1440,24,4817,63,4754,174198,2632,171566,1340,35,1305,1,99.85381949,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,87,0,87,87,2,0,2,2,3538,1,2,0.929363626,0,2,2960,4,60,0,60,1887,0,1887,22,0,22,1,99.97816773,NoArch
76,3767,3449,318,7216,15,0,15,51,695,5,38,5.52425678,0,2,1446,18,4844,0,4844,174638,0,174638,1369,0,1369,0,99.85381949,NoArch
1,4,3,1,7,0,0,0,2,0,1,1,0.0,0,1,1017,16,14,0,14,860,0,860,5,0,5,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1040,19,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
10,11,11,0,22,0,0,0,45,672,4,8,3.277613437,0,3,295,8,472,0,472,16384,0,16384,90,0,90,0,100.0,NoArch
4,20,10,10,30,0,0,0,33,695,2,4,1.723231429,0,6,63,2,609,0,609,18757,0,18757,174,0,174,0,100.0,NoArch
4,473,0,473,473,4,0,4,1,0,1,2,1.710472173,0,1,587,27,25,0,25,2250,0,2250,13,0,13,0,99.96642718,NoArch
1,4,1,3,5,0,0,0,13,1335,1,1,0.0,0,3,535,11,34,0,34,924,0,924,6,0,6,0,100.0,NoArch
5,330,35,295,365,3,0,3,30,620,2,5,1.536527624,0,6,73,0,390,0,390,22506,0,22506,143,0,143,1,100.0,NoArch
4,73,10,63,83,1,0,1,5,0,2,3,1.626760806,0,1,189,2,51,0,51,2667,0,2667,23,0,23,1,99.98227998,NoArch
3,181,9,172,190,0,0,0,4,12,1,2,0.615018229,244,1,23,8,48,22,26,1849,1119,730,37,11,26,0,100.0,NoArch
5,116,4,112,120,2,0,2,10,153,1,4,1.688224443,972,1,145,15,108,103,5,5010,4702,308,70,66,4,1,99.98179004,NoArch
1,0,2,2,2,0,0,0,3,0,1,1,0.0,103,1,95,8,4,4,0,500,516,16,4,4,0,0,100.0,NoArch
9,263,139,124,402,0,0,0,9,353,3,8,2.273139553,2659,1,272,15,419,397,22,14872,14165,707,155,142,13,2,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35,7,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
89,3758,3303,455,7061,0,1,1,48,352,6,55,5.536799352,61,1,387,4,4938,5,4933,184482,123,184359,1474,5,1469,0,98.45503763,NoArch
1,1,0,1,1,0,0,0,5,78,1,1,0.0,181,3,20,0,17,17,0,1086,1075,11,6,6,0,1,100.0,NoArch
2,114,22,92,136,0,0,0,19,0,1,2,0.923119984,0,1,1371,11,102,0,102,4671,0,4671,69,0,69,1,100.0,NoArch
1,2,5,3,7,0,0,0,8,741,1,1,0.0,0,3,550,6,18,0,18,1732,0,1732,10,0,10,0,100.0,NoArch
2,27,21,6,48,0,0,0,11,231,2,2,0.41381685,1546,3,353,11,298,294,4,9303,9280,23,64,64,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,2,2,0,4,0,0,0,3,44,1,1,0.0,99,1,519,41,19,17,2,505,497,8,5,5,0,1,100.0,NoArch
3,461,36,425,497,1,0,1,81,102,2,3,1.453310877,0,8,375,13,619,0,619,15524,0,15524,184,0,184,0,99.93873592,NoArch
106,777,772,5,1549,0,0,0,24,940,1,37,6.228706212,0,2,560,13,2141,0,2141,145638,0,145638,773,0,773,0,100.0,NoArch
4,9,4,5,13,0,0,0,3,0,1,1,1.987773371,146,2,15,1,0,0,0,288,288,0,0,0,0,0,100.0,NoArch
6,76,34,42,110,0,0,0,13,472,4,6,1.972819315,2268,1,563,38,228,225,3,13247,13033,214,137,136,1,0,100.0,NoArch
6,40,11,29,51,1,0,1,28,940,2,3,1.852496747,0,4,1378,18,153,0,153,8388,0,8388,76,0,76,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1028,10,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,1,2,1,3,0,0,0,3,94,2,2,0.918295834,597,1,263,11,83,83,0,3168,3173,5,36,36,0,0,100.0,NoArch
4,319,0,319,319,4,0,4,1,0,1,2,1.557721287,0,1,63,5,11,0,11,1520,0,1520,10,0,10,0,99.94734071,NoArch
9,100,13,87,113,1,0,1,30,95,2,4,2.785630462,2201,2,107,10,227,219,8,10074,9665,409,177,173,4,1,99.8927566,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,95,8,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1037,16,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,101,14,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,4,1,3,5,0,0,0,31,14,1,1,0.0,0,2,1010,9,69,0,69,2449,0,2449,15,0,15,0,100.0,NoArch
8,25,250,225,275,0,4,4,10,506,1,5,2.53248596,232,1,1020,19,16,15,1,2958,748,2210,8,10,2,0,99.92627593,NoArch
2,3,3,0,6,0,0,0,7,2379,2,2,0.918295834,0,2,39,4,15,0,15,916,0,916,12,0,12,0,100.0,NoArch
1,1,1,0,2,0,0,0,2,640,1,1,0.0,0,2,7,2,25,0,25,1107,0,1107,16,0,16,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
1,2,2,0,4,0,0,0,152,5,1,1,0.0,0,7,1441,27,380,0,380,12196,0,12196,87,0,87,0,100.0,NoArch
1,7,0,7,7,1,0,1,12,65,1,1,0.0,0,3,179,0,116,0,116,2812,0,2812,18,0,18,1,100.0,NoArch
3,110,3,107,113,2,0,2,8,136,1,2,0.902829063,0,1,187,6,123,0,123,3758,0,3758,51,0,51,1,99.99337924,NoArch
2,6,4,2,10,0,0,0,50,0,2,2,0.881290899,0,2,663,6,78,0,78,3610,0,3610,27,0,27,0,100.0,NoArch
1,1,1,0,2,0,0,0,4,0,1,1,0.0,300,2,317,7,59,59,0,1554,1554,0,18,18,0,0,100.0,NoArch
7,137,1,136,138,1,0,1,8,243,2,6,1.837163234,1248,2,69,6,98,89,9,7919,7154,765,77,69,8,0,99.98925655,NoArch
2,20,0,20,20,0,0,0,2,1022,2,2,1.0,271,1,527,11,38,34,4,1304,1244,60,23,19,4,0,100.0,NoArch
4,112,40,72,152,0,0,0,25,150,1,2,1.226830915,0,1,100,3,146,0,146,4226,0,4226,25,0,25,1,100.0,NoArch
1,21,1,20,22,0,0,0,14,237,1,1,0.0,0,4,20,1,74,0,74,2004,0,2004,14,0,14,0,100.0,NoArch
7,106,7,99,113,2,0,2,3,786,1,5,1.450810452,0,1,1328,19,67,0,67,2266,0,2266,32,0,32,1,99.95286076,NoArch
7,64,67,3,131,0,0,0,18,454,2,7,2.231715355,2693,3,135,9,497,499,2,15305,15425,120,134,135,1,0,99.96895925,NoArch
2,3,2,1,5,0,0,0,13,32,1,2,0.970950594,585,1,445,35,92,92,0,3373,3369,4,14,14,0,0,100.0,NoArch
1,2,4,2,6,0,0,0,13,21,1,1,0.0,220,2,52,8,24,24,0,1425,1425,0,4,4,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,531,15,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,1,1,0,2,0,0,0,11,71,1,1,0.0,720,2,305,22,110,110,0,3626,3627,1,43,43,0,1,100.0,NoArch
4,50,8,42,58,1,0,1,38,14,2,2,1.603599604,0,2,992,21,443,0,443,14347,0,14347,50,0,50,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,684,8,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
5,87,26,61,113,0,0,0,12,338,2,4,0.897013834,1959,2,492,50,414,393,21,12310,11913,397,82,81,1,1,100.0,NoArch
2,27,17,10,44,0,0,0,6,22,1,2,0.510787823,1334,2,426,31,112,112,0,7428,7358,70,64,64,0,0,100.0,NoArch
1,0,1,1,1,0,0,0,9,0,1,1,0.0,480,2,383,32,88,88,0,2668,2673,5,36,36,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1057,4,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
3,8,4,4,12,1,0,1,10,445,2,2,1.28067213,0,4,57,0,93,0,93,4477,0,4477,22,0,22,1,100.0,NoArch
3,17,5,12,22,0,0,0,5,446,1,2,1.090652803,468,2,115,12,71,70,1,2398,2336,62,34,34,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,58,3,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,1,0,1,1,0,0,0,5,78,1,1,0.0,181,3,20,0,17,17,0,1086,1075,11,6,6,0,1,100.0,NoArch
97,3616,3919,303,7535,0,12,12,48,276,6,55,5.697022115,738,1,20,2,4947,63,4884,183925,2632,181293,1439,35,1404,1,99.85381949,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,704,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
4,127,32,95,159,3,0,3,3,5,1,1,1.932827005,0,1,28,8,61,0,61,3383,0,3383,20,0,20,0,99.97573405,NoArch
2,15,11,4,26,0,0,0,10,189,1,1,0.619382195,0,5,683,7,87,0,87,2655,0,2655,28,0,28,0,100.0,NoArch
3,11,7,4,18,0,0,0,101,131,2,2,1.351644115,0,2,230,1,301,0,301,9387,0,9387,88,0,88,1,100.0,NoArch
2,34,0,34,34,2,0,2,74,18,1,1,1.0,0,4,540,3,190,0,190,7613,0,7613,37,0,37,0,99.99497992,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
2,22,0,22,22,2,0,2,38,0,1,2,0.945660305,0,5,9,2,137,0,137,5357,0,5357,53,0,53,1,100.0,NoArch
9,396,311,85,707,1,1,2,10,207,3,5,2.522367759,4084,1,349,8,598,581,17,20686,20156,530,190,178,12,0,99.96856334,NoArch
4,284,25,259,309,3,0,3,6,0,1,2,1.753464238,94,2,16,7,40,11,29,1365,416,949,29,3,26,0,99.96872068,NoArch
5,109,32,77,141,0,0,0,18,69,1,2,2.013435611,1223,3,21,1,143,133,10,6896,6411,485,55,53,2,1,99.9951105,NoArch
2,10,10,0,20,0,0,0,3,0,1,1,0.970950594,107,2,10,1,0,0,0,95,95,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
4,92,22,70,114,2,0,2,14,0,1,3,1.449749696,0,2,3,2,94,0,94,3010,0,3010,36,0,36,1,100.0,NoArch
1,0,1,1,1,0,0,0,31,0,1,1,0.0,0,7,692,13,104,0,104,3810,0,3810,24,0,24,1,100.0,NoArch
2,25,1,24,26,0,0,0,3,498,2,2,0.391243564,156,2,154,11,19,17,2,617,434,183,18,17,1,1,99.98328039,NoArch
8,344,116,228,460,1,0,1,10,33,1,5,2.726834217,2741,1,44,10,372,356,16,19366,17817,1549,157,146,11,0,99.99037536,NoArch
3,62,10,52,72,1,0,1,24,150,1,3,1.111868527,0,2,1751,28,337,0,337,17599,0,17599,201,0,201,1,100.0,NoArch
8,192,89,103,281,0,0,0,17,148,4,7,1.474853786,3129,3,578,28,519,507,12,17201,16756,445,189,184,5,3,100.0,NoArch
3,227,0,227,227,3,0,3,3,613,2,2,0.971583155,0,1,46,1,26,0,26,1320,0,1320,14,0,14,1,99.97998799,NoArch
1,1,1,0,2,0,0,0,115,31,1,1,0.0,0,12,225,3,261,0,261,7042,0,7042,67,0,67,1,100.0,NoArch
2,44,3,41,47,0,0,0,10,984,2,2,0.25387844,0,4,361,9,32,0,32,1487,0,1487,11,0,11,0,99.97206801,NoArch
10,44,46,2,90,0,0,0,14,45,1,5,2.790348342,0,5,9,3,618,0,618,31183,0,31183,255,0,255,0,100.0,NoArch
7,44,1,43,45,6,0,6,74,478,2,6,2.728770953,0,5,879,24,302,0,302,9148,0,9148,127,0,127,1,100.0,NoArch
76,3444,3762,318,7206,0,12,12,48,268,5,38,5.525449415,738,1,1442,14,4817,63,4754,174198,2632,171566,1340,35,1305,1,99.85381949,NoArch
3,15,68,53,83,0,0,0,3,328,1,2,0.617723855,793,2,49,3,100,99,1,3287,3229,58,70,69,1,0,100.0,NoArch
1,15,2,13,17,0,0,0,14,2,1,1,0.0,0,4,1732,21,57,0,57,1754,0,1754,13,0,13,1,100.0,NoArch
10,44,46,2,90,0,0,0,14,45,1,5,2.790348342,0,5,9,3,618,0,618,31183,0,31183,255,0,255,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,5,3,2,8,0,0,0,2,2,2,2,0.811278124,342,2,553,28,48,48,0,1913,1892,21,14,14,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,356,12,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
3,34,31,3,65,0,0,0,9,174,2,3,1.578410607,1036,2,44,0,184,188,4,5848,5921,73,58,58,0,0,100.0,NoArch
1,18,4,14,22,0,0,0,3,1270,1,1,0.0,0,3,659,2,68,0,68,1763,0,1763,21,0,21,0,99.9774017,NoArch
2,6,6,0,12,0,0,0,4,812,1,2,1.0,0,3,975,18,17,0,17,437,0,437,2,0,2,0,100.0,NoArch
1,2,2,0,4,0,0,0,12,26,1,1,0.0,1442,3,379,30,278,278,0,8825,8827,2,47,47,0,0,100.0,NoArch
2,42,30,12,72,0,0,0,21,3083,1,2,0.99107606,0,4,14,0,102,0,102,3693,0,3693,37,0,37,0,100.0,NoArch
2,79,47,32,126,1,0,1,11,243,2,2,0.341153893,0,5,1754,26,128,0,128,3370,0,3370,46,0,46,0,100.0,NoArch
1,3,0,3,3,1,0,1,6,110,1,1,0.0,0,4,689,10,67,0,67,2330,0,2330,11,0,11,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1047,16,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,6,4,2,10,0,0,0,34,217,2,2,0.970950594,0,3,1302,5,76,0,76,2613,0,2613,30,0,30,1,100.0,NoArch
2,6,6,0,12,0,0,0,4,812,1,2,1.0,0,3,975,18,17,0,17,437,0,437,2,0,2,0,100.0,NoArch
1,5,1,4,6,0,0,0,2,42,1,1,0.0,84,1,881,13,7,6,1,404,394,10,3,3,0,0,100.0,NoArch
1,6,2,4,8,0,0,0,13,38,1,1,0.0,0,2,584,29,28,0,28,1301,0,1301,6,0,6,1,100.0,NoArch
4,316,60,256,376,1,0,1,89,11,1,1,1.441684354,0,1,665,22,276,0,276,11675,0,11675,56,0,56,0,99.99558947,NoArch
1,0,2,2,2,0,0,0,6,0,1,1,0.0,370,1,206,39,61,61,0,2616,2630,14,9,9,0,0,100.0,NoArch
4,159,13,146,172,0,0,0,4,297,2,3,1.4970548,1492,3,7,1,139,123,16,9539,8608,931,52,48,4,0,100.0,NoArch
6,538,267,271,805,2,0,2,30,31,1,2,2.366360332,0,1,188,7,312,0,312,8183,0,8183,126,0,126,1,99.97683193,NoArch
1,1,1,0,2,0,0,0,8,0,1,1,0.0,0,3,254,9,16,0,16,400,0,400,4,0,4,1,100.0,NoArch
1,2,7,5,9,0,0,0,5,41,1,1,0.0,0,3,487,5,15,0,15,732,0,732,3,0,3,1,100.0,NoArch
1,108,0,108,108,1,0,1,1,0,1,1,0.0,0,1,74,6,15,0,15,575,0,575,5,0,5,0,99.98427982,NoArch
7,172,6,166,178,2,0,2,25,6,3,4,2.152427241,1568,2,93,6,202,186,16,8555,7860,695,146,136,10,0,99.96518375,NoArch
4,53,12,41,65,1,0,1,114,864,1,4,1.768458491,0,3,483,3,368,0,368,10490,0,10490,88,0,88,1,100.0,NoArch
4,53,19,34,72,1,0,1,5,300,1,2,1.598816797,0,1,751,14,50,0,50,2777,0,2777,21,0,21,0,100.0,NoArch
2,16,1,15,17,0,0,0,3,584,1,2,0.787126586,210,1,367,21,33,29,4,1295,1207,88,10,9,1,1,100.0,NoArch
1,1,0,1,1,1,0,1,51,4663,1,1,0.0,0,5,81,3,77,0,77,6794,0,6794,50,0,50,0,100.0,NoArch
21,348,552,204,900,2,4,6,22,499,3,5,3.66853287,5588,1,467,38,640,647,7,26423,27230,807,217,224,7,0,99.94620185,NoArch
2,28,1,27,29,1,0,1,7,526,2,2,0.735508582,0,2,221,3,34,0,34,1893,0,1893,22,0,22,1,100.0,NoArch
1,83,0,83,83,1,0,1,1,0,1,1,0.0,0,1,103,16,3,0,3,411,0,411,3,0,3,0,99.93900072,NoArch
9,205,29,176,234,2,0,2,32,90,2,5,2.855080808,2549,2,109,10,371,342,29,13751,13064,687,204,188,16,1,99.97342075,NoArch
6,77,47,30,124,0,0,0,42,178,1,3,2.045258137,0,2,619,11,131,0,131,4884,0,4884,54,0,54,1,99.99343207,NoArch
1,4,1,3,5,0,0,0,31,14,1,1,0.0,0,2,1010,9,69,0,69,2449,0,2449,15,0,15,0,100.0,NoArch
1,1,3,2,4,0,0,0,3,129,1,1,0.0,0,1,892,7,11,0,11,257,0,257,4,0,4,0,100.0,NoArch
1,6,0,6,6,1,0,1,2,314,1,1,0.0,0,1,1474,8,8,0,8,341,0,341,8,0,8,1,100.0,NoArch
6,16,12,4,28,0,0,0,2,0,1,5,2.495602924,877,1,502,58,57,57,0,3422,3422,0,19,19,0,0,100.0,NoArch
6,175,77,98,252,1,0,1,6,137,1,2,2.038009911,1766,2,76,5,255,243,12,8749,8212,537,94,88,6,0,99.98533007,NoArch
17,54,27,27,81,10,0,10,3,17,1,5,3.5653529,0,2,600,18,137,0,137,7934,0,7934,56,0,56,0,100.0,NoArch
6,326,35,291,361,1,0,1,8,328,3,6,1.950435328,847,1,324,12,170,137,33,5786,4132,1654,59,47,12,0,99.9776086,NoArch
37,288,496,208,784,0,1,1,7,292,3,23,4.142141717,6094,1,228,21,678,659,19,31543,32355,812,292,309,17,0,94.73189087,Arch
14,1080,1335,255,2415,3,2,5,8,80,1,2,3.155563113,2792,2,7,1,286,315,29,11596,12419,823,124,139,15,1,95.33857251,Arch
18,139,168,29,307,0,0,0,16,265,4,14,3.917013303,6987,2,27,3,1308,1314,6,41161,41665,504,343,343,0,0,96.71343767,Arch
5,108,14,94,122,1,0,1,6,170,1,4,1.969694897,1368,1,62,8,186,179,7,7940,7631,309,63,60,3,1,94.69122427,Arch
2,33,3,30,36,0,0,0,6,112,1,2,0.503258335,304,1,242,23,51,41,10,1732,1581,151,26,24,2,1,92.53663524,Arch
6,65,4,61,69,0,0,0,9,240,2,5,1.786945367,1860,1,243,23,231,219,12,11125,10802,323,84,79,5,1,96.87715991,Arch
38,1740,355,1385,2095,1,0,1,9,91,5,14,3.253866124,8243,2,249,17,1236,970,266,51002,42794,8208,499,448,51,0,94.78129713,Arch
12,620,507,113,1127,2,0,2,9,74,1,3,3.000552079,2385,5,9,1,284,271,13,11952,11273,679,139,121,18,1,93.5795524,Arch
18,603,1136,533,1739,0,3,3,10,90,1,4,3.412288594,2961,2,0,0,259,320,61,11737,13768,2031,146,153,7,1,93.62348178,Arch
4,397,1,396,398,1,0,1,4,328,2,2,1.210988558,679,2,66,3,168,109,59,4649,3043,1606,81,54,27,0,93.69478799,Arch
10,270,200,70,470,1,0,1,12,9,1,2,2.587822402,1873,2,6,6,204,197,7,9831,9699,132,95,94,1,1,97.37972036,Arch
9,426,3,423,429,6,0,6,10,21,2,5,2.510633463,1388,1,36,3,276,248,28,10331,8769,1562,73,57,16,1,97.62762022,Arch
2,56,5,51,61,1,0,1,6,2,1,2,0.643639413,788,2,86,7,199,196,3,4846,4729,117,48,45,3,1,97.34500148,Arch
1,5,2,3,7,0,0,0,2,0,1,1,0.0,22,1,39,3,2,2,0,112,90,22,1,1,0,0,96.23324882,Arch
1,30,2,28,32,0,0,0,3,532,1,1,0.0,111,3,32,6,27,23,4,769,623,146,9,6,3,1,96.21525415,Arch
30,962,890,72,1852,1,0,1,9,482,3,17,3.935130687,8666,2,106,2,1261,1246,15,42632,42587,45,529,521,8,0,95.01735577,Arch
30,892,964,72,1856,0,1,1,10,0,3,17,3.932199116,8738,2,107,3,1246,1261,15,42587,42632,45,521,529,8,0,95.01735577,Arch
39,1097,911,186,2008,1,0,1,11,87,4,25,4.119508832,11203,2,110,6,1581,1548,33,56241,55501,740,660,648,12,0,95.05277045,Arch
1,88,0,88,88,1,0,1,1,0,1,1,0.0,0,1,54,3,7,0,7,403,0,403,4,0,4,1,95.08330121,Arch
19,636,39,597,675,6,0,6,21,137,2,9,3.527604242,3727,1,77,9,616,552,64,22779,19954,2825,267,231,36,0,96.82657511,Arch
21,800,191,609,991,7,0,7,6,20,2,11,3.97468713,1529,1,84,14,266,188,78,10337,7491,2846,143,88,55,0,94.79911264,Arch
6,65,10,55,75,1,0,1,23,9,2,5,1.923049878,1341,2,85,15,134,130,4,6646,6497,149,91,87,4,1,96.89752896,Arch
14,367,25,342,392,1,0,1,10,217,2,9,2.05077561,3081,1,395,28,516,455,61,17532,15282,2250,194,179,15,0,94.79733287,Arch
3,75,6,69,81,1,0,1,19,307,2,3,1.466594698,1433,3,418,26,164,158,6,9025,8726,299,110,108,2,1,97.92002646,Arch
16,941,263,678,1204,4,0,4,27,73,2,6,3.525353939,5958,1,99,7,789,717,72,29364,25813,3551,384,340,44,0,94.97418915,Arch
4,304,92,212,396,0,0,0,12,23,3,4,1.25164874,1739,1,430,33,344,321,23,10821,9248,1573,110,104,6,0,94.64064269,Arch
7,143,82,61,225,0,0,0,15,105,1,4,2.217307235,3924,1,432,34,679,663,16,23044,22771,273,160,157,3,0,92.98725972,Arch
1,23,1,22,24,0,0,0,6,2,1,1,0.0,591,1,435,31,92,89,3,4346,4177,169,19,19,0,0,95.93070105,Arch
5,110,15,95,125,0,0,0,22,44,1,1,1.356297933,1406,3,443,34,230,205,25,7044,6589,455,129,122,7,1,95.21392636,Arch
24,466,75,391,541,3,0,3,34,175,3,12,3.664436855,5541,1,111,12,865,811,54,32976,31021,1955,376,350,26,0,95.50031619,Arch
11,358,228,130,586,1,0,1,9,36,2,4,2.939853928,2691,2,114,12,336,323,13,14373,14064,309,199,181,18,0,95.72761194,Arch
19,961,684,277,1645,2,0,2,19,113,2,9,2.408137921,5208,1,478,46,807,779,28,31520,29701,1819,248,240,8,0,96.53127247,Arch
32,2770,0,2770,2770,32,0,32,1,0,1,10,4.798521647,0,1,501,57,161,0,161,9363,0,9363,89,0,89,0,95.15716649,Arch
12,274,50,224,324,0,0,0,22,644,1,6,2.984782983,1619,1,533,17,250,218,32,10070,8699,1371,104,83,21,2,94.78333799,Arch
40,959,167,792,1126,6,0,6,40,233,2,19,4.378421115,8196,2,132,6,1136,1023,113,50444,46068,4376,568,523,45,0,96.05497728,Arch
13,492,30,462,522,3,0,3,19,226,2,5,2.838283521,2122,1,144,12,298,251,47,12097,9779,2318,176,160,16,1,95.89910326,Arch
2,15,26,11,41,0,0,0,13,56,1,2,0.712064055,411,1,157,12,58,58,0,1744,1844,100,20,20,0,1,95.87164152,Arch
36,2971,0,2971,2971,36,0,36,1,0,1,3,4.305053528,0,1,875,19,229,0,229,12574,0,12574,90,0,90,0,97.69116381,Arch
6,110,11,99,121,1,0,1,8,872,2,5,2.189315013,745,2,883,14,88,74,14,4558,4116,442,36,24,12,1,95.13497352,Arch
9,1251,0,1251,1251,9,0,9,1,0,1,2,2.801054094,0,1,889,19,127,0,127,6355,0,6355,64,0,64,0,95.27127462,Arch
9,76,143,67,219,0,0,0,1,0,1,2,2.151565557,1251,1,890,20,116,127,11,6128,6355,227,62,64,2,0,97.49811178,Arch
30,4,2,2,6,0,0,0,1,0,1,10,0.918295834,2143,1,904,34,125,125,0,8045,8032,13,109,109,0,0,95.05917905,Arch
10,611,447,164,1058,3,0,3,21,58,1,3,2.568251262,1638,2,223,3,225,216,9,9714,8986,728,89,90,1,0,97.08622493,Arch
58,3063,3352,289,6415,1,0,1,51,879,5,33,5.166005492,0,2,50,0,4442,0,4442,160138,0,160138,1264,0,1264,1,95.44083427,Arch
58,3355,3066,289,6421,0,1,1,48,351,5,33,5.171867792,226,1,104,2,4463,28,4435,161803,1232,160571,1260,12,1248,0,95.44083427,Arch
58,3063,3352,289,6415,1,0,1,51,879,5,33,5.166005492,0,2,103,2,4442,0,4442,160138,0,160138,1264,0,1264,0,95.44083427,Arch
61,3355,3292,63,6647,0,2,2,48,352,5,35,5.243199422,288,1,105,3,4472,44,4428,162075,2249,159826,1264,22,1242,0,95.4320403,Arch
64,3388,3363,25,6751,4,0,4,51,835,5,38,5.288710516,0,2,1453,4,4728,0,4728,172263,0,172263,1329,0,1329,2,95.4320403,Arch
62,3367,3165,202,6532,1,1,2,48,342,5,37,5.226401227,226,1,1457,9,4727,28,4699,172776,1232,171544,1315,12,1303,1,95.43889845,Arch
58,3063,3352,289,6415,1,0,1,51,879,5,33,5.166005492,0,2,1454,5,4442,0,4442,160138,0,160138,1264,0,1264,0,95.43889845,Arch
58,3355,3066,289,6421,0,1,1,48,351,5,33,5.171867792,226,1,1460,12,4463,28,4435,161803,1232,160571,1260,12,1248,0,95.43889845,Arch
