CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,LC_1,FileAdd,FileDelete,NAD,NUC,AGE,NMS,NMD,Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
c672aa020aa04c71d21c9974b41b7cf66f3088f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,4,0,0,0,0,0,0,0,0,0,0,100,NoArch
e1c2196a9f32b80449d814d8be8cd0f8ff59b52e,1,2,2,0,4,0,0,0,40,960,1,1,0,0,2,1310,0,96,0,96,2571,0,2571,28,0,28,0,100,NoArch
8d05228c35fb7e993fa6012f49fbaf8143f6eb15,1,4,0,4,4,1,0,1,2,2496,1,1,0,0,2,1311,1,18,0,18,520,0,520,12,0,12,1,100,NoArch
4bdaa8bbd05872986c65237df20de9967831410a,3,43,0,43,43,3,0,3,49,1721,2,2,1.127631951,0,2,662,5,78,0,78,3671,0,3671,27,0,27,2,100,NoArch
8ee0e0ae8ec778c615a392f0103896886447d8a1,2,6,4,2,10,0,0,0,50,0,2,2,0.881290899,0,2,663,6,78,0,78,3610,0,3610,27,0,27,0,100,NoArch
e3930d75b9748c612113460108285aac741f776e,1,0,2,2,2,0,0,0,9,1006,1,1,0,0,4,664,7,18,0,18,1739,0,1739,16,0,16,0,100,NoArch
ad046a1973f4b998f275adbfb902935d8a3b5dcf,1,1,1,0,2,0,0,0,6,0,1,1,0,0,2,665,8,12,0,12,1029,0,1029,7,0,7,0,100,NoArch
99949c2fa63fd0fce27641969a91d7ab774ab00b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,9,0,0,0,0,0,0,0,0,0,0,100,NoArch
47d6022fb21630855b568b053fcc5107e4da9eef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,100,NoArch
1a620fa29da342e9d0bd5ba7166f3f73d56e3b0e,1,3,1,2,4,0,0,0,8,1348,1,1,0,0,5,0,0,73,0,73,2039,0,2039,8,0,8,1,100,NoArch
d89c487b8a6be48dec36a6f52480eac119401589,2,3,3,0,6,0,0,0,7,2379,2,2,0.918295834,0,2,39,4,15,0,15,916,0,916,12,0,12,0,100,NoArch
fa5db4b1561ff61d8b46682ce0bb09592b42ed6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,0,100,NoArch
a6b288e53f192a6824a78f3649cfc8d23e74d95f,1,1,3,2,4,0,0,0,9,2,1,1,0,0,5,1,1,73,0,73,2028,0,2028,8,0,8,1,100,NoArch
4df51a9df55d49348c170915a7804cc781b6ad23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,0,100,NoArch
e96b56ddf022b8055ef8df552dce0d9c8e8d67d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,0,100,NoArch
327dbe8545436030b62a49a3ca526c9f07dbdc5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,0,100,NoArch
25e9b9b32b0f86d6e404084b0259e8b6c77b5bab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,6,0,0,0,0,0,0,0,0,0,0,100,NoArch
b3351649d76edd4ff42e13b27d66b88419e3a974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0,0,0,0,0,0,0,0,0,100,NoArch
a4f720e84c2717c1f6cb8286ac15c5db79dbd684,3,19,3,16,22,1,0,1,96,276,2,2,1.497015106,0,6,1312,0,568,0,568,26194,0,26194,361,0,361,1,100,NoArch
100cf6eb25cb65fcc520823a2ad66f4ee60d23ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,0,0,0,0,0,0,0,100,NoArch
d8fbcd0c20d4e1878ab89b4027e3d4a26e21f0fe,2,27,12,15,39,1,0,1,39,142,1,2,0.619382195,0,5,11,0,139,0,139,5422,0,5422,54,0,54,1,100,NoArch
3da3216d4c378ee5decb754c96eb60aedaad9149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,0,0,0,0,0,0,0,0,0,0,100,NoArch
12ece5cc7e141615bc47ef5052b5e55a6c44c72c,1,3,3,0,6,0,0,0,2,2543,1,1,0,0,2,246,0,8,0,8,222,0,222,4,0,4,0,100,NoArch
9e3a1b5ee533167da46a91b27b2f869709720222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,0,0,0,0,0,0,0,0,0,0,100,NoArch
cc3f99579161dbd375f22ec8c3e92357f1fb57e2,1,132,1,131,133,0,0,0,6,252,1,1,0,0,2,49,7,26,0,26,1403,0,1403,5,0,5,1,100,NoArch
0507c7271a27d4e91d4bd3342aa2ca2f5d9f559f,2,14,76,62,90,1,0,1,9,126,1,2,0.623570208,0,2,50,8,82,0,82,3000,0,3000,10,0,10,1,100,NoArch
5408d1379837b5d165584efb4da607a67f0995d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0,0,0,0,0,0,0,0,0,100,NoArch
c49437d8981b646524a5e626b1569191fbf46e6f,2,0,59,59,59,0,0,0,10,0,1,2,0.616166193,0,2,52,10,78,0,78,2756,0,2756,14,0,14,0,100,NoArch
e65f91380edede8e5bf70abc87f7c2d8033ab939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,0,0,0,0,0,0,0,100,NoArch
9f5c4e0aeadc51571e43a09d97283483618d5c2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,7,0,0,0,0,0,0,0,0,0,0,100,NoArch
3ad86b702b7369a1c73bac7f6b1b2b3255697068,1,3,0,3,3,1,0,1,5,1149,1,1,0,0,3,667,0,15,0,15,521,0,521,2,0,2,0,100,NoArch
f5673ddb38b54dde6dd8369ee0bcf9df66efff4a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
f1972f0e14c0b838e03ff85c77eec127c1865c67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,2,0,0,0,0,0,0,0,0,0,0,100,NoArch
33620a75b80d761af235a0d4818ae25fd58816e7,3,13,1,12,14,2,0,2,20,2246,1,3,1.431560284,0,4,670,3,249,0,249,7243,0,7243,60,0,60,1,100,NoArch
92a819a8d76d74dfc5ec35ff58603385adbf3514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,4,0,0,0,0,0,0,0,0,0,0,100,NoArch
68a546b082cc00a6dded3f8a4d3037b4fdfefee6,1,13,9,4,22,0,0,0,5,847,1,1,0,0,4,0,0,66,0,66,2320,0,2320,11,0,11,1,100,NoArch
5429e26bcabff5b2deb9526e372064a8c9eab7c2,1,6,3,3,9,0,0,0,9,218,1,1,0,0,6,247,0,35,0,35,1166,0,1166,12,0,12,1,100,NoArch
ac78dd7325cd53925ac9a13f0a3cf620cda365d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,5,0,0,0,0,0,0,0,0,0,0,100,NoArch
9e94fdd61b942ce6be2076f82a766a08542d0b96,1,6,0,6,6,1,0,1,40,165,1,1,0,0,9,673,6,150,0,150,6280,0,6280,17,0,17,1,100,NoArch
397468db5dd547fb96b3d7db3b80d0e8f683ac94,1,1,1,0,2,0,0,0,37,116,1,1,0,0,7,248,1,202,0,202,6429,0,6429,71,0,71,1,100,NoArch
d421e26be0604892c85d2e192e9e6ac13690a9dc,1,1,1,0,2,0,0,0,13,255,1,1,0,0,4,674,7,49,0,49,1523,0,1523,9,0,9,1,100,NoArch
32245004dc6be0abec81aed3457f3fd65fdbd13e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,8,0,0,0,0,0,0,0,0,0,0,100,NoArch
fdbddc70638dca598b1ca1285756353338c6c36b,4,92,22,70,114,2,0,2,12,635,1,3,1.449749696,0,2,1,0,94,0,94,3010,0,3010,36,0,36,0,100,NoArch
65a2c76015a39b15f621b775f426a756cceee613,4,22,92,70,114,0,0,0,13,0,1,3,1.449749696,0,2,2,1,87,0,87,2634,0,2634,34,0,34,0,100,NoArch
f6e1f67c2e6556585b43bf4c9ddf78566c10d8fb,4,92,22,70,114,2,0,2,14,0,1,3,1.449749696,0,2,3,2,94,0,94,3010,0,3010,36,0,36,1,100,NoArch
d9b159fbb74aaacecd4377c01a94bf3d70983d7f,2,28,4,24,32,1,0,1,22,1453,1,2,0.988699408,0,5,249,2,63,0,63,2986,0,2986,20,0,20,1,100,NoArch
1008b93b6bd1c925db2f3425e2aa3f42d26c8d05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
464e6997395dc03c44f5958dae5fa21fc5d40550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,0,0,0,0,0,0,100,NoArch
de766416b3e7d09d0bfff6995360feaeb442a72d,3,65,14,51,79,1,0,1,12,1097,1,2,1.267938336,0,1,1313,0,159,0,159,6287,0,6287,83,0,83,1,100,NoArch
144ab39154fa280b1540c208e2391a9aa5f20eef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,0,0,0,0,0,0,0,0,0,0,100,NoArch
71c73e4a2604e6f03a07d2c198544500eb91bc57,1,4,0,4,4,1,0,1,2,2645,1,1,0,0,2,1314,1,10,0,10,366,0,366,4,0,4,1,100,NoArch
9085c8578c026b0a7f41c2abdb2186ea2db389cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,0,0,0,0,0,0,0,0,0,0,100,NoArch
33d66d09609196f763524474645e49e0d0136153,1,3,1,2,4,0,0,0,6,480,1,1,0,0,2,59,4,311,0,311,9477,0,9477,109,0,109,0,100,NoArch
7c309b52b8d42011cf47c9d76f3e292cf7caf64d,1,16,2,14,18,0,0,0,48,357,1,1,0,0,4,60,5,116,0,116,3946,0,3946,22,0,22,0,100,NoArch
45c1a5ca5be23a7db38fb623b7e6f2d1933dd9e1,1,0,14,14,14,0,0,0,49,0,1,1,0,0,4,61,6,115,0,115,3833,0,3833,22,0,22,0,100,NoArch
c632ec3e8c8636824a7efe98fdd1d89d975dc16c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,7,0,0,0,0,0,0,0,0,0,0,100,NoArch
5ef5d91a8cb181dd532c8e83b53e7f8c3f272f5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,8,0,0,0,0,0,0,0,0,0,0,100,NoArch
6f2bda483ffba734732de60628ce45d19ebaeda9,2,2,5,3,7,0,0,0,10,1457,2,2,0.985228136,0,5,676,2,134,0,134,3672,0,3672,61,0,61,1,100,NoArch
29b6bd0a90dce881a201f0ceec5d006febfc2e16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
3df773fdca372fca05eef60dc536999c7b7b5aa3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,4,0,0,0,0,0,0,0,0,0,0,100,NoArch
6af5dd43d2aa810880fb03c890bf3f780bc73e7f,1,3,2,1,5,0,0,0,6,2665,1,1,0,0,3,250,1,31,0,31,1408,0,1408,4,0,4,1,100,NoArch
faeb3e2e94d1cf84d7cc549e838fc15fe38dbe5d,1,2,2,0,4,0,0,0,6,2,1,1,0,0,5,251,2,59,0,59,1982,0,1982,17,0,17,0,100,NoArch
6627bee4db9ea9f1513937bb5e3da63202c9acee,1,38,4,34,42,0,0,0,15,46,1,1,0,0,4,679,3,46,0,46,1135,0,1135,17,0,17,1,100,NoArch
1f6dea5acad04d421b9401088a5c4f727c67e871,1,3,4,1,7,0,0,0,16,0,1,1,0,0,4,680,4,46,0,46,1131,0,1131,17,0,17,0,100,NoArch
1705271ca56be4f0e7dffc97c848664e2d80158c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,5,0,0,0,0,0,0,0,0,0,0,100,NoArch
1ae35cfba434df153da098afb51490d90a3dacf0,1,2,21,19,23,0,0,0,4,3326,1,1,0,0,3,252,2,10,0,10,312,0,312,5,0,5,1,100,NoArch
aaa6de9cef123a06946c575f87c0c11948d54ab0,1,27,16,11,43,0,0,0,7,251,1,1,0,0,5,682,6,48,0,48,1428,0,1428,19,0,19,2,97.6768501,Arch
6c30be6277eed5712040d21c01d80ed14b167ff8,2,15,11,4,26,0,0,0,10,189,1,1,0.619382195,0,5,683,7,87,0,87,2655,0,2655,28,0,28,0,100,NoArch
4347218d37056784095a255cd05d3d41389a74d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,8,0,0,0,0,0,0,0,0,0,0,100,NoArch
9aba4dff9143982a983a00ea044b2f929be8bb9a,1,1,1,0,2,0,0,0,43,918,1,1,0,0,7,685,9,82,0,82,2379,0,2379,23,0,23,1,100,NoArch
c12aac7c590412708655a56570e17f373f95a132,1,4,1,3,5,0,0,0,24,1421,1,1,0,0,6,686,10,32,0,32,1171,0,1171,5,0,5,1,100,NoArch
87e75e9ebca0b8dea94e46f812080fac168e6094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,11,0,0,0,0,0,0,0,0,0,0,100,NoArch
1daf48050f1be39840374a55c1b36bfa98fe7c96,1,10,7,3,17,0,0,0,18,953,1,1,0,0,3,1315,1,69,0,69,1685,0,1685,25,0,25,0,100,NoArch
9511ef7a266cb785db1a2f13ad6ceca426f4018e,1,5,3,2,8,0,0,0,14,1759,1,1,0,0,3,1316,2,86,0,86,2810,0,2810,36,0,36,1,100,NoArch
53c8b7152c228a8c2678bdba0fcba0473b5220e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,6,0,0,0,0,0,0,0,0,0,0,100,NoArch
c97b70d3b798acafea448ba18dfad93c38d0af02,4,41,14,27,55,3,0,3,67,755,2,2,1.647867551,0,3,1317,3,377,0,377,18276,0,18276,199,0,199,1,100,NoArch
03d4e4fa81097e07607b60c439bb2f0b8f0833b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,7,0,0,0,0,0,0,0,0,0,0,100,NoArch
b06edc91415767b4377401bddacf7889bdeb52a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,8,0,0,0,0,0,0,0,0,0,0,100,NoArch
f5ac8ade53d25b0a1d45972281a9ab03ed757d5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,9,0,0,0,0,0,0,0,0,0,0,100,NoArch
05239840b7a6a4cec5112bbb6c7a4768b4aaf170,3,10,6,4,16,0,0,0,86,1036,1,3,1.329434003,0,2,1318,4,492,0,492,25576,0,25576,213,0,213,1,100,NoArch
915cabf8b784cd7a363d765c7a3f70cdef85d449,3,48,7,41,55,0,0,0,9,1527,1,2,1.567368721,0,3,1319,5,69,0,69,2331,0,2331,40,0,40,1,100,NoArch
b6d8e0fbfd356eac4cc27e809ad9c034ca027d49,2,91,20,71,111,0,0,0,4,748,1,1,0.93526914,0,3,12,0,58,0,58,2344,0,2344,13,0,13,1,100,NoArch
86b694872f46eb8c69480878eca4232cacae65d3,1,22,6,16,28,0,0,0,5,2187,1,1,0,0,3,688,9,19,0,19,426,0,426,10,0,10,1,99.99223321,NoArch
1da5667b895bcd94d115506921c504c97966af7f,1,3,0,3,3,1,0,1,6,110,1,1,0,0,4,689,10,67,0,67,2330,0,2330,11,0,11,1,100,NoArch
2ede9f90eb8e9a3ca4ec393b87353cd0d4be9422,1,101,85,16,186,0,0,0,30,445,1,1,0,0,7,690,11,104,0,104,3815,0,3815,24,0,24,1,100,NoArch
489ac889947c265565eeaa116c04fd31b8c80b65,1,10,3,7,13,0,0,0,14,633,1,1,0,0,4,691,12,69,0,69,2402,0,2402,15,0,15,1,100,NoArch
0fd50efe20914bb45fcb0bc29515d47138397f85,1,0,1,1,1,0,0,0,31,0,1,1,0,0,7,692,13,104,0,104,3810,0,3810,24,0,24,1,100,NoArch
958bd74711da157d88b9cd3246b1c66dd82ba128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,14,0,0,0,0,0,0,0,0,0,0,100,NoArch
ce7a84f5d938c309b3cde12beb963092c1ee4642,1,4,4,0,8,0,0,0,32,0,1,1,0,0,7,694,15,104,0,104,3810,0,3810,24,0,24,0,100,NoArch
12e653ead331ffa48960d68fca19e01fe6ee6b98,2,89,25,64,114,0,0,0,3,1857,1,2,0.956035366,0,3,0,0,84,0,84,4169,0,4169,39,0,39,1,100,NoArch
40359e56376f60e63b2cfa4930cb187c11e5e54d,1,1,7,6,8,0,0,0,10,1709,1,1,0,0,5,65,0,82,0,82,2560,0,2560,20,0,20,0,100,NoArch
053ef5a200b6491bce296131fcb93b992f19bc2b,1,0,1,1,1,0,0,0,11,0,1,1,0,0,5,695,13,82,0,82,2553,0,2553,20,0,20,0,100,NoArch
8a39c85156b444e38d19fb8032916e71380e1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,14,0,0,0,0,0,0,0,0,0,0,100,NoArch
6da164259018c3a03f2e51b43516cb18cfdda6a7,2,2,2,0,4,0,0,0,4,0,1,2,0.811278124,0,4,697,15,84,0,84,4162,0,4162,39,0,39,0,100,NoArch
8d9582899a4fb15cf9cb3cb45a23c5689f5adf98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,0,0,0,0,0,0,0,0,0,0,100,NoArch
5b9d08c6c5af301dd4dc0ba8dbb194be24257121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,5,0,0,0,0,0,0,0,0,0,0,100,NoArch
a63f8352a6c660b248aec5316a6a987c428862a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6,0,0,0,0,0,0,0,0,0,0,100,NoArch
d4c640b4cc85bd7a58c8065e7755c1b7c54567c7,1,7,0,7,7,1,0,1,33,8,1,1,0,0,7,698,16,105,0,105,3849,0,3849,24,0,24,0,100,NoArch
bf8fea668d23a2fc1bde471fad763ba63e112f11,1,1,1,0,2,0,0,0,6,9,1,1,0,0,3,699,17,20,0,20,430,0,430,10,0,10,0,100,NoArch
251181dd7d058bb1c03ff63b5b392909b4f97c2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,18,0,0,0,0,0,0,0,0,0,0,100,NoArch
e51c40dcbb164a8e16c1dc78df449d8c749d00ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,19,0,0,0,0,0,0,0,0,0,0,100,NoArch
9fca6223bafa26ed4a9ecaa1697d93f1509390aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,20,0,0,0,0,0,0,0,0,0,0,100,NoArch
3569c225420d916a3591d9c134109e1094870f5e,2,0,31,31,31,0,0,0,5,364,1,2,0.637387499,0,4,703,0,88,0,88,4311,0,4311,39,0,39,0,100,NoArch
0e61c85cf844d56042567d49b5db1e5c73059e11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
2d762c3a76001a08698fa3ed9efe26c8edab1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
5353b61f59a09361813c99e25cc0c115035c8774,2,0,3,3,3,0,0,0,2,586,1,1,0.918295834,0,2,706,3,3,0,3,348,0,348,3,0,3,0,100,NoArch
2a5237b383fe4229adb274133116ff7857f0c835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,4,0,0,0,0,0,0,0,0,0,0,100,NoArch
392af4b36edcab9096793c080085392eb5265b36,2,12,2,10,14,1,0,1,20,882,1,2,0.371232327,0,2,708,5,274,0,274,15816,0,15816,174,0,174,0,100,NoArch
01b9698286da1b2d9c77cfe63db9236551ce228c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,6,0,0,0,0,0,0,0,0,0,0,100,NoArch
7add12478adc299e77a6bfc2cd2a816d41e1d730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,7,0,0,0,0,0,0,0,0,0,0,100,NoArch
a29255fd7dcf6e273c4b3228b76eae4ab5643327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,8,0,0,0,0,0,0,0,0,0,0,100,NoArch
ac2842b8682e386882f04f56bbea13b00ba34098,2,2,2,0,4,0,0,0,21,1744,2,2,0.811278124,0,4,0,0,197,0,197,5467,0,5467,62,0,62,0,99.9974112,NoArch
1a01c8bcdd9b9b038487c8cc7f692d65cfdfe39a,10,142,123,19,265,5,0,5,44,3360,4,10,1.203633506,0,7,1,1,450,0,450,37495,0,37495,280,0,280,0,100,NoArch
2fef247abfaa315c5b806c2606ed36ff47abff11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
6caf7910f741317a6eabd1b7ccee0d9345f654d3,1,82,60,22,142,0,0,0,24,4492,1,1,0,0,8,0,0,120,0,120,4419,0,4419,21,0,21,0,100,NoArch
73963a760286eeacc425f4cd366b7dd8dbf20795,3,187,74,113,261,0,0,0,10,4637,1,2,0.983390169,0,2,1,1,207,0,207,7348,0,7348,82,0,82,0,99.96117611,NoArch
d8e4ea6a67b4093f703387919a98f0026a9d6724,4,70,8,62,78,0,0,0,39,4876,2,3,1.755896189,0,7,2,2,145,0,145,7539,0,7539,86,0,86,0,100,NoArch
69116a277426a3953ab3484f1c79f83960f1ba9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
cee209269f55e01e5182400f0478f2d1fb3dfdc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,100,NoArch
d42e1e9922dccd0d0a7d95e4500b85def20452f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,100,NoArch
db5457d37f76794a38fe421bb9ca91dbfebc6899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,100,NoArch
185d7dbc310ff6c5c5d036e76a2cc832dcb77a95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
38d0447c78d55862842b32c04c90382cb0808e4d,1,44,45,1,89,0,0,0,13,1200,1,1,0,0,3,72,1,16,0,16,1906,0,1906,13,0,13,0,100,NoArch
7b5c17f4be63753772d1462edd3dd591c239faa6,1,96,100,4,196,0,0,0,3,1200,1,1,0,0,3,73,2,12,0,12,1691,0,1691,5,0,5,0,100,NoArch
7aa3f2da2b6bb50e1a252cccfc72bd1b305c9c2e,1,86,88,2,174,0,0,0,29,1200,1,1,0,0,4,74,3,30,0,30,4159,0,4159,19,0,19,0,100,NoArch
f318ee614c8cdc6f2c485d42ff2d670d67e6455a,3,233,4,229,237,2,0,2,12,3693,1,2,0.462297925,0,1,75,4,92,0,92,4039,0,4039,37,0,37,0,99.98706406,NoArch
72c4194a634a40265171b4288927f35dc329c552,2,305,119,186,424,0,0,0,13,0,1,2,0.767505869,0,1,76,5,79,0,79,3965,0,3965,27,0,27,0,100,NoArch
f25f4a51bf0de5255414c233f41ccc35cf00a073,1,113,58,55,171,0,0,0,50,3257,1,1,0,0,4,77,6,130,0,130,4193,0,4193,23,0,23,0,100,NoArch
5e3d67fab74b8abd33ed9cc1d3b828a85c9bcd9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
401ea713ed2b45dccf040f19bb68cfc756bd230f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
3a02646ba6341b701161b9eb16f0bcdd8397fc7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,100,NoArch
3733309aaa0c506277d02f0dd918d1a5c0bfd60b,1,1,0,1,1,1,0,1,51,4663,1,1,0,0,5,81,3,77,0,77,6794,0,6794,50,0,50,0,100,NoArch
d005101883f27354c97425106fc9e89f80256195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,4,0,0,0,0,0,0,0,0,0,0,100,NoArch
5fefe9161e04cc3618f8a2b8c4a1d083d33bad21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,5,0,0,0,0,0,0,0,0,0,0,100,NoArch
efb481b4611e3844dca1caa3a8152ee54773f75e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,6,0,0,0,0,0,0,0,0,0,0,100,NoArch
8aec6eb7b5dab3ea634ac385c53f92760ad9fe63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,7,0,0,0,0,0,0,0,0,0,0,100,NoArch
6980f54e01fa711be443ad48bc27717744d50b67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,8,0,0,0,0,0,0,0,0,0,0,100,NoArch
fab0ae2133bc3418a230d399795f97bc7eb6ac2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,9,0,0,0,0,0,0,0,0,0,0,100,NoArch
03b40aa269900098531821e6782f4966e5929307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,10,0,0,0,0,0,0,0,0,0,0,100,NoArch
a761165b01496569d1712a89a7dd1f98672f522c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,9,0,0,0,0,0,0,0,0,0,0,100,NoArch
21e1aecc26ec2f81a6074e5afb475e9d48a16e25,2,3,0,3,3,2,0,2,3,654,1,2,0.918295834,0,2,473,10,119,0,119,3349,0,3349,37,0,37,0,100,NoArch
dad812c80aeb9e629d1650e57cee81c6fe609c9e,4,17,16,1,33,0,0,0,9,1561,2,2,1.643790802,0,4,474,11,191,0,191,7208,0,7208,70,0,70,0,100,NoArch
11f1414fed14e737c033122086bc95bbfd24d286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,12,0,0,0,0,0,0,0,0,0,0,100,NoArch
80968abfaab5ea7d2c733fdabc44f4d68b60cc11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,13,0,0,0,0,0,0,0,0,0,0,100,NoArch
f178adea454d581738ac0998ce90281788363666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,14,0,0,0,0,0,0,0,0,0,0,100,NoArch
ec74cbc6f12bc03fd4f9e26aa5ae8ed3ce266dc7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,6,0,0,0,0,0,0,0,0,0,0,100,NoArch
d2561a8c6540d7751bec3f798003bfc5a3d1483e,1,7,3,4,10,0,0,0,5,503,1,1,0,0,3,478,15,10,0,10,749,0,749,8,0,8,0,100,NoArch
74367309be3f7460277f6ebf4b49331ab7225fc7,1,2,25,23,27,0,0,0,6,0,1,1,0,0,3,479,16,7,0,7,628,0,628,7,0,7,0,100,NoArch
e2970e4184694c0e9ad7544178b7963c86f426fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,7,0,0,0,0,0,0,0,0,0,0,100,NoArch
64f746bdd2f653d2a984edf29548e926a8417530,14,152,136,16,288,0,0,0,79,196,2,6,2.694837495,0,2,1297,5,1007,0,1007,36308,0,36308,507,0,507,1,100,NoArch
7ac63d08f725d722ee5776f4dea1d47429cca042,3,50,7,43,57,1,0,1,13,448,1,3,1.385751974,0,1,1298,5,271,0,271,14896,0,14896,159,0,159,1,100,NoArch
063653a71e2edfb336d01fb1afe33c1ae5ee4d82,1,0,3,3,3,0,0,0,6,0,1,1,0,0,1,1299,6,101,0,101,9733,0,9733,96,0,96,0,100,NoArch
