CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,NIR,a2a,Tag
b8dad628e584e0acfa8ef6ba0056f7cb6efafad0,34,972,419,553,4,0,4,6,35,86,2,17,4.051737901,8408,74,1,832,794,38,56349,52612,3737,499,471,28,1,89.61998593,Arch
57d5da68aa646adfd327394daea720cb3d592b1d,13,236,61,175,2,0,2,2,5,126,2,7,2.970432774,1344,84,2,130,113,17,8211,7020,1191,85,79,6,2,88.64517693,Arch
eeafd24f4c3a65e107867e30eb499b4aec69d7e5,7,1197,776,421,0,0,0,11,25,235,2,5,1.408522455,3747,13,2,516,376,140,30204,25397,4807,293,237,56,1,87.72508242,Arch
440525ccbb001884840efadcb51eda44bba5e624,6,172,101,71,1,0,1,1,18,87,2,6,1.512438229,1470,116,8,134,132,2,8684,8347,337,53,52,1,1,97.79811267,Arch
f0585facd6e8ff8c226e1e6c7b66933eac8ea4c6,7,52,21,31,0,0,0,11,31,231,2,7,2.134456201,3949,76,2,426,421,5,27901,27644,257,226,223,3,1,97.42511372,Arch
2eda3de7f91335c17458f106f4edde8d8ffbb978,34,540,334,206,2,0,2,1,60,84,3,24,4.302313485,10068,124,6,882,860,22,58626,58250,376,511,498,13,1,97.69,Arch
e355ab52db4af71880ac6e9b67991221d4b9c569,18,416,58,358,3,0,3,5,62,11,2,12,3.38888767,6009,128,10,491,460,31,34993,33371,1622,277,260,17,1,89.23038166,Arch
aa3c4ecda57c412b5822348d40cdf983c0035fb7,9,776,806,30,2,0,2,6,34,11,1,4,1.520140608,2550,129,11,194,185,9,14145,15274,1129,144,111,33,1,88.23440568,Arch
5ed35bff836f898d420e9a7ef8c47dc2ded7dca3,42,1137,1072,65,8,5,13,2,37,161,3,21,4.571641789,8048,15,0,740,730,10,50921,53004,2083,450,420,30,1,86.63069544,Arch
1bb05325637740498cac548872cf7223e34950d0,12,62,33,29,0,0,0,14,25,352,2,5,3.194439786,2555,81,2,224,222,2,15046,14692,354,110,108,2,1,95.7782516,Arch
e3fc74668fc43fefd73087ff725245b8ed85b4a1,12,33,62,29,0,0,0,14,26,0,2,5,3.194439786,2584,82,3,222,224,2,14692,15046,354,108,110,2,2,95.7782516,Arch
0223c442ec9a746834d1b2f2582c5267b692823a,72,2496,1868,628,15,10,25,1,38,264,2,43,5.325928537,15779,17,2,1391,1394,3,111345,110634,711,805,784,21,1,86.32659895,Arch
e0285800fb5609fcf27b523109e369a8d7d6b27d,15,1185,70,1115,9,0,9,1,23,103,4,7,3.085559616,1767,0,0,347,254,93,19663,11975,7688,87,47,40,1,88.34862385,Arch
6d109c6de5078560abab96f96dc2a9bfe9ed8e57,22,170,59,111,0,0,0,9,40,34,1,18,3.762245283,8968,87,4,919,907,12,61154,60408,746,479,472,7,1,90.91015442,Arch
dfe3b84715e8fecfa96ef615c217f5eaf0da94e8,6,195,52,143,1,0,1,2,85,75,2,5,2.075384258,4229,1,0,523,516,7,23317,22662,655,358,352,6,1,93.40274199,Arch
90f9b4562abaef955cbff54f539ec867d8708b60,11,158,26,132,0,0,0,3,67,45,2,8,2.996422602,3075,25,4,286,270,16,19561,18820,741,147,141,6,1,97.23324397,Arch
24def0b30dabd3c447fbfbde636868f1913e9074,15,211,90,121,0,0,0,18,69,302,5,9,2.426960448,6083,20,1,666,649,17,42639,41930,709,303,292,11,1,92.13277574,Arch
ca9bfa2a4000575dbaa379c91898786f040a9917,25,1227,91,1136,9,0,9,15,72,106,4,18,4.035217836,5068,20,2,670,579,91,33520,26404,7116,515,463,52,1,92.10844414,Arch
435ea1543c034194d7ca0b589b7b043fc49c07ac,7,134,188,54,0,1,1,3,86,38,2,5,2.596842092,5716,96,8,601,603,2,34605,34505,100,450,450,0,1,96.03551518,Arch
8340ccb503962876cf83de40949264836f88c04d,17,116,80,36,0,0,0,15,28,50,2,6,3.79973608,5772,102,14,453,451,2,38082,37692,390,233,231,2,1,96.86293914,Arch
5755ff25a49aa495e418acde7ef8d246e16b4973,12,956,500,456,3,1,4,10,34,4,2,12,2.374539774,3276,7,6,408,388,20,23228,21848,1380,222,208,14,1,95.7956778,Arch
7de5d1760191128c86ef40ac2f9cb57e87328e3e,8,221,28,193,0,0,0,2,25,50,2,6,1.629449128,3081,109,14,262,245,17,21717,20136,1581,158,155,3,1,92.96437556,Arch
e483f7c776ed53015d08b78fc33729892dc2143c,8,221,28,193,0,0,0,2,25,49,2,6,1.629449128,3080,109,14,262,245,17,21717,20136,1581,158,155,3,1,92.96437556,Arch
69d14353bcc20c07d53b7835940c4117cfbf5110,52,223,795,572,0,1,1,40,87,88,8,40,4.304541445,20881,22,3,2057,2109,52,123170,126779,3609,1178,1200,22,0,92.94003084,Arch
7de5d1760191128c86ef40ac2f9cb57e87328e3e,8,221,28,193,0,0,0,2,25,50,2,6,1.629449128,3080,109,14,262,245,17,21717,20136,1581,158,155,3,1,92.96437556,Arch
bd084704210ee0247a4b31a6a32e5de3afd7048c,3,4,8,4,0,0,0,2,4,511,1,1,1.584962501,951,164,9,177,177,0,5254,5286,32,24,24,0,1,90.30180346,Arch
d0087d40402133453c3ca3da1a566545f0ca9d64,10,214,13,201,2,0,2,1,77,237,2,7,2.297477268,1580,170,8,174,164,10,9861,8861,1000,103,95,8,1,91.93151418,Arch
62b3c9058c0a16b6d2158e8282461dd035003390,164,1503,6332,4829,1,26,27,0,88,68,11,95,6.008076666,55392,2,0,5119,5477,358,317928,343291,25363,2733,2955,222,1,93.52352845,Arch
9864d30fc169f51a6588848dfd2445360e133e27,3,4,8,4,0,0,0,2,4,572,1,1,1.584962501,951,164,1,177,177,0,5254,5286,32,24,24,0,1,90.32258065,Arch
eca2f2cc65796c566af733520608bc78d600063a,10,214,13,201,2,0,2,1,76,275,2,7,2.297477268,1579,169,6,174,164,10,9849,8849,1000,103,95,8,1,92.01154957,Arch
5c0e4ce0055f0481a4cd6b7b44f5d0b266fd8f44,62,3299,1029,2270,17,1,18,1,90,104,7,42,4.867694035,15440,125,9,1735,1599,136,103965,93499,10466,927,803,124,1,97.45691663,Arch
a4e622ac61ecaf8520d137421f16bc206b864732,44,1176,47,1129,11,0,11,6,81,367,4,21,4.27884273,8720,12,0,1016,912,104,55051,48900,6151,683,615,68,4,94.19463401,Arch
2444f40a4be5bbf0bf210dee5690267a9a1e35c8,16,368,272,96,4,4,8,1,82,166,1,8,3.481626547,3803,2,0,434,426,8,18053,17461,592,387,384,3,1,92.98853062,Arch
4500e615437562b62c6043ee70b53c870f555891,180,1589,8535,6946,5,49,54,0,89,79,11,92,6.352304974,52787,3,1,4511,5188,677,291587,326671,35084,2374,2807,433,0,93.58988102,Arch
f0c2912d35467ff5f6514c01ab440eb1ca8d0d8f,176,8506,1741,6765,49,5,54,1,90,143,11,88,6.340619773,43968,8,2,4944,4299,645,315279,281235,34044,2685,2267,418,0,93.58988102,Arch
7be8944723d5cd5c1c54f4f94bdafe78351570ac,167,1652,8318,6666,5,49,54,0,89,88,11,86,6.249788651,44800,24,0,3631,4254,623,237780,270931,33151,1908,2318,410,1,93.58988102,Arch
d7afc58d0c9cf7f6625a08e77b821a14548fafc0,166,8316,1650,6666,49,5,54,1,90,147,11,84,6.247011906,37861,4,0,4229,3606,623,269173,236022,33151,2308,1898,410,1,93.58988102,Arch
dd67878bd8a88c2c5492ac297aa5887b497af3eb,165,1647,8316,6669,5,49,54,0,89,88,11,85,6.24539031,43896,120,9,3523,4146,623,232399,265577,33178,1847,2257,410,0,93.58988102,Arch
b2b23f5d3a14fae721df34a162e0ed717efe488f,148,8074,1565,6509,48,5,53,1,90,165,9,75,6.133670696,31350,2,2,3616,3011,605,225486,193317,32169,2021,1616,405,1,93.74665382,Arch
251d4eb3b64704b9dd51bf6f6ecb5bf47089b745,5,149,10,139,0,0,0,7,85,46,2,5,1.46587506,4005,28,1,523,512,11,19982,19079,903,423,419,4,1,97.373522,Arch
cc8ecf265ff6e4d9e298c6e1732c1dcf6abe2032,201,1758,8818,7060,5,49,54,0,89,73,12,112,6.427409888,52104,0,0,4363,5029,666,279906,315932,36026,2163,2595,432,0,96.04509333,Arch
bc95571caade9ceef00abf24e3e6e82fc9643c05,165,8264,1423,6841,48,5,53,1,92,171,11,89,6.201546212,35900,30,1,4210,3567,643,253730,219554,34176,2219,1799,420,1,95.99815157,Arch
eac1a02a53e6ae501eee986dd75cf1cc907f3fcf,170,1426,8329,6903,5,48,53,0,91,71,11,94,6.231160931,44473,84,6,3791,4439,648,230146,264724,34578,1910,2333,423,1,95.99815157,Arch
f1e3762a947d9bc978beb5bb5ae845b8d5dd6290,166,8301,1409,6892,49,5,54,1,92,179,10,89,6.192315277,37810,12,0,4576,3929,647,266340,232313,34027,2435,2007,428,1,95.23898258,Arch
27628fa1d307563b74f2da7c4b619f98ffb8e1cc,167,1409,8300,6891,5,49,54,0,91,78,10,91,6.192616806,44786,127,16,3941,4588,647,232742,266761,34019,2010,2438,428,0,95.23898258,Arch
6cdcd89afa40a75c95f3c060976ef72f1b2318b6,173,8527,1678,6849,50,5,55,1,92,182,11,91,6.270542113,39325,13,1,4736,4102,634,275065,241625,33440,2492,2069,423,1,92.43218391,Arch
100470a46d943b7840cf300c18a67e0db0c198a6,198,1907,9972,8065,5,54,59,0,91,80,11,106,6.470864398,54185,34,6,4811,5545,734,283596,325478,41882,2352,2839,487,1,92.34515714,Arch
0a4553b73eae36e8610cb6a9f42196b35f02ffd8,4,68,3,65,0,0,0,20,92,76,2,3,1.520950583,3970,128,9,405,397,8,28131,27571,560,186,184,2,1,95.9894806,Arch
209f91cb3374e94f1597e59a82a82d6846c4b994,199,9977,1977,8000,54,5,59,1,92,180,11,104,6.481512492,46970,37,7,5651,4925,726,330163,288841,41322,2868,2383,485,1,93.13369153,Arch
97dab479315c76cab12f0e23243df2dffddb0e8d,199,1975,9975,8000,5,54,59,0,92,79,11,106,6.480807172,54970,35,6,4925,5651,726,288841,330163,41322,2383,2868,485,1,93.13369153,Arch
195dac90fa89a05ee10ff9b37ad65fdfd07014ef,188,8917,1838,7079,50,5,55,1,92,197,11,99,6.387633825,45108,38,8,5370,4716,654,314121,279171,34950,2726,2289,437,0,93.22234496,Arch
5ce45c440baeb38f57335c1a702ec91b721add65,14,0,0,0,0,0,0,1,1,0,1,4,0.0,980,41,2,51,51,0,4600,4600,0,38,38,0,1,92.69345095,Arch
4bea7587384842ac82590b0a9e785b8f73690885,9,347,38,309,2,0,2,19,31,126,4,8,2.485957067,2850,15,3,347,324,23,20835,19264,1571,197,180,17,1,92.12972526,Arch
1d3049540f2b9d36a81ff720e55d9db9f8151fd6,227,2085,10134,8049,5,53,58,0,92,70,11,111,6.608858674,62340,129,10,5758,6514,756,334869,376252,41383,2870,3353,483,1,89.76100629,Arch
db93ad2f4bc9b3c357f065882c3d8cbb1c0b9c07,228,10136,2087,8049,53,5,58,1,92,166,11,109,6.610683592,54422,44,1,6528,5771,757,377281,335892,41389,3356,2873,483,1,89.76100629,Arch
101be1a0139ad550a509cf3d2c2a101ea62930b4,228,2082,10127,8045,5,53,58,0,92,71,11,112,6.60721131,62471,175,1,5773,6528,755,335926,377281,41355,2873,3356,483,1,89.76100629,Arch
a08a2b730674d57a0c40545023b21f0bac34e7df,223,10087,2058,8029,53,5,58,1,92,177,11,106,6.58443947,52963,35,6,6391,5636,755,368511,327190,41321,3259,2776,483,0,89.76100629,Arch
84fb390e42cbbb72d1aaf4cf8f44cd6fba049595,242,2415,11052,8637,6,55,61,0,92,66,11,114,6.738487595,68054,2,2,6113,6904,791,372924,418030,45106,3022,3524,502,0,89.75389252,Arch
dd4ce1bdfd59cd386437169856201476df68ffa7,242,11054,2417,8637,55,6,61,1,92,173,11,111,6.738753593,59417,142,5,6904,6113,791,418030,372924,45106,3524,3022,502,1,89.75389252,Arch
f87c47352aab70883777d80e353f9833e5aa1caa,15,745,138,607,0,0,0,12,45,110,3,9,2.372920887,5667,29,0,554,511,43,40905,37153,3752,303,288,15,1,89.98611937,Arch
