CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,NIR,a2a
7c29c5013dd16597727ea5483c89b60b2b517bde,615,7139,28480,21341,5,99,104,1,302,192,11,132,7.783341961,268640,0,0,22417,24502,2085,1550044,1678731,128687,12293,13375,1082,0,86.71927188
6f54faed2d0792f3a36534fd7e6d00b6603253a8,615,28537,7141,21396,99,5,104,2,315,334,11,132,7.781520889,247299,207,5,24492,22433,2059,1678443,1550679,127764,13367,12303,1064,1,86.72008681
11143d4883179734bcb9fc324ddbc5f9b7a8bf25,1,106,92,14,0,0,0,3,16,8,1,1,0,944,208,6,49,49,0,8434,8385,49,30,30,0,0,100
3be978464ca01c29241954516b4d952f69d4e16d,1,8,0,8,0,0,0,24,42,1052,1,1,0,239,5,0,37,35,2,1257,1221,36,22,21,1,1,100
0dac4b42678049e210759f38d897a75271aac72a,7,150,15,135,0,0,0,18,283,255,1,7,2.149026903,14653,6,1,1252,1242,10,89103,87930,1173,560,551,9,1,100
e3ef29ea0300e3ed5edf5c800f914f19273c9851,2,235,70,165,0,0,0,19,94,115,1,2,0.986925409,3668,0,0,262,255,7,26186,24652,1534,132,129,3,1,100
bbb2dc54a0f45bc5455f22a0671adde206dcfa29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,3,0,0,0,0,0,0,0,0,0,1,100
539f006e65d9060cd46a4052d1b70f2312d8ca34,7,71,38,33,0,0,0,45,316,58,1,4,2.293007094,9487,209,7,995,993,2,63864,63674,190,480,479,1,1,100
1848f049e106101293739f6471d3d589c4018e5e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,0,0,0,0,0,0,0,0,0,1,100
fc7133d52d1ad6d8a2c91ce2f3d550bb56de1fb1,5,78,55,23,0,0,0,3,317,13,1,2,1.790924747,4542,210,8,560,558,2,26847,26756,91,238,235,3,1,100
10f34ce6b3f6e43424cc6a1e1b334776b0171f98,1,4,2,2,0,0,0,49,168,55,1,1,0,1539,193,1,78,78,0,6296,6292,4,32,32,0,0,100
b27000ec6af6edfe8a6958dfcc3c0745667e25f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,100
7802b45cdde770f1409e6bc2a98f604b5fcdf2ee,618,7285,29061,21776,5,99,104,1,302,192,11,133,7.797663611,270603,1,0,22617,24732,2115,1559067,1691177,132110,12395,13498,1103,0,86.72008681
717f9e2149d6e273c6d4e5457dc6bc067691269f,618,29051,7287,21764,99,5,104,2,317,333,11,133,7.797277587,248827,194,2,24712,22633,2079,1690436,1559702,130734,13480,12405,1075,0,86.71646774
69926b5193d1b4837039c8a738f3dc9c5bbd267b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,100
add11eed752e3ee912e469245cc7cf56914ae07f,1,5,5,0,0,0,0,12,15,341,1,1,0,605,0,0,83,83,0,2950,2948,2,24,24,0,0,100
2367c8994be1751950d989edb6ff62b10d98a03d,1,83,62,21,0,0,0,37,99,790,1,1,0,846,1,0,122,122,0,3852,3835,17,38,38,0,1,100
28393be6d7416f51eb51f7fe2b075570b45ef09f,8,402,55,347,2,0,2,14,150,173,2,4,2.374487091,9078,1,0,549,524,25,72962,70791,2171,375,358,17,4,99.1357363
d95647bcc890c4f7a7572102f84d1759ef53281e,620,7352,29137,21785,5,99,104,1,302,194,11,134,7.805753028,272126,1,0,22826,24938,2112,1566180,1698202,132022,12459,13556,1097,4,86.97842331
ddcee81043dd892776a36657db3eb1771e7bc017,622,29152,7362,21790,99,5,104,2,317,330,11,134,7.808311326,250626,2,1,24944,22864,2080,1699439,1568678,130761,13559,12484,1075,1,86.97842331
020902d1649d2575ed154d675c52a23fc21d3df9,620,7352,29137,21785,5,99,104,1,302,194,11,134,7.805753028,272126,2,1,22826,24938,2112,1566180,1698202,132022,12459,13556,1097,1,86.97842331
d2d49f6421639bb1d5c655b46d7212dff2616b96,621,29139,7355,21784,99,5,104,2,317,330,11,134,7.80544702,250445,77,0,24930,22851,2079,1697996,1567250,130746,13545,12470,1075,1,86.97842331
c4f84c842961f076ec7962a3f89b50a8ee8cbf61,620,7352,29137,21785,5,99,104,1,302,194,11,134,7.805753028,272126,77,0,22826,24938,2112,1566180,1698202,132022,12459,13556,1097,1,86.97842331
9c7d8577134559437c67cc2d24154023993a901f,620,29145,7356,21789,99,5,104,2,318,330,11,134,7.805630525,250341,211,9,24921,22842,2079,1697603,1566815,130788,13544,12469,1075,1,86.97842331
798275f25401b41af6a9703c117173b687d218ba,1,5,2,3,0,0,0,40,158,70,1,1,0,1557,3,2,220,219,1,8251,8231,20,53,53,0,1,100
84b41b9d3ad4b45a9137197a304996759e993cde,7,15,151,136,0,0,0,18,284,14,1,7,2.148315126,14788,7,2,1242,1252,10,87930,89103,1173,551,560,9,1,100
38e3787d760fba6bdac4c91126e87cd7939ae43f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
113595cf5c1d9ba06cbb84e63f5d42aaff030e7b,4,114,82,32,0,0,0,2,145,77,1,2,1.424745002,2449,212,9,369,368,1,12908,12720,188,147,145,2,1,100
