CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP
,,,,src/main/java/freemarker/core/TemplateObject.java,97,74,252,,,,,,,,,,,
,,,,src/main/java/freemarker/core/TextBlock.java,29,19,419,,,,,,,,,,,
,,,,src/main/java/freemarker/core/TokenMgrError.java,239,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/TransformBlock.java,79,23,130,,,,,,,,,,,
,,,,src/main/java/freemarker/core/TrimInstruction.java,47,21,99,,,,,,,,,,,
,,,,src/main/java/freemarker/core/UnaryPlusMinusExpression.java,47,8,97,,,,,,,,,,,
,,,,src/main/java/freemarker/core/UnexpectedTypeException.java,53,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/UnifiedCall.java,138,48,196,,,,,,,,,,,
,,,,src/main/java/freemarker/core/VisitNode.java,51,12,107,,,,,,,,,,,
,,,,src/main/java/freemarker/core/_ConcurrentMapFactory.java,4,4,68,,,,,,,,,,,
,,,,src/main/java/freemarker/core/_CoreAPI.java,41,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/_DelayedAOrAn.java,15,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/_DelayedConversionToString.java,26,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/_DelayedFTLTypeDescription.java,17,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/_DelayedGetMessage.java,14,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/_DelayedGetMessageWithoutStackTop.java,16,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/_DelayedJQuote.java,16,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/_ErrorDescriptionBuilder.java,261,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/_MiscTemplateException.java,110,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/_RegexBuiltins.java,113,126,466,,,,,,,,,,,
,,,,src/main/java/freemarker/core/_TemplateModelException.java,114,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/Breakpoint.java,0,1,124,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/DebugModel.java,0,1,155,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/DebuggedEnvironment.java,0,1,43,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/Debugger.java,0,1,150,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/DebuggerClient.java,0,1,202,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/DebuggerListener.java,0,1,22,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/EnvironmentSuspendedEvent.java,13,2,43,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/impl/DebuggerServer.java,21,4,167,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/impl/DebuggerService.java,16,6,125,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/impl/RmiDebugModelImpl.java,0,1,157,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/impl/RmiDebuggedEnvironmentImpl.java,28,1,353,,,,,,,,,,,
