CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
c4efb9f45815bf28b3286f4e7593767e88753f35,2,26,1,25,0,0,0,2,34,85,1,2,0.975119065,651,177,8,84,81,3,3499,3339,160,43,41,2,1,100,NoArch
8eb6d1df1e4420365a63dd6bb2d28c4fcd1b5cb5,11,28,99,71,0,0,0,3,20,0,1,2,3.075662084,2913,33,9,448,453,5,11933,12248,315,210,218,8,1,100,NoArch
3172bd1bb1bf533b614e0311c3e5375205cc6037,12,413,149,264,0,0,0,3,19,0,1,2,3.324116402,3412,34,10,699,674,25,20552,18838,1714,297,283,14,1,98.94660371,NoArch
b80b5bbf6d354a1f522c25def3ca2139364ee075,9,122,230,108,0,2,2,3,21,182,2,4,2.832398619,1808,35,11,193,195,2,9209,9753,544,87,91,4,1,99.73574934,NoArch
fdd56b559e99ad77cdbe39e9926d4515e0ee9565,1,2,1,1,0,0,0,4,16,2,1,1,0,821,171,14,88,88,0,5504,5491,13,32,32,0,0,100,NoArch
85de9d46518d60d657cc4acfe0fc44f41412b0ae,2,16,4,12,0,0,0,4,20,8,1,1,0.721928095,962,36,12,216,216,0,5288,5288,0,74,74,0,1,100,NoArch
781d81bf74b066208e45eadfd40e48757a9ed2cd,1,11,2,9,0,0,0,4,21,0,1,1,0,534,37,13,104,103,1,2403,2372,31,42,42,0,1,100,NoArch
0ddd8cc06d6c110869b517e0b922fc98df5ae0eb,1,1,1,0,0,0,0,4,16,9,1,1,0,397,178,7,0,0,0,361,359,2,0,0,0,0,100,NoArch
075ea19c17260ac3e7bff82792a604b690259c5a,42,1278,713,565,9,0,9,1,20,86,3,13,4.610175404,5835,172,13,564,503,61,32293,29724,2569,244,202,42,1,98.0231257,NoArch
4d2a7f4b34661faac4b5316f556c749dd1b061e0,2,0,103,103,0,2,2,3,6,285,1,1,0.988478323,103,173,14,0,4,4,0,510,510,0,4,4,1,99.81543005,NoArch
917cca0f238b6c33fbe7527a17cb619ae4451858,7,123,183,60,0,0,0,3,18,2,1,5,1.55485178,2226,38,14,266,270,4,10725,11225,500,111,112,1,1,99.96301775,NoArch
69e6ced726f5e516f85e6bcd9620acf474b794e2,1,126,103,23,0,0,0,4,16,1,1,1,0,329,174,15,48,46,2,2292,2034,258,11,11,0,0,100,NoArch
17d937ade65d164b0151186e2feedc2bd9d07c23,1,3,3,0,0,0,0,1,6,2,1,1,0,227,175,16,20,20,0,1881,1879,2,3,3,0,0,100,NoArch
63e11c0028e5338410f21dd0458d59751a2d4b4d,4,140,5,135,2,0,2,1,2,0,1,3,1.760564731,65,176,17,18,6,12,882,263,619,13,4,9,0,99.59304477,NoArch
3db6c9e31c5858600f673699a5c8fcf1d0ec513c,3,111,1,110,2,0,2,1,7,0,1,2,1.137884076,227,177,18,31,20,11,2494,1881,613,10,3,7,0,99.81502035,NoArch
83402dc91a76de4e80ad5f86607ed71d29c1f1e1,1,99,0,99,1,0,1,1,1,0,1,1,0,0,178,19,8,0,8,766,0,766,2,0,2,0,99.77884261,NoArch
b19a51e05eb5cea29cb7cd84a67612192cebdb92,2,2,1,1,0,0,0,1,8,0,1,1,0.918295834,327,179,20,28,28,0,2671,2661,10,5,5,0,0,100,NoArch
be42fe00ae95b3d750f1f95f451db445d4a47f6e,12,233,361,128,0,1,1,3,17,309,2,3,2.705915502,1520,39,15,130,142,12,6721,7407,686,64,66,2,1,99.9263623,NoArch
2afb63115c63adfb7206e3f2abdf33da2dfce147,1,5,1,4,0,0,0,1,2,0,1,1,0,62,180,21,9,9,0,257,257,0,6,6,0,0,100,NoArch
93798790e3ad53ab13ebdcda28eaac5089eafbf3,1,9,8,1,0,0,0,1,3,0,1,1,0,100,181,22,8,8,0,770,777,7,2,2,0,0,100,NoArch
abcb7f5bea440c59ae9d3e194d5323d847d62101,12,292,255,37,0,1,1,1,7,61,2,5,2.549388659,1506,40,16,139,138,1,8980,8936,44,77,75,2,1,99.22680412,NoArch
1145c455a5316c04cdbc18917bb4b0c461af64ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,23,0,0,0,0,0,0,0,0,0,0,100,NoArch
11a21dcf5e2968829930cc0810f72e77dd423bba,25,862,284,578,2,0,2,1,22,12,2,9,4.078495604,4727,183,24,733,694,39,26508,23452,3056,376,342,34,2,99.85315712,NoArch
