CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NUC,AGE,NS,ND,Entropy,LT
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,2,2,62,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,1,1,62,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,3,3,64,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,4,4,67,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,5,5,533,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,3,3,247,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,1,1,36,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,1,1,42,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,1,1,70,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java,7,7,171,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,1,1,61,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,6,6,93,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,3,3,95,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,1,1,80,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,1,1,59,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,5,5,84,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,1,1,81,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,2,2,231,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyRecordWriter.java,3,3,91,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueRecordWriter.java,3,3,141,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroMultipleOutputs.java,54,54,600,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroOutputFormatBase.java,3,3,106,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/file/TestHadoopCodecFactory.java,5,5,60,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroInputFormat.java,8,8,83,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroMultipleOutputs.java,48,48,345,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroOutputFormat.java,26,26,142,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextOutputFormat.java,5,5,90,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextSort.java,6,6,56,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestGenericJob.java,9,9,153,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestReflectJob.java,9,9,159,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestSequenceFileReader.java,13,13,250,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWeather.java,10,10,191,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWordCount.java,25,25,147,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/WordCountUtil.java,4,4,176,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TetherTask.java,2,2,238,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/WordCountTask.java,3,3,62,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyRecordWriter.java,9,9,124,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyValueRecordWriter.java,12,12,235,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroMultipleOutputs.java,14,14,418,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroMultipleOutputsSyncable.java,13,13,418,,,,,,,,
,,,,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,8,8,239,,,,,,,,
,,,,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,4,4,114,,,,,,,,
,,,,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,4,4,76,,,,,,,,
,,,,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,8,8,94,,,,,,,,
,,,,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/AbstractAvroMojoTest.java,1,1,60,,,,,,,,
,,,,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestIDLProtocolMojo.java,1,1,44,,,,,,,,
,,,,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestProtocolMojo.java,1,1,44,,,,,,,,
,,,,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestSchemaMojo.java,1,1,44,,,,,,,,
,,,,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,4,4,348,,,,,,,,
,,,,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumReader.java,2,2,84,,,,,,,,
,,,,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumWriter.java,5,5,69,,,,,,,,
,,,,lang/java/protobuf/src/test/java/org/apache/avro/protobuf/Test.java,14,14,3316,,,,,,,,
,,,,lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.java,1,1,92,,,,,,,,
,,,,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.java,1,1,270,,,,,,,,
,,,,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumWriter.java,3,3,58,,,,,,,,
,,,,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/E.java,1,1,48,,,,,,,,
,,,,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.java,3,3,385,,,,,,,,
,,,,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Foo.java,14,14,1996,,,,,,,,
,,,,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.java,2,2,356,,,,,,,,
,,,,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.java,3,3,383,,,,,,,,
,,,,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Test.java,40,40,2011,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,2,2,103,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/CatTool.java,19,19,216,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetMetaTool.java,3,3,94,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileRepairTool.java,5,5,308,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,1,1,112,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,7,7,119,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,1,1,79,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,6,6,104,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,6,6,174,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,2,2,118,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,5,5,88,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniMetadataTool.java,1,1,115,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniToJsonTool.java,3,3,181,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniUtil.java,5,5,83,,,,,,,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,37,37,277,,,,,,,,
,,,,lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Player.java,20,29,413,,,,,,,,
,,,,lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Position.java,3,3,13,,,,,,,,
,,,,lang/java/tools/src/test/compiler/output/Player.java,20,29,413,,,,,,,,
,,,,lang/java/tools/src/test/compiler/output/Position.java,3,3,13,,,,,,,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestCatTool.java,18,18,347,,,,,,,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestCreateRandomFileTool.java,4,4,109,,,,,,,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileTools.java,23,23,253,,,,,,,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestJsonToFromBinaryFragmentTools.java,6,6,129,,,,,,,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestRpcReceiveAndSendTools.java,4,4,58,,,,,,,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestTextFileTools.java,5,5,145,,,,,,,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestToTrevniTool.java,1,1,75,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroColumnReader.java,10,10,276,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroColumnWriter.java,6,6,173,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroColumnator.java,7,7,168,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroTrevniInputFormat.java,5,5,105,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroTrevniOutputFormat.java,2,2,119,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyInputFormat.java,5,5,57,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyOutputFormat.java,4,4,56,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyRecordReader.java,2,2,59,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueInputFormat.java,4,4,64,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueOutputFormat.java,8,8,64,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueRecordReader.java,1,1,68,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueRecordWriter.java,11,11,101,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniRecordReaderBase.java,8,8,104,,,,,,,,
,,,,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniRecordWriterBase.java,15,15,136,,,,,,,,
,,,,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/RandomData.java,3,3,129,,,,,,,,
,,,,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/TestMetadataFiltering.java,5,5,50,,,,,,,,
,,,,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/TestShredder.java,19,19,276,,,,,,,,
,,,,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/TestWordCount.java,16,16,147,,,,,,,,
,,,,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/WordCountUtil.java,4,4,135,,,,,,,,
,,,,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/mapreduce/TestKeyValueWordCount.java,24,24,159,,,,,,,,
,,,,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/mapreduce/TestKeyWordCount.java,31,31,178,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/BZip2Codec.java,5,5,77,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/BlockDescriptor.java,2,2,49,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnDescriptor.java,1,1,96,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnFileReader.java,1,1,152,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnFileWriter.java,2,2,173,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnOutputBuffer.java,2,2,120,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnValues.java,1,1,150,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/DeflateCodec.java,3,3,76,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/InputBuffer.java,3,3,379,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/MetaData.java,1,1,145,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/OutputBuffer.java,3,3,317,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/ValueType.java,1,1,34,,,,,,,,
,,,,lang/java/trevni/core/src/test/java/org/apache/trevni/TestBZip2Codec.java,13,13,69,,,,,,,,
,,,,lang/java/trevni/core/src/test/java/org/apache/trevni/TestIOBuffers.java,22,22,267,,,,,,,,
,,,,lang/java/trevni/core/src/test/java/org/apache/trevni/TestInputBytes.java,1,1,50,,,,,,,,
,,,,lang/java/trevni/core/src/test/java/org/apache/trevni/TestUtil.java,1,1,110,,,,,,,,
133fafacdd6e39d68d14e2f903e2a49c6d6aad16,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
ec9e1e14b3137324b3201c0a439a91253fa64c9d,2,26,4,lang/java/avro/src/main/java/org/apache/avro/Schema.java,5,4,1620,0,0,86,2623,1,2,0.881290899,1742
,,,,lang/java/avro/src/test/java/org/apache/avro/TestSchemaNormalization.java,21,0,122,,,,,,,,
1bc650dd6dbe7e87c59553e13f037481ee50abb6,2,4,2,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,1,1,1148,0,0,79,403,1,2,0.918295834,1641
,,,,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,3,1,493,,,,,,,,
cb3e24b5bb3ec9049a0e7258003e09f1bddfad6f,2,90,1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,15,1,627,1,0,20,1058,1,2,0.670856159,627
,,,,lang/java/avro/src/test/java/org/apache/avro/io/parsing/SymbolTest.java,75,0,0,,,,,,,,
9d3bcfa2f7a39ec6136baab18286a3d6006e4df7,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
6dbaf6af9bd32fa31dfefdde199f16d9892127ee,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
7251072c317cea12cb4bf6056d7149d82516db73,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
60450656cb3bdddb73a322d24be27aeb854738b8,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
ec8a091819a25bccf03adc868449f57f9c076d19,2,41,4,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,6,4,903,1,0,71,458,1,2,0.764204507,903
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectData.java,35,0,0,,,,,,,,
44ce5eb8a2180409237c81b9a53b64708262a690,1,1,1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,1,1,378,0,0,20,1632,1,1,0,378
ce64ff7ba8f51a8f54c910407b89cb99b12f79df,1,0,2,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,0,2,905,0,0,72,0,1,1,0,905
039272b89c6f08f1bd56721ead3d79618b70f797,2,155,2,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,57,0,861,0,0,62,1959,1,2,0.945191769,1063
,,,,lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,98,2,202,,,,,,,,
f10aacc3f646d4609d56aa632d091b55fa491dcc,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
29f509f91b4b7687f9abe239f731011a74c04835,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
b010898beeaa1d3203634a3acf7bfad15a7b5789,1,18,0,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectData.java,18,0,35,0,0,2,0,1,1,0,35
d1c85231fc0d42aeb63c575707450e0b2fd0e237,3,49,11,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,21,3,541,0,0,87,2300,1,2,1.156676652,2249
,,,,lang/java/avro/src/main/java/org/apache/avro/Schema.java,1,1,1621,,,,,,,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolParsing.java,27,7,87,,,,,,,,
8826b38b16f8c4aa5a3df33e6dbd8a339093a38d,2,12,0,lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Player.java,6,0,404,0,0,17,970,1,2,1,808
,,,,lang/java/tools/src/test/compiler/output/Player.java,6,0,404,,,,,,,,
0ca11231b09cf8b15a361de932e7d6998cc11f3e,2,14,8,lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Player.java,7,4,410,0,0,18,0,1,2,1,820
,,,,lang/java/tools/src/test/compiler/output/Player.java,7,4,410,,,,,,,,
27ea8ffb31e53e867083c5090993deab3220bbc7,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
ade55151d2afbf18dabeea8f36844051b95febf9,318,3037,3037,doc/examples/java-example/src/main/java/example/GenericMain.java,34,34,71,0,0,88,3243,2,60,7.256039695,73665
,,,,doc/examples/java-example/src/main/java/example/SpecificMain.java,35,35,73,,,,,,,,
,,,,doc/examples/mr-example/src/main/java/example/MapReduceAvroWordCount.java,1,1,124,,,,,,,,
,,,,lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/service/SimpleOrderService.java,1,1,45,,,,,,,,
,,,,lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/test/java/integration/SimpleOrderServiceIntegrationTest.java,32,32,87,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,2,2,46,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/JsonProperties.java,5,5,233,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,8,8,559,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/Schema.java,26,26,1621,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/SchemaBuilder.java,155,155,2598,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/SchemaValidationStrategy.java,1,1,38,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/SchemaValidator.java,1,1,46,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/SchemaValidatorBuilder.java,3,3,77,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,1,1,39,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/ValidateCanBeRead.java,2,2,42,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/ValidateCanRead.java,2,2,43,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/ValidateMutualRead.java,3,3,74,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/data/ErrorBuilder.java,8,8,47,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/data/Json.java,2,2,279,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java,1,1,30,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,16,16,166,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/BZip2Codec.java,2,2,105,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,3,3,48,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,6,6,121,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,1,1,43,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,5,5,251,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,4,4,227,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,13,13,378,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,14,14,480,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,8,8,145,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,1,1,49,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,1,1,64,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java,3,3,83,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,1,1,33,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,22,22,1148,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,19,19,569,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,8,8,275,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,25,25,260,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,4,4,428,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,15,15,992,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,10,10,127,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,13,13,562,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,8,8,227,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,5,5,284,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,18,18,316,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,5,5,204,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,4,4,133,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,12,12,299,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,23,23,365,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,19,19,702,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,8,8,321,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,2,2,77,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,3,3,70,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,9,9,328,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,7,7,254,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,4,4,218,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,6,6,192,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,13,13,544,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,1,1,96,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,42,42,641,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,3,3,137,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroAlias.java,1,1,37,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/CustomEncoding.java,3,3,53,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccess.java,1,1,26,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessReflect.java,4,4,121,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessUnsafe.java,7,7,365,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessor.java,4,4,55,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,39,39,903,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,2,2,312,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,6,6,184,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectionUtil.java,2,2,126,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/AvroGenerated.java,2,2,32,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,6,6,380,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,1,1,102,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,4,4,73,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificErrorBuilderBase.java,11,11,124,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,2,2,69,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java,2,2,69,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,1,1,83,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBuilderBase.java,4,4,53,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java,2,2,107,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,1,1,175,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java,3,3,169,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/AvroTestUtil.java,6,6,54,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/FooBarSpecificRecord.java,32,32,391,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/GenerateBlockingData.java,5,5,87,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/RandomData.java,2,2,144,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/TestDataFile.java,1,1,391,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/TestDataFileConcat.java,3,3,184,,,,,,,,
