CommitID,NMF, TotalAddLines , TotalDeleteLines ,LC,LC_1, FileAdd , FileDelete ,NAD, NUC, AGE, NMS, NMD, Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,NIR,a2a,Tag
c1be0a192c21792df5d167fbb87eaf2a3f8c0672,1,3,3,0,6,0,0,0,78,103,1,1,0,1145,8,74,6,311,311,0,7013,7018,5,95,95,0,1,100,NoArch
9330bcbcf3d91cf72a32ba3c251c634a0f2b9a2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
a38ca8957c021e8dc532132652c2fb289d8e1d6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
e810734de79c0be44e2038bede4129189fe68648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,1,100,NoArch
162aa95c11c935a43f2e2130ca3e28279b3ce6fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,1,100,NoArch
2d192b499d04ff42afb10d06ea178543bc978077,1,1,16,15,17,0,0,0,5,21,1,1,0,366,2,75,4,68,69,1,1526,1617,91,33,33,0,1,100,NoArch
adfe620a98d4b0cd7baec266d58ad886a13a3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,5,0,0,0,0,0,0,0,0,0,0,100,NoArch
1c648145f37ccfa331c7790663c005858d35627c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,1,100,NoArch
f896e3381ed648eeca4b90930659e3855d5a097a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,6,0,0,0,0,0,0,0,0,0,0,100,NoArch
318cbcdf0e314b52950a5a9e93bda97fe307a7a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,7,0,0,0,0,0,0,0,0,0,0,100,NoArch
85c9b5f628d16da82e84cfd89c68bbe8942f2ca5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,7,0,0,0,0,0,0,0,0,0,0,100,NoArch
674b67670758ffa3aa7cc19c83d46720d35bd029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9,0,0,0,0,0,0,0,0,0,0,100,NoArch
b2f47a1f498fc758d05a9159fd2a3cb5092e8cd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,7,0,0,0,0,0,0,0,0,0,0,100,NoArch
8a3960ab1cdd9d575a7f5863f8e85f8bebd0419d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
133fafacdd6e39d68d14e2f903e2a49c6d6aad16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
ec9e1e14b3137324b3201c0a439a91253fa64c9d,2,26,4,22,30,0,0,0,86,2623,1,2,0.881290899,1742,2,0,0,456,453,3,10507,10322,185,200,197,3,1,100,NoArch
1bc650dd6dbe7e87c59553e13f037481ee50abb6,2,4,2,2,6,0,0,0,79,403,1,2,0.918295834,1641,5,32,0,352,352,0,10957,10934,23,124,124,0,1,100,NoArch
cb3e24b5bb3ec9049a0e7258003e09f1bddfad6f,2,90,1,89,91,1,0,1,20,1058,1,2,0.670856159,627,1,33,1,99,88,11,3143,2757,386,64,61,3,1,100,NoArch
9d3bcfa2f7a39ec6136baab18286a3d6006e4df7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
6dbaf6af9bd32fa31dfefdde199f16d9892127ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
7251072c317cea12cb4bf6056d7149d82516db73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
60450656cb3bdddb73a322d24be27aeb854738b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
ec8a091819a25bccf03adc868449f57f9c076d19,2,41,4,37,45,1,0,1,71,458,1,2,0.764204507,903,1,35,3,220,218,2,6482,6245,237,51,50,1,1,91.01123596,Arch
44ce5eb8a2180409237c81b9a53b64708262a690,1,1,1,0,2,0,0,0,20,1632,1,1,0,378,6,36,4,65,65,0,1769,1767,2,35,35,0,1,100,NoArch
ce64ff7ba8f51a8f54c910407b89cb99b12f79df,1,0,2,2,2,0,0,0,72,0,1,1,0,905,6,37,5,218,218,0,6255,6277,22,50,50,0,1,91.10535406,Arch
039272b89c6f08f1bd56721ead3d79618b70f797,2,155,2,153,157,0,0,0,62,1959,1,2,0.945191769,1063,2,0,0,222,204,18,6525,5658,867,76,66,10,1,99.82078853,NoArch
f10aacc3f646d4609d56aa632d091b55fa491dcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
29f509f91b4b7687f9abe239f731011a74c04835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
b010898beeaa1d3203634a3acf7bfad15a7b5789,1,18,0,18,18,0,0,0,2,0,1,1,0,35,1,38,6,2,2,0,205,205,0,1,1,0,1,100,NoArch
d1c85231fc0d42aeb63c575707450e0b2fd0e237,3,49,11,38,60,0,0,0,87,2300,1,2,1.156676652,2249,3,0,0,567,561,6,13367,13085,282,248,246,2,2,100,NoArch
8826b38b16f8c4aa5a3df33e6dbd8a339093a38d,2,12,0,12,12,0,0,0,17,970,1,2,1,808,3,2,2,120,120,0,4052,4052,0,78,78,0,1,100,NoArch
0ca11231b09cf8b15a361de932e7d6998cc11f3e,2,14,8,6,22,0,0,0,18,0,1,2,1,820,3,3,3,120,120,0,4010,4052,42,78,78,0,1,100,NoArch
27ea8ffb31e53e867083c5090993deab3220bbc7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,100,NoArch
ade55151d2afbf18dabeea8f36844051b95febf9,318,3037,3037,0,6074,0,0,0,88,3243,2,60,7.256039695,73665,2,5,5,9832,9832,0,381164,381164,0,4997,4997,0,1,100,NoArch
b9940d798e0cb2db524b5ad6ff3589b15659cfd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,100,NoArch
6de8e985675034fbb3cac4dc8bd3cbed31461b33,2,22,4,18,26,0,0,0,19,0,1,2,0.930586129,765,3,39,7,123,120,3,3768,3646,122,47,46,1,1,87.11683696,Arch
c6b5368af236f2c2e7ae72fb754bea734062364c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,1,100,NoArch
a0663ae2b40baf697fda3936642a5bb95fac3f5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,1,100,NoArch
2ecd0a547f97da9608e6dbae72f8dc2076dfa2fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,1,100,NoArch
bd369bafbfcecbfdda8666f5fadc4ddc44a8fcaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,1,100,NoArch
4f9faeb6c2148c3f79deb822afee969a622ee58e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,1,100,NoArch
85b4313dce7e7a896d9ea1d9869baeebeb05a998,1,2,0,2,2,0,0,0,3,1561,1,1,0,153,2,41,9,48,48,0,1134,1118,16,5,5,0,1,100,NoArch
bb9b589e0ebd7aed7fa477b273881c42409969ac,9,1545,2,1543,1547,3,0,3,64,0,1,5,1.950148742,1749,3,42,10,578,328,250,17930,9332,8598,271,128,143,1,87.87268332,Arch
d2ff5e6ed926233fd0626537e333e87744e181a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,11,0,0,0,0,0,0,0,0,0,1,100,NoArch
bf3f0f92116c937d02d54a11361981d667451aab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,12,0,0,0,0,0,0,0,0,0,1,100,NoArch
eb1c1c6b28e92167a7147a9be1c4091c9ecb41ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,13,0,0,0,0,0,0,0,0,0,1,100,NoArch
4806ede8850a1a0511c2fb66abb8dc5bda6787a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,14,0,0,0,0,0,0,0,0,0,1,100,NoArch
5f79943cebccada17b8095c580d457c8b2be04dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,15,0,0,0,0,0,0,0,0,0,1,100,NoArch
df3f0547cad95f5491c98444c24d03d2086cd091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,16,0,0,0,0,0,0,0,0,0,1,100,NoArch
ca6c57106d9853fcbf2dadba43ec9a54b7bb85a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17,0,0,0,0,0,0,0,0,0,1,100,NoArch
ff5bb456e751e9128606c6bbffe638e256ee2c1c,15,497,74,423,571,0,0,0,65,309,1,8,3.227672571,4881,3,0,0,876,828,48,27124,24982,2142,379,360,19,1,90.66455696,Arch
941187a2295197d9da2d9a865fda41e621813f4e,2,121,12,109,133,0,0,0,66,86,1,2,0.907942863,1406,4,1,0,249,242,7,8703,7848,855,88,84,4,2,100,NoArch
39481e665620fec527085552c4c71571f5aeb68f,2,87,9,78,96,0,0,0,81,784,1,2,0.946422051,1383,3,476,0,336,325,11,9174,8629,545,113,106,7,1,100,NoArch
628457545e441b888a597b9ea3a283445c738233,1,1,1,0,2,0,0,0,82,0,1,1,0,1165,9,477,1,315,315,0,7122,7120,2,96,96,0,1,100,NoArch
fb7f023daf40c6373dc60db436fe302c70805493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
1fbf64bf84750b8b768f8bcf2800889f9d590588,1,2,1,1,3,0,0,0,4,407,1,1,0,236,3,51,1,55,55,0,1383,1385,2,14,14,0,1,100,NoArch
9d9d5e76c64f168b3d8c91e0afbdbf6dd87b9a7d,13,1250,0,1250,1250,12,0,12,7,68,1,4,3.328008232,31,6,52,2,74,0,74,4425,33,4392,55,0,55,1,98.91122278,NoArch
c80d1eec0229ea733e0ed0f4e7c0c4b90d81f841,6,202,7,195,209,1,0,1,20,361,1,4,2.100465504,2671,4,53,3,412,399,13,16045,14939,1106,254,241,13,1,89.30369128,Arch
40388e5c9c9cb7b3dd567eff97b28e1278c7fcdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
391dc158b76ca509c40fce262bfc8377eee6d2bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
cd760da972d3eb6f9b083f28bab5bd4921509f16,2,23,8,15,31,0,0,0,44,262,1,2,0.708835673,413,7,0,0,101,100,1,2683,2559,124,24,24,0,1,100,NoArch
fa46c9794767d512522824948f3c792dd634b828,2,40,2,38,42,0,0,0,2,0,1,2,0.453716339,431,1,54,4,32,29,3,2598,2322,276,20,17,3,1,100,NoArch
b55036724d220082f54cdb0060b3926314565da4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
1c9ef72b4b7f3b34d16748c7161ec26b193e7299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,0,0,0,0,0,0,0,0,0,1,100,NoArch
988a3790eef104642546fb9bef8a4cae5a148558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
d60d26639a176494c133b5ef45eb77e5737e002b,1,9,3,6,12,0,0,0,67,321,1,1,0,996,10,0,0,212,211,1,5002,4981,21,65,64,1,1,100,NoArch
e1c52301082680a0a729d3aaeb8b3b6bbd96e624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
968550da18708c76fd04c13722d996461aa23cb7,2,26,1,25,27,0,0,0,22,1413,1,2,0.950956048,831,3,56,6,111,107,4,4351,4198,153,76,74,2,1,100,NoArch
79a6d8d81517d45544dba215432f786a9523f76f,2,4,3,1,7,0,0,0,68,262,1,2,0.863120569,1744,6,57,7,245,245,0,11372,11365,7,88,88,0,2,100,NoArch
ba848e21ab275d81b7f33bbcf124efe7f67822bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,8,0,0,0,0,0,0,0,0,0,1,100,NoArch
b5d67d41fc6d64558d482f0e6d5b7a699dc62c91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,9,0,0,0,0,0,0,0,0,0,1,100,NoArch
d5c65e95827ce32ff63e53972787b3f3df7a0788,3,16,10,6,26,0,0,0,21,174,1,3,1.465536041,1263,4,11,0,195,195,0,6775,6671,104,127,127,0,1,100,NoArch
7a15dcdf5252b3b8fc1d1ad440f6080afc06d242,2,34,0,34,34,0,0,0,3,203,1,1,1,325,2,12,1,14,14,0,1868,1868,0,11,11,0,1,100,NoArch
06f4a1220af45bbd1e428450cf278bf6795fb402,4,21,5,16,26,0,0,0,69,0,1,4,0.998952569,2403,5,0,0,378,375,3,13181,13074,107,172,172,0,1,100,NoArch
651decfc442179f72064b35ee6a75b14bf6b2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
322a0731337b27f45a40b5f28d7afa2b1b844e4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
97e442c83ab4e4547aaeb2df51d79c9b29fe2e3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
58c0aac536e2ffbf1d1a0ff2f7855f34b036eedb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
a62613adfd7aac53efd19b07ca30bcda5c0093b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
aa0ee44822a62fd087fa8cca169dfef4e182af0f,2,74,7,67,81,0,0,0,83,359,1,2,0.825626526,1660,6,13,2,360,356,4,11663,11060,603,126,125,1,1,99.95751912,NoArch
f02db39114cd3b1bd02e87b86812f2c0cafdba86,2,21,1,20,22,0,0,0,89,524,1,2,0.439496987,2349,4,481,3,471,470,1,16782,16581,201,218,217,1,1,100,NoArch
1b91c06e92c4b5dd8e3a3e936b36e54fb9c9e023,2,16,5,11,21,0,0,0,5,2313,1,2,0.958711883,1134,2,482,4,116,114,2,5205,5169,36,41,41,0,1,100,NoArch
69a343b9c37a5410e4f20fd6cf870a68ebf023ce,4,112,1,111,113,1,0,1,23,0,1,4,1.262668528,1068,5,14,3,149,141,8,5495,4980,515,98,90,8,1,99.83029275,NoArch
b2a2256775b56eb21c7b3599dc9a766067cd6c27,3,108,13,95,121,1,0,1,39,348,1,2,1.451083153,693,3,1,1,109,100,9,4663,4233,430,65,57,8,1,98.93162393,NoArch
30f90d1237060171f9909d0696bd0bb0d0b8c719,1,11,3,8,14,0,0,0,18,524,1,1,0,180,7,0,0,21,19,2,976,929,47,16,16,0,1,100,NoArch
92ed81fd2eade11f5352fb0b9395b167f3153d47,2,129,7,122,136,0,0,0,84,0,1,2,0.822725596,1727,6,15,4,364,360,4,12871,11663,1208,127,126,1,1,100,NoArch
b28f0d5f8dd5c99d3fff87527627a44be5fd44c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
16870af3aa3abe5e2cdc8ccc48ba4ecf20f10f9c,1,7,0,7,7,0,0,0,7,407,1,1,0,352,4,2,2,68,68,0,1573,1526,47,33,33,0,1,100,NoArch
338b443f0d1452b9b1ac4a00eaef162e5a644be7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
c693f54f185c5b3f4a7314f1749693da4ce3b299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,0,0,0,0,0,0,0,1,100,NoArch
d9017ce768891815ef8a48c7390a5ac40af713a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,11,0,0,0,0,0,0,0,0,0,0,100,NoArch
620b2807eb2cee03baa146503454a1cb0054c7f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,12,0,0,0,0,0,0,0,0,0,1,100,NoArch
695efafb45f96c9d9ae0f905ef3c33fe75751612,1,3,1,2,4,0,0,0,8,0,1,1,0,359,4,63,13,69,68,1,1586,1573,13,33,33,0,1,100,NoArch
edf6a7e6c38f1a5e941fbc79fd8c7d37d04344cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,14,0,0,0,0,0,0,0,0,0,1,100,NoArch
bec6349f46b40fe0a4674062179966696e3026b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,15,0,0,0,0,0,0,0,0,0,1,100,NoArch
7ec35ea24ff0270586a26afbc6f6f530d272d1f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,16,0,0,0,0,0,0,0,0,0,1,100,NoArch
b2e1627632227d8de32c1ad5631e06e3bb124c14,1,9,0,9,9,0,0,0,15,802,1,1,0,93,7,0,0,14,13,1,447,429,18,11,10,1,1,100,NoArch
9ae13913c9de6dbc6b6ca05cdfb82f5564a1f5b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
bd457af368e4de281607835e196e78800278b94e,3,25,1,24,26,1,0,1,5,578,1,3,1.105612401,2753,1,0,0,353,350,3,10305,10096,209,286,285,1,1,99.91386736,NoArch
6bbcf7658e31cd7e92c459300fd70263b9b89de6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
e38f7074d7c8f9156b39c8310302486ced93767a,1,17,0,17,17,0,0,0,2,114,1,1,0,19,2,2,1,1,1,0,140,140,0,1,1,0,1,100,NoArch
7f2b8dda4be515a3d1f0b60d5175ee500dbe16e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
fe9330e56d2d6d356344d5152ca8b4ff3b52b89c,2,13,2,11,15,0,0,0,76,498,1,2,0.721928095,1303,3,60,0,321,312,9,8090,7020,1070,104,95,9,1,100,NoArch
1c5205ef3f1516fa5f3a323057139bffd5758182,3,387,44,343,431,2,0,2,20,527,1,3,1.465314378,627,1,0,0,151,88,63,5078,2757,2321,71,61,10,2,94.83585393,Arch
ed6a4e1f2aad7cea85bd956165fb7f66277533ea,3,44,387,343,431,0,2,2,19,150,1,3,1.465314378,970,0,61,0,88,151,63,2757,5078,2321,61,71,10,1,94.83585393,Arch
1f6fa7b79efde2eb999de34334b686a77b23e46a,15,503,55,448,558,2,0,2,85,1572,2,9,2.640519997,3635,4,0,0,739,566,173,22543,15683,6860,343,267,76,2,94.83585393,Arch
57bea12e3a0860958b2060cab4f1193391584839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
8c30a2d55d841e3da32554b01850fb40aeff9c0f,5,59,390,331,449,0,2,2,77,373,1,5,1.686085404,2599,0,30,14,440,463,23,13696,12110,1586,185,166,19,0,94.83585393,Arch
1910fade19f52b4beccc167507bdc8d417672b81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,0,0,0,0,0,0,0,0,0,0,100,NoArch
a3957200a86a4582c6622738caacd153f0ad7882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
146c5285030aab67ac172b659e8b748335cd2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
00b1c43740a78540c64c36731b4de64b3402d181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
7ff749b8f26a3f3c90d3b480a35434fb0352b278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
1abf6c2dc31528cc6cd0675a215932c81e7075c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
e747a43c3fbb5189175ddce143c1a587f1e8a26c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
cfa305bc381a8bc4d428ce88eb1a3ff6668d7953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
080cd772f235a8f490928ce512aa62089af0f203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
2564afeb1fdc4792603f7ddc1a7b3b347d05b54e,1,14,1,13,15,0,0,0,26,1263,1,1,0,109,5,31,0,13,10,3,638,550,88,5,4,1,2,100,NoArch
c42c40f728c338b4c144c5cbd431e0513dabf7fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4,0,0,0,0,0,0,0,0,0,1,100,NoArch
f7ec67996b66444f9de2284d1ddfaa66297ba51e,2,38,5,33,43,1,0,1,6,911,1,2,0.854180205,364,1,32,1,69,69,0,1650,1591,59,33,33,0,1,90.995671,Arch
a7a547cb8a3b7bb16531ef956b81c663c197fe75,2,5,38,33,43,0,1,1,3,8,1,2,0.854180205,397,0,10,1,69,69,0,1591,1650,59,33,33,0,1,90.995671,Arch
60365c1b05181960e141b71ca035164137f2cf64,2,38,5,33,43,1,0,1,6,911,1,2,0.854180205,364,1,10,1,69,69,0,1650,1591,59,33,33,0,1,90.995671,Arch
edd9f5557b344be58b03ed01c3588734c793ac46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,5,0,0,0,0,0,0,0,0,0,1,100,NoArch
363360229e7ea5f816d87f9d5747dd4494d3b862,1,3,3,0,6,0,0,0,78,103,1,1,0,1148,5,65,4,311,311,0,7013,7018,5,95,95,0,1,100,NoArch
c1be0a192c21792df5d167fbb87eaf2a3f8c0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,6,0,0,0,0,0,0,0,0,0,1,100,NoArch
5a2febcb97cd5c71cc620c4f294f2d4d12be3aa9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
693ba378fc15ef8774cddd6ac11b8177a1d3e4f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
7f2afa8df4167435f4e92c715d65519d01bda2f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,1,100,NoArch
05f3fced7811cb5c6b3cb07361a4c4563bec5632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,1,100,NoArch
4c9b159c3e03dc0965f5d0eac1884a04856c258a,1,1,16,15,17,0,0,0,5,19,1,1,0,366,2,33,2,68,69,1,1526,1617,91,33,33,0,1,100,NoArch
9330bcbcf3d91cf72a32ba3c251c634a0f2b9a2b,1,16,1,15,17,0,0,0,4,548,1,1,0,351,2,11,2,69,68,1,1617,1526,91,33,33,0,1,100,NoArch
257aba0638a18380a5f99b6226d01db0a0390e26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0,0,0,0,0,0,0,0,0,0,100,NoArch
315d842148d57590a58fafecf6e5ea378e9e0d74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,1,100,NoArch
274c510db79c651cc2141c4e1eaa07df292295dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,0,0,0,0,0,0,0,0,0,0,100,NoArch
499b756e7dbc5e0cde8f385ec7bd76023dc2534f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,0,0,0,0,0,0,0,0,0,0,100,NoArch
a50068f11e121bf87fa8bc24639af0fc62064633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
9101a42badd32f0540caa28e27ca053a36e936e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
5e6ffb8d444c0ed3fb6d0180718a9a7c131f2ce6,2,26,4,22,30,0,0,0,86,2374,1,2,0.881290899,1742,2,0,0,456,437,19,10507,9615,892,200,186,14,1,100,NoArch
62ad11dcf765d6735ef652f4252d19e4ded7afae,2,4,2,2,6,0,0,0,79,178,1,2,0.918295834,1641,3,34,0,352,352,0,10957,10934,23,124,124,0,1,100,NoArch
482adcfa1857033f2a76b07b429a266b0231f433,2,90,1,89,91,1,0,1,20,967,1,2,0.670856159,627,1,35,0,99,88,11,3143,2757,386,64,61,3,1,100,NoArch
fd6c4228fbecc6eff3e3ecd5ee27d2ceb46339ff,3,378,44,334,422,2,0,2,21,1,1,3,1.449527081,641,1,0,0,152,92,60,5146,2872,2274,72,62,10,2,91.04606113,Arch
c299da64ee53de57ea34e589b858d7fe8ada72fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
3ff1fa8cac828bfaabd082cb82d7ea3a3827f02f,1,2,3,1,5,0,0,0,22,0,1,1,0,641,6,5,2,92,92,0,2872,2870,2,62,62,0,1,100,NoArch
ce16a3fc9e493d50425ecc697e397c486e9c62dd,1,43,42,1,85,0,0,0,23,0,1,1,0,640,6,6,3,92,92,0,2872,2872,0,62,62,0,1,100,NoArch
1158152de6debcf8e5a532585a68a39ab64d78ed,1,174,179,5,353,0,0,0,2,54,1,1,0,229,1,7,0,57,57,0,1576,1576,0,8,8,0,0,100,NoArch
b5e13ff04d1e9b6e5bb02b482b6ef0111268a9ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
df57d3ad29918b6c45b6fce15d4f0815024d49f2,1,56,54,2,110,0,0,0,2,54,1,1,0,105,1,9,2,3,3,0,727,700,27,2,2,0,0,100,NoArch
a084fcdb5e79b1b8b86710f836ac6afce08c4a54,1,1,1,0,2,0,0,0,3,0,1,1,0,224,1,10,3,57,57,0,1576,1576,0,8,8,0,0,100,NoArch
32067dec274ba93aa0775fcfe990eef3b87b534c,2,0,331,331,331,0,2,2,0,0,1,2,0.907894446,331,0,36,0,0,60,60,0,2303,2303,0,10,10,1,91.04606113,Arch
e98caa9937c47a4b44c80e0497995fd404102755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
683bc7135b6a69a8d524393f91ada8310a8f9f88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
