CommitID,FileNum,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,NIR,a2a
0b457f22865e4ab3be5b55f17271528b2c461c70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,100
2596e335f27a57784a93a57823bd93dde587909f,2,2,1,1,0,0,0,3,9,244,1,2,0.918295834,324,51,0,30,30,0,1802,1779,23,20,20,0,1,100
3b609c21fee42951b6260d5344b7fc88fa2d96ab,2,1,2,1,0,0,0,2,8,79,1,2,0.918295834,325,14,1,30,30,0,1779,1802,23,20,20,0,0,100
94e731c153488996c60fd764b030ae90a5bb0639,1,16,0,16,0,0,0,7,17,402,1,1,0,301,240,5,28,27,1,1305,1269,36,10,9,1,1,100
cfcedcf4ad5e5c96fe3f30a0b710cfc604063231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,6,0,0,0,0,0,0,0,0,0,1,100
985fb1f531de086a9b1d75df6fb05945a1517230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,100
b0974a37ba4abeb834d1d1729ad11f6b4e43fa28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,7,0,0,0,0,0,0,0,0,0,0,100
55231b27922a7cccf7592ebc82de37791a097a07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,100
7f29b73b477a4f5e12958ccbdf5b6724395c7d5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
46f058854d6ad4e5cad41739c397b703366eaf36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,8,0,0,0,0,0,0,0,0,0,1,100
695453619706edb706df8dcb54561e9d17e837a0,2,2,1,1,0,0,0,3,9,244,1,2,0.918295834,324,52,1,30,30,0,1802,1779,23,20,20,0,1,100
70f98f57fa5f2aa9ab720be4712c2170b4e1c2e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,0,0,0,0,0,0,0,0,1,100
3c18fd76971f00a1c691d1c1b74f320115c4bc72,2,1,2,1,0,0,0,2,8,79,1,2,0.918295834,325,36,3,30,30,0,1779,1802,23,20,20,0,0,100
d2ca0b344fe685c2978c55b9792cde1ef8273eda,8,176,324,148,1,1,2,3,9,600,2,5,2.176903344,1122,54,0,98,119,21,4170,4772,602,76,95,19,1,95.44324772
9553b1486b35b35d5895ded1cc892096aadf3055,1,3,6,3,0,0,0,2,4,192,1,1,0,89,55,1,6,6,0,418,445,27,4,4,0,1,100
a56ccc7f5f98b34587c307d4cbdb90c91ce947de,7,329,177,152,1,1,2,2,3,505,2,4,2.222183702,735,54,3,95,74,21,3438,2786,652,79,60,19,1,95.44324772
95abbc501c8f29d08dcd1e6200e7ded65c41512e,4,51,39,12,1,0,1,3,9,129,1,2,1.251196787,752,0,0,107,108,1,4824,4823,1,49,48,1,1,99.84220907
3265508bde30144a18c33b748c37f84d5e31bb9c,4,38,50,12,0,1,1,2,8,87,1,2,1.26932871,764,324,0,108,107,1,4823,4824,1,48,49,1,0,99.84220907
c683d45ad1d2e6172764ce411fea34044e81c882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,100
5d1c7c327ac804e99e75a19d8c51e79371b8f2f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0,0,0,0,0,100
24b5eefb1553ae37951807502a433f24d3e95ec1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,9,0,0,0,0,0,0,0,0,0,1,100
f3421fbe36a3391b2e621b69f47d9b5d066161cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,2,0,0,0,0,0,0,0,0,0,0,100
39ca6f7bd0caf0bec8ba3be5d955860085ba2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,3,0,0,0,0,0,0,0,0,0,1,100
f72dad8b2d290c607c7c5a9551ae9f4780268f13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,4,0,0,0,0,0,0,0,0,0,0,100
3f2eec5ff3db9cdb72bd34027c9441e22e599dc2,7,177,329,152,1,1,2,3,4,647,2,4,2.222183702,887,329,5,74,95,21,2786,3438,652,60,79,19,1,95.44324772
a49aebb930847c4e5b76228464758ec4125aea63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,6,0,0,0,0,0,0,0,0,0,0,100
0390891b5178919bc0b92ca27a0a25b314a7e3a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,7,0,0,0,0,0,0,0,0,0,1,100
9f712703e3c1017f79054a59230ce0a462504251,29,2284,0,2284,29,0,29,1,1,0,1,8,4.627073894,0,352,8,205,0,205,9911,0,9911,121,0,121,0,91.24143184
43a978fde3fb71f93438d0df939c745c186ae67f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,9,0,0,0,0,0,0,0,0,0,1,100
38367b0d43ba9a57ecfba3830f3a11414769ca3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,10,0,0,0,0,0,0,0,0,0,0,100
9f682eb3c024d3742e905078c4065b0cbfadf163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,0,0,0,0,0,0,0,0,1,100
5aaea8460878d3ad75cf1769381e5ab4052ec319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,1,100
b3528c7d9bcb5a04bc5bac5f7ea571f0c8ea0984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0,0,0,0,0,0,0,0,1,100
c6aabd4a8726766eb72d6a2b35b00c680b876ab3,36,329,2461,2132,1,30,31,2,3,95,2,12,4.873965743,3019,3,0,95,279,184,3438,12697,9259,79,181,102,1,94.16909621
00d905103c73e485e4c898163bd9a9a1755ff6be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,100
7a93dd6c6c5d2aec27512232c407750c5aa8a150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,100
be66015dfbfad20451b66db35efb16fef50878c9,36,2461,329,2132,30,1,31,3,4,125,2,12,4.873965743,887,23,1,279,95,184,12697,3438,9259,181,79,102,1,94.16909621
1babd831334d2654b50da7fc73c61d91905f768d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,1,100
786aacca25227dd97e2e473e3c5a09a66aa0fb8f,36,329,2461,2132,1,30,31,2,3,95,2,12,4.873965743,3019,6,3,95,279,184,3438,12697,9259,79,181,102,0,94.16909621
62f4f44566d2332af1715ea23c437bb669b92d12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,100
b2ecd44a7ee13d6c98171c63d056bdef481d6e0f,37,2481,337,2144,30,1,31,3,4,144,2,13,4.905906798,977,0,0,294,109,185,13182,3853,9329,190,88,102,1,94.16909621
ccde2332da9ae2c4b43e38651cc0d08ae0ebdb18,1,21,17,4,0,0,0,3,4,1,1,1,0,102,1,1,16,15,1,504,485,19,10,9,1,1,100
f87bb3135b4dcfd2b73689a35bf0b73a6cc5bc75,5,17,28,11,0,0,0,2,2,201,2,5,1.548044644,461,21,0,44,46,2,2059,2093,34,28,29,1,1,100
dbd431f35e660631afee5f82b15f980e4216c7fd,4,5,10,5,0,0,0,1,1,0,1,4,1.889246429,360,356,12,30,30,0,1589,1644,55,19,19,0,1,100
53245c25ffb7a41de76ebf5c0558286a04a47d35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,13,0,0,0,0,0,0,0,0,0,0,100
88b85e63913ff7b5a63533dd9fa7bedbe8df7f2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,14,0,0,0,0,0,0,0,0,0,1,100
84afd4582bdf538975c40bd5f36c6b4f02c605c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,15,0,0,0,0,0,0,0,0,0,0,100
8079245ba9688321da1c090e648caa77430cbff2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,16,0,0,0,0,0,0,0,0,0,0,100
fc641a2da3079eba7c2980ce7ff5afcee8be407e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,17,0,0,0,0,0,0,0,0,0,0,100
588fd378d33bbd4de4a77e602a74706e61e489e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,18,0,0,0,0,0,0,0,0,0,1,100
9e63e85eaa538e79882bbe1ae749a533d368ffd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,19,0,0,0,0,0,0,0,0,0,1,100
d50b772fb3240c6908699c65c32895791f8c2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,20,0,0,0,0,0,0,0,0,0,1,100
9b754ee4309786fc4c58468679506d57cd8a5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,21,0,0,0,0,0,0,0,0,0,1,100
42a6dbd0f48e31590485fd46c303b01c4b3279d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,22,0,0,0,0,0,0,0,0,0,1,100
533f7baebff24331c983ae9caecfa085968c3d11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,23,0,0,0,0,0,0,0,0,0,0,100
e9953aff4a8c42ec363cd1d81719c970446dc5b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,24,0,0,0,0,0,0,0,0,0,0,100
d2707d3c37d9191ca0754243c64099ddd4a07422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,25,0,0,0,0,0,0,0,0,0,0,100
7ab4f2418b99ebec0c27c4042942a26e4f4972be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,26,0,0,0,0,0,0,0,0,0,0,100
ca5874cdf11af8d835335d228b643f28aeb3f9c3,2,204,70,134,0,0,0,11,33,157,1,2,0.802485455,505,3,0,101,84,17,3148,2457,691,37,24,13,1,100
1a0d4bdd735ba0ade42f6777a4c47affec931557,2,155,158,3,0,0,0,11,34,0,1,2,0.848212855,639,4,1,101,101,0,3139,3148,9,37,37,0,0,100
8c4eebf27cddfe1dca4d7c3618ffba7bf97d999d,6,72,198,126,0,0,0,10,32,59,2,6,1.164138814,991,371,27,114,131,17,4101,4728,627,43,56,13,1,100
1d9688d710f11e451526fd62109f59e7e63f7b91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,28,0,0,0,0,0,0,0,0,0,1,100
3a4274c15492707cc944162c2380f33eb18c75ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,29,0,0,0,0,0,0,0,0,0,0,100
cfe7e6313acc35a5c346480b4ac4e0d863d09410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,30,0,0,0,0,0,0,0,0,0,0,100
f7732e6ab12cfae58b6df2681ab6bdf54de83b29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4095078b44d7b6d2c177be65c0758b3194f5ce43,6,198,72,126,0,0,0,11,35,2,2,6,1.164138814,865,5,2,131,114,17,4720,4101,619,56,43,13,0,100
899eaec53a9b0895924c703b825dc0118e47cc83,6,72,198,126,0,0,0,10,32,59,2,6,1.164138814,991,15,0,114,131,17,4101,4720,619,43,56,13,0,100
8b8a443cbf5896985e0ab38e69baadec57bbe5d0,6,199,72,127,0,0,0,11,35,1,2,6,1.167728653,865,6,3,131,114,17,4726,4101,625,56,43,13,0,100
6c09a9ee4a20cd73bb24b195f049f23d99a04d2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,100
2af791a7f116812a396141bf737f959ea1b51f4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,100
31443dcff2d3d1096621ade38c6b61292cea339d,2,16,12,4,0,0,0,11,36,0,1,2,0.985228136,637,9,6,101,101,0,3161,3137,24,37,37,0,0,100
b6fda45124d163ff51674c5f5b889dc69a712c5b,2,20,24,4,0,0,0,11,37,0,1,2,0.925685987,641,10,7,101,101,0,3154,3161,7,37,37,0,0,99.19463087
573003b45986cce417dccee46f7771b29a6bc337,6,79,206,127,0,0,0,10,32,59,2,6,1.151267264,992,0,0,114,131,17,4101,4743,642,43,56,13,0,99.19463087
d34037d2d2b1a1e635d708e9367c5a29d2505eff,40,380,2505,2125,2,30,32,2,9,96,2,13,4.961743232,3776,1,0,202,387,185,8262,17575,9313,128,229,101,1,94.10265744
dc94bf47886c2c7b80f9eff8feec8054f6b9d43f,40,2504,379,2125,30,2,32,3,8,121,2,13,4.961389571,1651,0,0,387,202,185,17575,8262,9313,229,128,101,1,94.10265744
aae64a0b71ca5bf524bf38542afd43ae6f785252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100
d92e974a113bcaba656dd777985c520c8c9a4dd8,36,329,2466,2137,1,30,31,2,3,95,2,12,4.874418748,3024,8,0,95,279,184,3438,12752,9314,79,181,102,0,94.16909621
1897dee648686282d3bee948ed04c01b8bae729a,40,2517,368,2149,31,1,32,3,9,124,2,13,4.961743232,1639,375,4,386,203,183,17576,8261,9315,230,127,103,1,94.02985075
376ff8ebe22b92f7bc9b4311077ac669d22764d9,4,38,50,12,0,1,1,2,8,87,1,2,1.26932871,764,1,0,108,107,1,4823,4824,1,48,49,1,1,99.8648192
67b5f56c1ff3905c88eb85dbb8985c7bb8342de9,4,48,39,9,1,0,1,3,10,120,1,2,1.194356471,752,376,1,106,108,2,4808,4823,15,48,48,0,0,99.8648192
588907ddc1336356ca01ffaa8b07e2812865a642,3,9,6,3,0,0,0,1,9,51,1,1,1.584962501,521,2,1,79,78,1,3262,3246,16,25,24,1,1,100
e61162c4ccdc65ea3309f289b4640648b6555b12,3,6,9,3,0,0,0,2,10,54,1,1,1.584962501,524,3,2,78,79,1,3246,3262,16,24,25,1,0,100
12d31b4dd7b067fec5ccba794f640a3e77f1b05e,10,251,127,124,0,1,1,11,38,37,2,8,1.91950825,1626,11,6,239,220,19,9582,8909,673,104,91,13,0,99.06134764
e757b6cb1e111b61956588fc2819d4466356d6ee,10,127,251,124,1,0,1,10,32,80,2,8,1.928650968,1750,377,2,220,239,19,8909,9582,673,91,104,13,1,99.06134764
8ccb15dfecb53417e38b509c93bfb7492ea21985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,3,0,0,0,0,0,0,0,0,0,1,100
5a460384f4eb90e4e3870f29090e81633aeafe7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,4,0,0,0,0,0,0,0,0,0,0,100
1aacccf286829e9289d86a6ed10b23cb2b21bc47,1,1,0,1,0,0,0,6,20,236,1,1,0,344,0,0,47,47,0,1702,1698,4,10,10,0,1,100
1d251e99850eb8969ac69021f1f78f8e40434305,1,1,1,0,0,0,0,6,21,5,1,1,0,345,1,1,47,47,0,1702,1702,0,10,10,0,1,100
a73a74aab09c42398994fcfbbde55109a0c10001,2,7,8,1,0,0,0,3,19,184,1,1,0.353359335,588,0,0,78,78,0,2918,2893,25,21,21,0,1,100
f2b3f83722fe5cdaa4ea77b3c9909859aa9c7f79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100
b64e7b7a74126f5dbf01ff257090f6396ed38ab2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,100
cffe7df27cf0df83aacef6ddab4b92df2c7cdc59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,100
93c4d7e5d34f2a781d87bf1956d7cc654db828d2,1,23,7,16,0,0,0,3,4,1,1,1,0,90,33,1,16,14,2,504,415,89,10,9,1,1,100
a1e1c1e206bcc22d0721226531fb1328c2d8cd53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,1,100
1b8a32e2c3e8e624fc1ca1863898c3a10834151e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0,1,100
ff23d6462efea5275b4e4c8c1af9189c67b7412a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0,0,0,0,0,100
7832412302aed27f7403dfad550c9748b8a012f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,0,0,0,0,0,0,0,0,100
7602f436798e9c5775b4567e8b33bd9146c317d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,100
a370c16780d143eb756c428c4c6a26dac05de5ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,100
69ddc67a2b0ca527368ca7a27ac58621c745037b,2,208,70,138,0,0,0,11,38,18,1,2,0.784599141,505,18,1,101,84,17,3170,2457,713,37,24,13,1,100
dee91cfa3f73cdd3da6921593a71ec60ae304091,5,85,237,152,0,0,0,2,32,156,1,4,1.426831402,1336,2,2,176,195,19,5765,6592,827,54,68,14,1,100
1a3adec6434de8d4b656d779492e5a22ec655830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,100
f880d619972bbbb0a1c3519298efbce260112ea6,3,30,16,14,0,0,0,3,19,122,1,2,1.121177461,679,9,0,94,92,2,3422,3308,114,31,30,1,1,100
356f9f8b6e986d5e9113ade5a80a228d15b7bc86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,100
ec2d33c9f340f0b718c06dcd5dcd2df9490bc535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,100
baf7e2c48a7b5340cfd169efa638fa2f1fa03eab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,3,0,0,0,0,0,0,0,0,0,0,100
0505d47471170861ad303dc530a8d8de4e730c10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100
04583cfe70db13d6b916ef34467b7ca1205b03f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,100
46ffd19e910fea1979be547ad7894faf0dcc371f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,100
b782852c3c8b5771c3ba12dadfc4e8c5e67d12ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,100
5c9d06bcb280c5059497929d7910a9a8d07349ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,100
cc633a9420962c3b93a396e4dabb978e4e373492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,100
94065004b1088bc3d61792bf51e41ad3ff92545b,1,2,0,2,0,0,0,6,22,13,1,1,0,344,39,7,47,47,0,1702,1698,4,10,10,0,1,100
e15dbe281ae734e9fa46fad75b8efafadb0c2df3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,100
cc9b24ec3634af707147f5205f8e2066e8300cd8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,1,100
964188fb7a3314ff3097ddd59684f496449e6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,1,100
64f06c70b55bff830b62c5f7c4dfed89ea03692e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0,0,0,0,0,0,0,0,0,1,100
e3f9c521222c76d355b2705658b4b5b1b309272b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,1,0,0,0,0,0,0,0,0,0,0,100
84b7e7307725713abcb3e7435ef1e1eba838147a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,2,0,0,0,0,0,0,0,0,0,1,100
69b5478fdb987a54c3a78455d23224067e201ba0,1,1,0,1,0,0,0,3,5,144,1,1,0,240,383,3,28,28,0,1568,1562,6,24,24,0,0,100
b9322a5b072bdf7140a17f51acc2aee091b1faaf,2,208,70,138,0,0,0,11,38,18,1,2,0.784599141,505,384,4,101,84,17,3170,2457,713,37,24,13,1,100
a9333360678107954209a2f04e0e4836230ad2ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,5,0,0,0,0,0,0,0,0,0,0,100
a725b2397eb39fd811cc3afc3cf298b3fe27742e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,6,0,0,0,0,0,0,0,0,0,1,100
4c20cd8cd48aeeb7b33d626f6b0e8583d98f0c0b,2,42,39,3,0,0,0,3,13,404,1,2,0.891599628,367,387,7,49,50,1,1715,1735,20,26,26,0,1,100
2ad95f694c9e0211f611a2f19426b6872190de4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7,0,0,0,0,0,0,0,0,0,1,100
b3129de54b172733754f95950e5586bb04232ac5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,8,0,0,0,0,0,0,0,0,0,1,100
b79d33a92b9f3ee5167e6e0932f57e408732894b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,100
c81b2cbf35d97216f682f506c03fcd8155dcfcd6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,9,0,0,0,0,0,0,0,0,0,1,100
04e6ebf44de44ff28e96c67fa36f2bbc576051c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,100
53e00ee873755b9a09f76498282ec29f0b482258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,10,0,0,0,0,0,0,0,0,0,1,100
9ed8377df034d5834225b12db674c2f9c2b2e542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,12,0,0,0,0,0,0,0,0,0,0,100
20f009b71712e2092e58034b8f8e382116db7b45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,13,0,0,0,0,0,0,0,0,0,0,100
ca6bf58e3a4e1a997ad40b4dfb41417ef989fd1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,14,0,0,0,0,0,0,0,0,0,0,100
6a89890fe0969b11ed397138f59a3ffa30eb4475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,15,0,0,0,0,0,0,0,0,0,0,100
851767f818823d5a94ad8a5ab2c584b04f7a13f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,16,0,0,0,0,0,0,0,0,0,0,100
6cfc53a4225998686d21efc87be001d82deb1ebc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,17,0,0,0,0,0,0,0,0,0,0,100
7165ec264fd5e8ecd5727e557bd6286c0491adc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,18,0,0,0,0,0,0,0,0,0,0,100
20aafcba184734e03bccc70f3a3f6dac521e1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,19,0,0,0,0,0,0,0,0,0,0,100
3ef3cc3dd789a59915a25e11b591ccada129909a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,20,0,0,0,0,0,0,0,0,0,0,100
8160aa54b236f98cf313c39878a9859d1ed905ad,20,341,0,341,0,0,0,2,4,415,2,12,4.321812246,1274,401,21,142,142,0,6864,6864,0,93,93,0,0,100
20ce2bb9088e793b3b019110d07e77896bb642e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,22,0,0,0,0,0,0,0,0,0,0,100
f3824034287ceec3e6da92dbfb819c0eef11dfad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,8,0,0,0,0,0,0,0,0,0,0,100
02f4ae96bcc962e079f9a64794b19df6634db511,268,45388,6134,39254,146,2,148,1,95,137,4,67,6.25198711,49267,458,14,15464,9029,6435,490975,266098,224877,6442,3940,2502,0,83.42074592
cdce04ff9e7400e715b33029837c685a56e07819,1,4,1,3,0,0,0,3,6,503,1,1,0,60,423,4,7,6,1,312,271,41,1,1,0,1,99.92297818
6a230e5b8f304985a40e36d363e985e3a68c1800,1,2,2,0,0,0,0,10,38,221,1,1,0,627,0,0,78,78,0,2747,2752,5,31,31,0,1,100
ed2e8911785fdfbdc84ecb67cb1256fb52bc729a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,6,0,0,0,0,0,0,0,0,0,0,100
4073dbe6cc98c55b9705888ae697778a9974ad30,112,5346,532,4814,56,0,56,4,102,57,3,29,6.249997361,28515,448,2,5730,5259,471,179293,159112,20181,2633,2347,286,1,90.35509737
13c33f33573ca4e09f3fd6e723d8c3a08c496ca5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,3,0,0,0,0,0,0,0,0,0,1,100
acc1a79de17802c59810193311aa182b963e8511,111,290,5404,5114,0,68,68,3,95,52,3,30,6.222837753,33197,460,6,5242,5708,466,158615,178611,19996,2343,2627,284,1,90.35509737
7e5e5f0e38069a069d560878aeb88e1a5f8015f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,7,0,0,0,0,0,0,0,0,0,1,100
caaefe696a0b38ad78f77f1bd45567dea36bb585,13,142,44,98,2,0,2,1,8,9,1,6,3.285749191,1141,462,6,145,135,10,6941,6513,428,60,55,5,1,99.1555783
511869c6f2eac2940941c735eb8f1559b143ca30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,7,0,0,0,0,0,0,0,0,0,1,100
05d1f8b2451a0f958ff079699862c219ddb26833,111,5305,511,4794,56,0,56,4,102,57,3,29,6.231320869,28403,450,4,5708,5242,466,178611,158615,19996,2627,2343,284,1,91.98511166
0c2b3a4f640d1b2905c093eb85f03190ceb0a711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,5,0,0,0,0,0,0,0,0,0,1,100
0edb8ab90c6edbfaf46f05be5dc51c1a3c5b3d03,81,117,4857,4740,0,62,62,3,95,61,3,22,5.933552063,30572,464,8,5024,5457,433,147102,165835,18733,2214,2480,266,0,93.23054686
81505f9c71a63b1d8af9825fc88bb8b59389f8a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,9,0,0,0,0,0,0,0,0,0,0,100
86f326a3c0b40fc1b0eab65fcb17b438e433cfd6,92,4304,312,3992,53,2,55,4,100,71,3,31,5.926793492,28253,3,1,5650,5305,345,175347,159744,15603,2541,2322,219,0,93.33333333
037a9754fdee063d2238a9c41e6ffdb79759d33d,63,1743,912,831,17,3,20,12,102,62,2,18,5.285892239,7306,70,1,821,725,96,37074,34099,2975,408,351,57,1,94.19772372
ad8112d10d662ae81498d11f78a602b97243a142,353,6331,51155,44824,2,222,224,3,59,60,4,78,6.704418542,95036,10,10,9113,16071,6958,270450,516852,246402,3999,6814,2815,0,80.87345435
ee4e94a01c29caacea480b12d57a7d77174bb9be,1,0,7,7,0,0,0,8,32,0,1,1,0,469,11,11,56,56,0,2029,2053,24,25,25,0,0,100
084c5a0b485620aa746d107419d403bf601b23d0,1,10,0,10,0,0,0,8,33,4,1,1,0,462,12,12,56,56,0,2069,2029,40,25,25,0,0,100
934cf3bfc9f697c5ed9281bafa7523408edc71cb,347,50991,6340,44651,216,2,218,4,102,119,4,78,6.681266906,50215,485,16,16055,9116,6939,516770,270538,246232,6800,4001,2799,0,80.37725225
ee31b78df55ec1ad929fd2cbe34ff07eac5c2317,1,3,0,3,0,0,0,1,2,185,1,1,0,74,452,6,5,5,0,372,345,27,3,3,0,0,100
