CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
6ca13af230e9a7c6dcb0bf629d9a2676d8f833ed,620,19365,9433,9932,95,39,134,1,386,2186,15,188,8.070201435,98435,389,0,10443,9920,523,455221,413806,41415,4969,4582,387,1,85.13131313,Arch
6f141968464b4ad24e5d90f1389065141cda5e3b,620,9418,19354,9936,39,95,134,0,383,1917,14,189,8.07364961,108398,0,0,9915,10456,541,413427,455962,42535,4576,4979,403,1,85.13131313,Arch
cc51006f2973356a1046ae0757325d5e9be75327,622,19452,9506,9946,96,39,135,1,386,2184,15,188,8.078587374,99180,18,0,10517,10003,514,456850,415303,41547,5029,4642,387,2,85.05955986,Arch
2bb1228de60e805b2f864254a0b1efef7e2d7dde,625,9529,19615,10086,39,98,137,0,383,1910,14,189,8.096271628,109310,1,1,9992,10535,543,414820,458000,43180,4636,5048,412,1,85.58093347,Arch
2798ee91968b31aa444cfd7ded14ada0a9f043f4,625,19640,9554,10086,98,39,137,1,386,2151,15,188,8.091553281,99245,2,2,10529,10004,525,457585,415504,42081,5041,4645,396,1,85.58093347,Arch
395411fe3184b9692ed16bafa578b40cc0051784,625,9570,19673,10103,39,98,137,0,383,1902,14,189,8.09262868,109343,32,0,9992,10535,543,414977,458222,43245,4637,5050,413,1,85.58093347,Arch
e327be3d85918a23a5ba48d752143a6dbf8b83f7,625,19693,9582,10111,98,39,137,1,386,2153,15,188,8.091597816,99240,3,2,10527,10002,525,457693,415517,42176,5042,4645,397,1,85.58093347,Arch
d29af9018b5c80177102aaab96bd37ed5fedf26c,625,9570,19673,10103,39,98,137,0,383,1907,14,189,8.09262868,109351,3,3,9992,10535,543,415007,458252,43245,4637,5050,413,1,85.58093347,Arch
1e33a572643628e7742eda2d469e4bd04b880523,626,19698,9596,10102,98,39,137,1,386,2150,16,189,8.09409127,99538,0,0,10543,10018,525,459645,417490,42155,5057,4660,397,1,85.59237944,Arch
f0caf9c9b31e31abb91ca986fe8168867cd0ded2,626,9591,19694,10103,39,98,137,0,383,1895,15,190,8.096207391,109627,120,0,10006,10549,543,416916,460194,43278,4651,5064,413,1,85.55842095,Arch
09e51544df6bc3a3f69afb2379eabe30db2c6034,626,19701,9599,10102,98,39,137,1,386,2151,16,189,8.094027627,99524,20,0,10541,10016,525,459628,417456,42172,5056,4659,397,0,85.55842095,Arch
572d5260b9040bd063b3dc84ce51684b8379df10,626,9591,19693,10102,39,98,137,0,383,1895,15,190,8.096219381,109626,121,1,10006,10549,543,416916,460187,43271,4651,5064,413,1,85.55842095,Arch
48be53abbc7b44b045fe5039e6a5200a93f21b60,626,19701,9599,10102,98,39,137,1,386,2151,16,189,8.094027627,99524,173,1,10541,10016,525,459628,417456,42172,5056,4659,397,1,85.55842095,Arch
cfeea9dac4c5a14c846382aa7a47a7d4e5f110f5,626,9588,19693,10105,39,98,137,0,383,1894,15,190,8.096253181,109626,122,2,10006,10549,543,416895,460187,43292,4651,5064,413,0,85.55842095,Arch
e1d359aa6d7d2b1e95daa431c6259f25a4687bea,626,19701,9596,10105,98,39,137,1,386,2151,16,189,8.094061104,99521,174,2,10541,10016,525,459628,417435,42193,5056,4659,397,1,85.55842095,Arch
78ca83e2a4271421aa3fc4f8153f8f061b09d52f,626,9642,19711,10069,39,98,137,0,383,1894,15,190,8.102381648,109590,125,5,10006,10538,532,416895,460059,43164,4651,5064,413,0,85.55842095,Arch
1954d51ff2841045b4af8a515ad0719805269d8d,9,178,45,133,3,0,3,5,63,2770,1,6,2.920210813,1955,20,0,189,187,2,9475,9246,229,50,50,0,1,93.62200117,Arch
8e5676c84a782d51c4156be059b6ce9a3dc3e1e1,626,19716,9549,10167,98,38,136,1,386,2129,16,189,8.094491846,99476,390,0,10530,10011,519,459620,417072,42548,5055,4656,399,1,86.35035242,Arch
14ca7234380f81e54a5643082816048f3b6b67cf,626,9561,19715,10154,38,98,136,0,383,1929,15,190,8.096892164,109650,21,1,10002,10538,536,416662,460253,43591,4649,5063,414,1,86.37845256,Arch
97c1e4b4aa73f5851801fdf5e17f013dd46a6b3e,626,19720,9576,10144,98,38,136,1,386,2123,16,189,8.094500885,99496,34,1,10529,10012,517,459647,417202,42445,5054,4657,397,1,86.37845256,Arch
5220420212cd576725c19be09f8b351a9625d11a,626,9568,19712,10144,38,98,136,0,383,1929,15,190,8.096699665,109640,131,11,10002,10537,535,416662,460206,43544,4649,5062,413,0,86.37845256,Arch
31193cbf0c93205a63c8c7b372b09200f60e69f4,626,19724,9588,10136,98,38,136,1,386,2123,16,189,8.094726741,99507,35,2,10529,10013,516,459674,417259,42415,5054,4657,397,1,86.37845256,Arch
88d29675ae2a0998d5be134c7941e8fd6aa706bd,626,9580,19716,10136,38,98,136,0,383,1929,15,190,8.096924013,109643,335,0,10003,10537,534,416719,460233,43514,4649,5062,413,1,86.37845256,Arch
