NMF,TotalAddLines,TotalDeleteLines,LC,LC_1,FileAdd,FileDelete,NAD,NUC,AGE,NMS,NMD,Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
2,10,5,5,15,0,0,0,76,230,1,2,0.566509507,652,6,67,8,103,103,0,2240,2210,30,55,55,0,1,100.0,NoArch
1,65,47,18,112,0,0,0,3,0,1,1,0.0,292,1,90,25,49,48,1,1796,1702,94,19,17,2,0,98.01740812,NoArch
1,15,1,14,16,0,0,0,27,0,1,1,0.0,538,2,8,6,81,79,2,1827,1761,66,49,47,2,1,100.0,NoArch
2,2,2,0,4,0,0,0,26,12,1,2,1.0,1446,2,282,43,243,243,0,6505,6501,4,51,51,0,0,100.0,NoArch
1,1,1,0,2,0,0,0,7,0,1,1,0.0,749,3,584,29,85,85,0,2252,2252,0,26,26,0,0,100.0,NoArch
76,3258,2193,1065,5451,9,0,9,706,1005,2,25,5.004550754,37427,3,1258,6,6550,6381,169,184259,178376,5883,2333,2275,58,0,99.80385164,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,645,19,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
3,10,2,8,12,1,0,1,136,0,1,2,1.040852083,5045,10,578,23,858,856,2,27074,27044,30,288,286,2,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,80,12,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,823,9,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,79,65,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,45,18,27,63,0,0,0,24,0,1,1,0.0,427,7,49,17,45,45,0,1896,1896,0,11,11,0,1,100.0,NoArch
1,16,0,16,16,1,0,1,186,66,1,1,0.0,6189,17,217,0,871,867,4,23259,23189,70,426,425,1,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,23,11,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
3,0,9981,9981,9981,0,0,0,5,51,1,1,0.872230216,9981,3,62,2,0,2783,2783,0,50586,50586,0,236,236,0,99.58819492,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,633,25,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,31,30,1,61,0,0,0,190,5,1,1,0.0,6195,17,137,8,863,870,7,23213,23227,14,425,425,0,0,100.0,NoArch
2,173,71,102,244,1,0,1,137,2,1,1,0.423199044,5401,7,958,34,770,767,3,20882,20724,158,423,421,2,0,99.95759118,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
7,41,7,34,48,5,0,5,55,365,1,2,2.419285355,6721,8,207,17,1103,1093,10,34724,34507,217,299,294,5,0,98.7854251,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,61,17,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,177,46,131,223,0,0,0,311,2,1,1,0.0,7984,25,37,1,1099,1099,0,29705,29705,0,531,531,0,1,100.0,NoArch
1,216,239,23,455,0,0,0,247,0,1,1,0.0,7451,21,216,27,1045,1084,39,28232,28653,421,498,493,5,1,100.0,NoArch
2,4,2,2,6,0,0,0,25,371,1,2,0.918295834,371,2,544,6,69,69,0,1530,1516,14,32,32,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,203,16,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,9,5,4,14,0,0,0,21,41,1,1,0.0,330,5,52,17,47,47,0,1519,1508,11,19,19,0,0,100.0,NoArch
1,10,0,10,10,1,0,1,4,0,1,1,0.0,599,2,18,17,98,96,2,2701,2651,50,33,32,1,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,64,26,38,90,0,0,0,154,0,1,1,0.0,5164,15,39,9,719,713,6,19482,19288,194,370,367,3,1,99.95586937,NoArch
1,1,3,2,4,0,0,0,11,0,1,1,0.0,158,1,200,190,19,17,2,614,570,44,11,11,0,0,100.0,NoArch
1,17,0,17,17,1,0,1,48,0,1,1,0.0,4128,9,208,18,658,656,2,21250,21090,160,143,143,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,971,47,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,10,0,10,10,2,0,2,3,112,1,1,1.0,239,1,176,1,29,27,2,902,868,34,23,21,2,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,283,23,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,765,65,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,14,9,5,23,0,0,0,2,0,1,1,0.0,509,1,15,8,57,57,0,2069,2069,0,27,27,0,0,100.0,NoArch
1,2,4,2,6,0,0,0,12,0,1,1,0.0,538,3,9,2,85,85,0,2400,2409,9,39,39,0,0,100.0,NoArch
4,509,0,509,509,4,0,4,1,0,1,2,1.028269686,0,1,85,4,67,0,67,1817,0,1817,35,0,35,0,99.60818459,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,129,129,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,1,1,0,2,0,0,0,60,9,1,1,0.0,1489,4,735,67,277,277,0,6953,6962,9,58,58,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,41,8,33,49,1,0,1,48,42,1,2,0.475431646,885,2,572,92,152,144,8,4076,3892,184,38,34,4,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
1,9,5,4,14,0,0,0,21,41,1,1,0.0,330,5,52,17,47,47,0,1519,1508,11,19,19,0,0,100.0,NoArch
1,2,5,3,7,0,0,0,87,35,1,1,0.0,2322,11,27,11,462,461,1,10936,10932,4,75,75,0,0,100.0,NoArch
1,24,6,18,30,0,0,0,84,24,1,1,0.0,2341,7,39,4,555,551,4,14167,14069,98,113,112,1,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,84,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
1,1,1,0,2,0,0,0,2,0,1,1,0.0,106,1,23,4,17,17,0,384,376,8,12,12,0,0,100.0,NoArch
1,8,4,4,12,0,0,0,57,7,1,1,0.0,2120,5,476,10,480,480,0,12603,12589,14,92,92,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,145,145,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,638,25,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,6,0,6,6,1,0,1,3,29,1,1,0.0,152,2,167,49,24,23,1,918,861,57,22,21,1,0,100.0,NoArch
2,124,72,52,196,0,0,0,18,1452,1,2,0.956294006,291,3,593,7,50,37,13,1375,1049,326,28,20,8,1,99.91291727,NoArch
2,39,0,39,39,2,0,2,7,91,1,2,0.779349837,301,1,675,57,30,20,10,1060,884,176,17,15,2,1,100.0,NoArch
2,18,0,18,18,2,0,2,98,2,1,1,0.503258335,3586,9,13,2,790,784,6,19555,19417,138,189,187,2,0,100.0,NoArch
17,554,525,29,1079,3,0,3,45,384,1,6,2.640311491,6349,5,110,8,863,873,10,25406,25257,149,293,287,6,0,99.64381122,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,879,9,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
3,4,4,0,8,0,0,0,68,3,1,3,1.5,2064,1,224,33,295,295,0,10347,10349,2,105,105,0,0,100.0,NoArch
1,1,1,0,2,0,0,0,52,9,1,1,0.0,1102,4,564,12,372,372,0,6274,6274,0,37,37,0,0,100.0,NoArch
1,45,0,45,45,1,0,1,23,14,1,1,0.0,411,1,506,115,79,70,9,1920,1706,214,41,39,2,0,100.0,NoArch
2,38,23,15,61,0,0,0,83,152,1,2,0.943226155,836,4,223,7,140,138,2,4226,4062,164,53,51,2,0,100.0,NoArch
1,9,0,9,9,1,0,1,7,42,1,1,0.0,216,1,594,97,23,22,1,823,793,30,13,12,1,0,100.0,NoArch
1,4,0,4,4,1,0,1,10,458,1,1,0.0,264,4,148,2,44,43,1,913,901,12,16,15,1,0,100.0,NoArch
1,21,0,21,21,1,0,1,63,380,1,1,0.0,451,8,538,11,67,67,0,1424,1424,0,39,39,0,0,100.0,NoArch
37,3055,102,2953,3157,26,0,26,329,54,1,10,4.514615622,13947,1,496,47,3470,3006,464,100865,83716,17149,744,622,122,0,98.66982507,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,73,62,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,10,0,10,10,1,0,1,33,3,1,1,0.0,511,2,417,54,85,83,2,2251,2196,55,19,19,0,0,100.0,NoArch
1,4,4,0,8,0,0,0,7,0,1,1,0.0,187,1,207,2,24,24,0,683,683,0,11,11,0,0,100.0,NoArch
6,98,0,98,98,6,0,6,1,0,1,1,2.435789124,0,1,204,5,3,0,3,184,0,184,2,0,2,1,98.25538233,NoArch
1,7,0,7,7,1,0,1,9,8,1,1,0.0,162,1,386,49,18,17,1,342,326,16,9,8,1,0,100.0,NoArch
1,35,1,34,36,0,0,0,17,1,1,1,0.0,368,7,277,8,69,59,10,1350,1186,164,24,20,4,1,100.0,NoArch
6,2015,5,2010,2020,4,0,4,30,184,1,3,0.282258665,2678,5,83,18,459,453,6,12345,12198,147,166,160,6,0,99.85417426,NoArch
1,3,6,3,9,0,0,0,103,3,1,1,0.0,3830,5,36,9,493,493,0,13243,13266,23,281,281,0,0,100.0,NoArch
1,50,36,14,86,0,0,0,77,0,1,1,0.0,2266,7,29,5,532,529,3,13640,13522,118,108,107,1,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,167,4,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
3,649,639,10,1288,0,0,0,3,3,1,1,0.625815078,16122,2,25,17,4883,4882,1,82131,82055,76,408,407,1,1,100.0,NoArch
2,9,0,9,9,2,0,2,50,8,1,2,0.99107606,1624,1,155,15,221,218,3,8399,8345,54,70,69,1,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,240,5,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
3,49,20,29,69,1,0,1,161,49,1,2,0.741970504,3107,1,733,65,445,439,6,15673,15479,194,121,118,3,0,99.81120201,NoArch
1,27,8,19,35,0,0,0,4,39,1,1,0.0,90,1,206,176,10,7,3,493,404,89,2,1,1,0,100.0,NoArch
1,126,3,123,129,0,0,0,706,47,1,1,0.0,13166,35,2065,3,1619,1610,9,44415,44078,337,985,976,9,1,100.0,NoArch
1,1,1,0,2,0,0,0,2,19,1,1,0.0,24,2,289,6,1,1,0,46,46,0,1,1,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,172,46,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,18,16,2,34,0,0,0,6,87,1,1,0.0,83,3,194,10,8,8,0,316,305,11,4,4,0,0,100.0,NoArch
6,169,23,146,192,2,0,2,65,47,1,3,1.911838181,1885,2,18,2,327,312,15,8606,8145,461,91,79,12,1,99.60828204,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,445,82,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
7,80,75,5,155,0,0,0,7,110,1,6,2.386997671,1997,1,346,70,248,247,1,8427,8240,187,91,90,1,0,100.0,NoArch
3,10,17,7,27,1,0,1,24,0,1,3,1.380094336,3272,2,58,20,283,285,2,11339,11346,7,122,123,1,0,100.0,NoArch
3,30,3,27,33,1,0,1,169,7,1,2,1.027083513,6156,10,22,2,801,797,4,24576,24463,113,413,412,1,0,100.0,NoArch
1,1,1,0,2,0,0,0,4,5,1,1,0.0,217,1,482,108,37,37,0,762,762,0,14,14,0,0,100.0,NoArch
3,218,10,208,228,2,0,2,18,44,1,2,1.031245212,948,7,111,0,126,104,22,4662,3894,768,57,49,8,1,99.83050847,NoArch
1,0,1,1,1,0,0,0,394,92,1,1,0.0,11297,27,797,3,1345,1345,0,36436,36443,7,676,676,0,0,100.0,NoArch
1,11,1,10,12,0,0,0,15,129,1,1,0.0,841,5,24,12,228,225,3,5492,5432,60,37,36,1,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,64,4,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,49,22,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
5,205,137,68,342,0,0,0,183,179,1,2,1.552554375,4728,1,819,5,751,745,6,23103,22667,436,229,225,4,11,100.0,NoArch
80,2554,3316,762,5870,2,1,3,703,331,2,28,5.047018556,43021,2,2057,14,6943,7055,112,194280,198396,4116,2575,2621,46,1,99.71489665,NoArch
1,56,20,36,76,0,0,0,30,3,1,1,0.0,1128,2,366,51,204,200,4,5187,5062,125,91,87,4,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,57,5,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,10,1,9,11,0,0,0,16,5,1,1,0.0,5645,6,934,44,966,964,2,29337,29302,35,151,151,0,0,100.0,NoArch
1,16,15,1,31,0,0,0,16,0,1,1,0.0,625,3,651,12,147,147,0,3585,3585,0,40,40,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,36,8,28,44,0,0,0,34,786,1,1,0.0,569,11,13,5,72,68,4,2113,2032,81,25,23,2,1,100.0,NoArch
5,105,4,101,109,3,0,3,19,96,1,3,1.049286844,902,1,670,55,97,92,5,2573,2510,63,54,52,2,0,100.0,NoArch
2,30,10,20,40,0,0,0,36,2,1,2,0.384311544,1421,1,106,51,191,189,2,7130,7054,76,64,63,1,0,100.0,NoArch
1,30,9,21,39,0,0,0,4,80,1,1,0.0,149,2,322,9,41,35,6,1004,878,126,12,10,2,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,21,14,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,134,42,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,1,1,0,2,0,0,0,10,332,1,1,0.0,474,5,0,0,44,44,0,1567,1563,4,21,21,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,29,6,23,35,0,0,0,4,55,1,1,0.0,417,3,46,9,72,69,3,1941,1854,87,30,28,2,0,100.0,NoArch
2,93,43,50,136,1,0,1,7,714,1,2,0.583468025,290,3,1,1,39,36,3,1789,1723,66,11,7,4,1,99.51307484,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,480,8,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,537,87,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,8,2,6,10,0,0,0,4,364,1,2,0.721928095,577,3,880,10,53,52,1,1248,1227,21,27,27,0,0,100.0,NoArch
1,20,16,4,36,0,0,0,20,35,1,1,0.0,237,7,269,7,32,31,1,911,890,21,11,10,1,1,100.0,NoArch
1,14,9,5,23,0,0,0,26,0,1,1,0.0,533,2,7,5,79,78,1,1761,1718,43,47,47,0,0,100.0,NoArch
1,3,3,0,6,0,0,0,31,7,1,1,0.0,643,11,60,1,87,87,0,2462,2462,0,39,39,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,1,0,1,1,1,0,1,8,15,1,1,0.0,266,3,20,13,1,1,0,1905,1896,9,1,1,0,0,100.0,NoArch
6,63,61,2,124,0,0,0,7,202,1,2,0.591700652,588,1,224,3,83,67,16,2183,2032,151,27,24,3,0,99.32659933,NoArch
1,5,5,0,10,0,0,0,9,0,1,1,0.0,232,2,15,15,49,49,0,1116,1119,3,24,24,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,61,12,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,90,17,73,107,1,0,1,136,0,1,2,0.966408672,2599,3,566,90,385,383,2,13897,13775,122,99,97,2,0,99.84567901,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,255,28,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,1,1,0,2,0,0,0,97,0,1,1,0.0,3574,5,26,6,461,461,0,12213,12214,1,270,270,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,5,3,2,8,0,0,0,292,0,1,1,0.0,7838,24,367,27,1096,1096,0,29926,29926,0,525,525,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,68,3,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
7,54,6,48,60,1,0,1,36,114,1,4,1.984956057,1154,2,136,0,428,422,6,8414,8067,347,72,69,3,0,100.0,NoArch
1,5,0,5,5,1,0,1,15,1702,1,1,0.0,314,2,1269,1,84,79,5,1683,1663,20,23,23,0,1,100.0,NoArch
1,6,1,5,7,0,0,0,9,533,1,1,0.0,389,2,48,0,25,24,1,952,936,16,5,5,0,0,100.0,NoArch
6,645,12,633,657,2,0,2,139,115,1,6,0.630661265,4103,7,596,1,795,645,150,25845,21881,3964,220,178,42,1,99.27092447,NoArch
1,29,24,5,53,0,0,0,20,1,1,1,0.0,1895,5,4,1,359,355,4,9361,9299,62,89,88,1,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,353,9,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,18,5,13,23,0,0,0,16,0,1,1,0.0,500,2,616,10,103,98,5,2913,2843,70,29,28,1,1,99.87904445,NoArch
3,38,3,35,41,1,0,1,3,96,1,2,1.549455716,421,1,125,3,62,54,8,2296,2095,201,23,22,1,0,99.39434724,NoArch
1,1,1,0,2,0,0,0,33,122,1,1,0.0,569,11,210,4,68,68,0,2032,2032,0,23,23,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,230,35,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,41,14,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,470,0,470,470,2,0,2,1,0,1,1,0.784992089,0,1,24,17,66,0,66,1703,0,1703,27,0,27,0,99.76883957,NoArch
1,2,0,2,2,1,0,1,7,156,1,1,0.0,184,3,582,27,24,24,0,1159,1126,33,21,21,0,0,100.0,NoArch
1,7,6,1,13,0,0,0,2,1294,1,1,0.0,79,2,1,1,12,11,1,367,338,29,8,8,0,1,100.0,NoArch
1,16,10,6,26,0,0,0,19,35,1,1,0.0,1705,2,378,12,306,305,1,8818,8787,31,51,50,1,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,391,16,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,3,3,0,6,0,0,0,162,212,1,2,0.650022422,327,2,108,45,12,12,0,875,891,16,10,10,0,0,100.0,NoArch
1,107,24,83,131,0,0,0,22,5,1,1,0.0,10220,3,39,10,1243,1236,7,33626,33414,212,623,617,6,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,211,24,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,142,2,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,79,20,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,30,0,30,30,1,0,1,1,0,1,1,0.0,0,1,31,9,1,0,1,179,0,179,1,0,1,1,99.71854771,NoArch
2,3,14,11,17,0,0,0,300,331,1,2,0.787126586,7853,2,403,19,1089,1089,0,29784,29774,10,529,529,0,1,100.0,NoArch
1,23,4,19,27,0,0,0,33,16,1,1,0.0,796,10,268,14,184,179,5,4892,4739,153,91,89,2,1,100.0,NoArch
1,1,0,1,1,1,0,1,14,191,1,1,0.0,83,7,12,3,1,1,0,708,691,17,1,1,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,198,51,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
15,3399,6,3393,3405,13,0,13,47,14,1,4,3.077486018,2294,1,73,0,1759,416,1343,38442,11452,26990,687,110,577,0,98.7804878,NoArch
1,79,2,77,81,0,0,0,7,90,1,1,0.0,476,1,613,9,62,54,8,2043,1825,218,34,29,5,0,100.0,NoArch
2,4,23,19,27,0,0,0,26,423,1,2,0.605186577,166,2,58,10,2,4,2,876,894,18,2,3,1,0,99.48979592,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,66,7,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,17,12,5,29,0,0,0,12,107,1,1,0.362051252,324,2,54,2,49,46,3,909,882,27,31,31,0,1,100.0,NoArch
1,812,0,812,812,1,0,1,1,0,1,1,0.0,0,1,839,2,1,0,1,1116,0,1116,1,0,1,0,99.24852389,NoArch
1,0,2,2,2,0,0,0,66,17,1,1,0.0,1074,16,1985,28,170,170,0,4169,4187,18,60,60,0,1,100.0,NoArch
1,88,5,83,93,0,0,0,353,2,1,1,0.0,10282,25,509,15,1246,1240,6,33788,33584,204,626,620,6,0,100.0,NoArch
1,13,0,13,13,1,0,1,5,29,1,1,0.0,257,3,16,0,58,55,3,824,773,51,32,29,3,1,100.0,NoArch
1,30,28,2,58,0,0,0,18,2,1,1,0.0,1893,5,3,0,355,350,5,9300,9278,22,88,88,0,0,100.0,NoArch
2,3,1,2,4,1,0,1,82,406,1,1,1.0,2846,10,89,4,520,519,1,12808,12796,12,112,112,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,17,3,14,20,1,0,1,36,22,1,2,0.970950594,1148,11,270,19,165,163,2,4816,4749,67,57,56,1,0,100.0,NoArch
4,8,71,63,79,0,1,1,69,12,1,2,1.21223731,2204,7,115,3,409,413,4,11030,11103,73,134,134,0,0,99.85729575,NoArch
1,10,4,6,14,0,0,0,18,140,1,1,0.0,191,5,53,7,7,7,0,557,475,82,2,2,0,0,100.0,NoArch
124,11220,12760,1540,23980,9,4,13,701,850,3,43,3.683040074,61197,1,1253,4,9366,9654,288,274095,281916,7821,3254,3598,344,0,99.26549624,NoArch
1,7,0,7,7,1,0,1,151,0,1,1,0.0,3682,13,652,13,592,591,1,20170,20155,15,154,154,0,1,100.0,NoArch
1,2,2,0,4,0,0,0,2,18,1,1,0.0,155,2,162,0,13,13,0,366,366,0,6,6,0,0,100.0,NoArch
3,31,4,27,35,1,0,1,88,21,1,3,1.069385739,4356,7,553,3,909,896,13,22647,22449,198,246,245,1,0,100.0,NoArch
15,358,111,247,469,2,0,2,159,461,1,10,3.08070142,18386,3,69,1,3044,3020,24,84694,83468,1226,857,847,10,6,99.86830553,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,67,4,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,769,51,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,470,0,470,470,2,0,2,1,0,1,1,0.784992089,0,1,24,17,66,0,66,1703,0,1703,27,0,27,0,99.76883957,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,67,4,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,34,53,19,87,0,0,0,289,5,1,2,0.999904695,8717,5,348,24,1327,1333,6,35450,35548,98,563,564,1,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,81,67,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,996,6,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,15,3,12,18,0,0,0,3,51,1,1,0.0,357,1,504,0,75,74,1,1790,1758,32,30,29,1,0,100.0,NoArch
1,7,0,7,7,1,0,1,3,1039,1,1,0.0,65,2,43,12,12,11,1,324,304,20,9,9,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,663,59,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
1,2,2,0,4,0,0,0,4,1281,1,1,0.0,124,2,4,3,8,8,0,329,329,0,6,6,0,0,100.0,NoArch
1,6,1,5,7,0,0,0,28,46,1,1,0.0,620,11,19,5,86,86,0,2452,2452,0,39,39,0,1,100.0,NoArch
1,1,1,0,2,0,0,0,57,0,1,1,0.0,840,6,335,21,195,195,0,5425,5425,0,42,42,0,0,100.0,NoArch
1,1,1,0,2,0,0,0,16,223,1,1,0.0,624,5,513,1,70,70,0,1484,1486,2,37,37,0,0,100.0,NoArch
1,43,0,43,43,1,0,1,19,13,1,1,0.0,812,2,35,25,138,132,6,3773,3631,142,44,42,2,0,99.84423676,NoArch
4,70,25,45,95,0,0,0,104,15,1,2,1.8646463,2650,1,333,77,384,371,13,13535,13198,337,113,105,8,0,99.91638796,NoArch
3,56,4,52,60,1,0,1,44,467,1,3,1.147443419,1826,11,812,6,262,254,8,6710,6533,177,104,102,2,1,100.0,NoArch
1,32,8,24,40,0,0,0,8,1,1,1,0.0,553,1,617,13,64,62,2,2120,2043,77,36,34,2,0,100.0,NoArch
5,182,0,182,182,5,0,5,6,0,1,3,1.392534296,1289,1,30,30,172,160,12,6154,5884,270,89,77,12,0,98.8034188,NoArch
1,40,32,8,72,0,0,0,3,2,1,1,0.0,386,1,141,6,42,42,0,2623,2631,8,42,42,0,0,100.0,NoArch
