NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
1426,115967,120170,4203,372,480,852,2,66,238,9,180,9.519670838,210433,389,3,18869,22031,3162,695611,811678,116067,8620,10438,1818,1,66.53180126,Arch
1426,120171,115968,4203,480,372,852,3,126,457,9,180,9.518185754,206230,1727,48,19889,20979,1090,737633,769198,31565,9438,9558,120,1,66.53180126,Arch
1,74,0,74,0,0,0,5,28,11,1,1,0,490,287,8,62,54,8,1793,1450,343,30,29,1,1,96.03531568,Arch
1434,116072,121160,5088,372,488,860,2,66,232,9,180,9.532278448,211324,390,1,18870,22103,3233,695629,814248,118619,8620,10500,1880,1,64.11605022,Arch
1434,121168,116075,5093,488,372,860,3,127,456,9,180,9.53078838,206236,1760,63,19961,20981,1020,740149,769234,29085,9500,9558,58,1,64.11605022,Arch
1434,116077,121165,5088,372,488,860,2,66,235,9,180,9.532380637,211329,391,2,18871,22104,3233,695647,814266,118619,8620,10500,1880,1,64.11605022,Arch
1434,121178,116080,5098,488,372,860,3,127,456,9,180,9.530924925,206241,1761,64,19963,20982,1019,740185,769252,29067,9500,9558,58,1,64.11605022,Arch
1434,116091,121175,5084,372,488,860,2,66,239,9,180,9.532621013,211339,392,3,18874,22110,3236,695697,814473,118776,8620,10500,1880,1,64.11605022,Arch
1434,121188,116104,5084,488,372,860,3,127,456,9,180,9.531260969,206265,1762,65,19965,20991,1026,740221,769567,29346,9500,9559,59,1,64.11605022,Arch
1434,116110,121185,5075,372,488,860,2,66,240,9,180,9.532901235,211349,394,5,18878,22112,3234,695765,814509,118744,8620,10500,1880,1,64.11605022,Arch
1434,121193,116113,5080,488,372,860,3,127,456,9,180,9.531404328,206274,1763,66,19966,20996,1030,740239,769732,29493,9500,9560,60,1,64.11605022,Arch
1434,116119,121190,5071,372,488,860,2,66,244,9,180,9.533049397,211354,395,6,18880,22114,3234,695797,814545,118748,8620,10500,1880,1,64.11605022,Arch
1434,121203,116122,5081,488,372,860,3,127,456,9,180,9.531610753,206283,1764,67,19968,21000,1032,740291,769796,29505,9500,9560,60,1,64.11605022,Arch
1434,116123,121200,5077,372,488,860,2,66,248,9,180,9.533203373,211364,396,7,18881,22118,3237,695811,814649,118838,8620,10500,1880,1,64.11605022,Arch
1434,121208,116126,5082,488,372,860,3,127,456,9,180,9.531713239,206287,1765,68,19969,21002,1033,740325,769824,29499,9500,9560,60,1,67.66722535,Arch
1434,116127,121221,5094,372,488,860,2,66,245,9,180,9.533305181,211385,397,8,18882,22121,3239,695825,814558,118733,8620,10500,1880,1,67.66722535,Arch
1434,121228,116130,5098,488,372,860,3,127,456,9,180,9.531802181,206291,1766,69,19971,21003,1032,740180,769838,29658,9500,9560,60,1,67.66722535,Arch
1434,116136,121244,5108,372,488,860,2,66,249,9,180,9.533659691,211408,398,9,18884,22132,3248,695857,814863,119006,8620,10502,1882,1,67.66722535,Arch
1434,121261,116148,5113,488,372,860,3,127,456,9,180,9.532252931,206309,299,18,19976,21011,1035,740165,769966,29801,9500,9560,60,1,67.66722535,Arch
1435,116352,121584,5232,372,488,860,2,66,257,9,180,9.535949513,211787,400,11,18887,22144,3257,697372,810755,113383,8621,10507,1886,1,67.66722535,Arch
1435,121587,116355,5232,488,372,860,3,127,459,9,180,9.534406588,206555,1770,73,19987,21010,1023,737180,770339,33159,9506,9559,53,1,67.66722535,Arch
1435,116353,121585,5232,372,488,860,2,66,251,9,180,9.535987491,211787,402,13,18887,22144,3257,697372,810755,113383,8621,10507,1886,1,67.66722535,Arch
1435,121587,116376,5211,488,372,860,3,127,459,9,180,9.53441656,206575,1772,75,19987,21011,1024,737169,770376,33207,9506,9559,53,1,67.66722535,Arch
1435,116381,121584,5203,372,488,860,2,66,250,9,180,9.535895931,211786,406,17,18888,22144,3256,697441,810733,113292,8621,10507,1886,1,67.66722535,Arch
1435,121595,116382,5213,488,372,860,3,127,459,9,180,9.534359837,206583,1773,76,19987,21011,1024,737195,770408,33213,9506,9559,53,1,67.66722535,Arch
1435,116381,121594,5213,372,488,860,2,66,250,9,180,9.535905452,211796,407,18,18888,22144,3256,697441,810759,113318,8621,10507,1886,1,67.66722535,Arch
1435,121595,116376,5219,488,372,860,3,127,459,9,180,9.534364445,206577,1774,77,19987,21011,1024,737195,770396,33201,9506,9559,53,1,67.66722535,Arch
1435,116375,121594,5219,372,488,860,2,66,249,9,180,9.535910099,211796,411,22,18888,22144,3256,697429,810759,113330,8621,10507,1886,1,67.66722535,Arch
1435,121605,116376,5229,488,372,860,3,127,459,9,180,9.534283789,206577,1776,79,19989,21011,1022,737233,770396,33163,9506,9559,53,1,67.66722535,Arch
1436,116366,121869,5503,372,489,861,2,66,249,9,180,9.537866062,212071,412,23,18888,22166,3278,697408,811976,114568,8621,10517,1896,1,67.64661081,Arch
1436,121880,116376,5504,489,372,861,3,127,455,9,180,9.53634809,206577,1779,82,20010,21012,1002,738436,770394,31958,9516,9559,43,1,67.64661081,Arch
1436,116385,121879,5494,372,489,861,2,66,249,9,180,9.537894906,212081,414,25,18890,22167,3277,697497,812000,114503,8621,10517,1896,1,67.64661081,Arch
1436,121879,116386,5493,489,372,861,3,127,455,9,180,9.536359163,206587,1780,67,20010,21013,1003,738428,770464,32036,9516,9559,43,1,67.64661081,Arch
1436,116385,121872,5487,372,489,861,2,66,249,9,180,9.538454818,212093,415,25,18893,21934,3041,697601,806938,109337,8622,10414,1792,1,67.64661081,Arch
1436,121892,116386,5506,489,372,861,3,127,452,9,180,9.537085846,206606,1787,58,20019,20790,771,738720,765190,26470,9518,9461,57,1,67.64661081,Arch
1436,116394,121891,5497,372,489,861,2,66,249,9,180,9.538662631,212112,416,26,18895,21938,3043,697633,807029,109396,8622,10414,1792,1,67.64661081,Arch
1436,121892,116404,5488,489,372,861,3,127,452,9,180,9.537193032,206624,1788,59,20019,20794,775,738720,765254,26534,9518,9461,57,1,67.64661081,Arch
1436,116402,121904,5502,372,489,861,2,66,251,9,180,9.538719463,212143,418,28,18899,21940,3041,697723,807149,109426,8622,10414,1792,1,67.64661081,Arch
1436,121905,116405,5500,489,372,861,3,127,452,9,180,9.537210742,206641,1792,58,20021,20796,775,738825,765308,26483,9518,9461,57,1,67.64661081,Arch
7,392,323,69,1,0,1,4,106,97,1,7,1.608450682,2442,1793,59,244,239,5,9671,9418,253,115,112,3,2,97.4122807,Arch
73,3,1,2,0,0,0,4,30,0,2,14,1.5,11285,1178,0,1104,1104,0,45155,45127,28,489,489,0,1,95.60006069,Arch
2,62,77,15,0,0,0,5,26,61,1,1,0.989183154,458,702,5,57,58,1,1634,1730,96,32,31,1,1,95.55903049,Arch
1438,116498,121455,4957,372,490,862,2,66,249,10,180,9.539065318,211779,420,30,18919,21922,3003,698405,805387,106982,8631,10389,1758,1,65.48917467,Arch
1438,121483,116469,5014,490,372,862,3,128,452,10,180,9.537321243,206822,1799,50,20012,20811,799,737595,765698,28103,9503,9465,38,1,65.48917467,Arch
72,117,116,1,0,0,0,1,1,0,1,12,5.402631291,10714,1186,8,1064,1064,0,42275,42507,232,473,473,0,1,95.46619673,Arch
1440,116531,122144,5613,372,491,863,2,66,248,10,179,9.542969467,212498,421,0,18922,21994,3072,698537,808132,109595,8634,10416,1782,1,65.69426336,Arch
1440,122120,116504,5616,491,372,863,3,129,450,10,179,9.541830412,206885,1847,47,20084,20813,729,740296,765690,25394,9531,9467,64,1,65.69426336,Arch
1441,116545,122447,5902,372,492,864,2,66,248,10,179,9.544281571,212793,422,1,18925,22028,3103,698570,809308,110738,8634,10431,1797,1,65.6779661,Arch
1441,122417,116520,5897,492,372,864,3,129,450,10,179,9.543164395,206891,1857,52,20116,20816,700,741449,765723,24274,9545,9467,78,1,65.6779661,Arch
1441,116550,122446,5896,372,492,864,2,66,249,10,179,9.54442973,212792,423,2,18926,22028,3102,698607,809326,110719,8634,10431,1797,1,65.6779661,Arch
1441,122421,116525,5896,492,372,864,3,129,449,10,179,9.543335039,206896,1859,54,20117,20817,700,741486,765760,24274,9545,9467,78,1,65.6779661,Arch
1441,116590,122460,5870,372,492,864,2,66,249,10,179,9.545148843,212785,857,0,18928,22030,3102,698651,809529,110878,8634,10431,1797,1,65.6779661,Arch
1441,122489,116563,5926,492,372,864,3,129,449,10,179,9.543922281,206915,1201,9,20123,20819,696,741879,765804,23925,9548,9467,81,1,65.6779661,Arch
1447,116788,123122,6334,374,498,872,2,66,249,10,179,9.553374987,213259,424,3,18929,22082,3153,698668,812073,113405,8634,10454,1820,1,65.45217957,Arch
1447,123103,116769,6334,498,374,872,3,129,423,10,179,9.552284453,206925,1886,65,20146,20844,698,743236,766790,23554,9559,9475,84,1,65.45217957,Arch
1447,116788,123202,6414,374,498,872,2,66,251,10,179,9.553075508,213339,425,4,18929,22099,3170,698667,812994,114327,8634,10456,1822,1,65.45217957,Arch
1447,123188,116769,6419,498,374,872,3,129,423,10,179,9.551950735,206925,1895,66,20156,20844,688,743711,766789,23078,9560,9475,85,1,65.45217957,Arch
1447,116796,123215,6419,374,498,872,2,67,251,10,179,9.552863256,213352,858,1,18931,22103,3172,698708,813067,114359,8634,10456,1822,1,65.45217957,Arch
1447,123196,116777,6419,498,374,872,3,129,423,10,179,9.551773921,206933,1900,70,20159,20846,687,743767,766830,23063,9560,9475,85,1,65.45217957,Arch
1,5,0,5,0,0,0,2,20,40,1,1,0,614,1907,64,78,78,0,3276,3230,46,17,17,0,1,95.91500577,Arch
1447,116799,123238,6439,374,498,872,2,68,251,10,179,9.55272573,213376,426,4,18932,22107,3175,698728,813176,114448,8634,10458,1824,1,65.38914103,Arch
1448,123357,116779,6578,499,374,873,3,129,422,10,179,9.55317751,206937,1916,64,20169,20847,678,744550,766850,22300,9566,9475,91,1,64.3073302,Arch
1448,116800,123441,6641,374,499,873,2,68,250,10,179,9.554369484,213578,427,3,18932,22118,3186,698728,814003,115275,8634,10466,1832,1,64.3073302,Arch
1448,123405,116786,6619,499,374,873,3,129,422,10,179,9.553160161,206957,1923,53,20174,20849,675,744695,766939,22244,9570,9476,94,1,64.3073302,Arch
1448,116807,123428,6621,374,499,873,2,69,251,10,179,9.554183224,213576,430,6,18934,22118,3184,698815,814001,115186,8635,10466,1831,1,64.3073302,Arch
1448,123405,116784,6621,499,374,873,3,129,422,10,179,9.553170079,206955,1924,54,20174,20849,675,744695,766937,22242,9570,9476,94,1,64.3073302,Arch
1448,116834,123414,6580,374,499,873,2,69,251,10,179,9.554187256,213576,431,7,18941,22118,3177,699012,814001,114989,8636,10466,1830,1,64.31932773,Arch
1448,123399,116820,6579,499,374,873,3,129,422,10,179,9.553180446,206996,1925,54,20174,20856,682,744695,767134,22439,9570,9477,93,1,64.31932773,Arch
1448,116832,123411,6579,374,499,873,2,69,251,10,179,9.5542379,213573,35,0,18941,22118,3177,699001,813994,114993,8636,10466,1830,2,64.31932773,Arch
1448,123397,116818,6579,499,374,873,3,130,422,10,179,9.553226405,206994,344,2,20174,20858,684,744688,767191,22503,9570,9479,91,1,64.31932773,Arch
1449,116836,123635,6799,374,500,874,2,69,251,10,179,9.555707537,213792,432,8,18941,22129,3188,698995,814937,115942,8636,10471,1835,1,64.29771505,Arch
1449,123618,116819,6799,500,374,874,3,132,422,10,179,9.554755807,206993,347,5,20185,20858,673,745625,767179,21554,9575,9479,96,1,64.29771505,Arch
1449,116837,123853,7016,374,500,874,2,69,251,10,179,9.555354297,214009,433,7,18941,22175,3234,698995,816301,117306,8636,10475,1839,1,64.29771505,Arch
1449,123836,116831,7005,500,374,874,3,132,422,10,179,9.554369312,207004,1938,42,20231,20860,629,746994,767287,20293,9579,9479,100,1,64.29771505,Arch
1449,116848,123853,7005,374,500,874,2,69,251,10,179,9.555318511,214009,435,9,18942,22175,3233,699049,816301,117252,8636,10475,1839,1,64.29771505,Arch
1449,123911,116824,7087,500,374,874,3,132,422,10,179,9.554549325,207004,1939,37,20247,20860,613,747495,767287,19792,9580,9479,101,1,64.29771505,Arch
1449,116845,123950,7105,374,500,874,2,69,251,10,179,9.555502092,214109,436,10,18942,22196,3254,699041,816911,117870,8636,10476,1840,1,64.29771505,Arch
1449,123925,116820,7105,500,374,874,3,132,422,10,179,9.554557092,207004,1946,33,20252,20860,608,747604,767279,19675,9580,9479,101,1,64.29771505,Arch
1449,116864,124171,7307,374,500,874,2,69,251,10,179,9.555235853,214311,437,4,18942,22223,3281,699041,817905,118864,8636,10480,1844,1,64.29771505,Arch
1449,124162,116844,7318,500,374,874,3,132,422,10,179,9.554132283,207004,1957,24,20279,20860,581,748558,767279,18721,9584,9479,105,1,64.29771505,Arch
1449,116897,124182,7285,374,500,874,2,69,251,10,179,9.554743609,214322,438,5,18946,22225,3279,699224,817934,118710,8636,10480,1844,1,64.29771505,Arch
1449,124166,116881,7285,500,374,874,3,132,422,10,179,9.553932205,207037,1959,26,20279,20864,585,748558,767462,18904,9584,9479,105,1,64.29771505,Arch
1449,116906,124208,7302,374,500,874,2,69,251,10,179,9.554835851,214344,439,6,18947,22225,3278,699238,817975,118737,8637,10482,1845,1,64.29771505,Arch
1449,124188,116886,7302,500,374,874,3,132,422,10,179,9.553857176,207042,1205,1,20279,20865,586,748599,767476,18877,9586,9480,106,0,64.29771505,Arch
11,85,11,74,0,0,0,2,4,917,1,2,3.21244139,596,1967,29,40,25,15,2772,2326,446,22,22,0,2,95.96479575,Arch
1449,116920,124421,7501,374,500,874,2,69,251,10,179,9.556412557,214558,440,4,18948,22262,3314,699267,818568,119301,8638,10481,1843,1,65.62807478,Arch
1449,124404,116893,7511,500,374,874,3,134,419,10,179,9.555425138,207057,1974,27,20321,20861,540,749575,767218,17643,9590,9477,113,1,65.62807478,Arch
12,14,14,0,0,0,0,4,55,783,1,8,3.521640636,3239,1215,10,371,371,0,15025,15025,0,88,88,0,1,97.65982703,Arch
1,26,0,26,0,0,0,2,21,803,1,1,0,194,1998,25,20,19,1,1414,1188,226,8,7,1,1,97.96450939,Arch
1453,117202,125137,7935,375,501,876,2,69,251,10,179,9.560984026,215333,441,0,18975,22347,3372,700687,821879,121192,8653,10506,1853,1,64.45864156,Arch
1453,125098,117190,7908,501,375,876,3,136,424,10,179,9.560010268,207425,2005,27,20403,20887,484,752847,768821,15974,9615,9491,124,1,63.72735116,Arch
1453,117273,125241,7968,375,501,876,2,69,252,10,179,9.561195582,215399,443,2,18977,22352,3375,700965,821994,121029,8655,10511,1856,1,63.72735116,Arch
1453,125222,117252,7970,501,375,876,3,137,424,10,179,9.560298999,207431,2013,34,20408,20888,480,752972,768848,15876,9620,9492,128,1,63.72735116,Arch
1453,117289,125261,7972,375,501,876,2,69,252,10,179,9.561112218,215408,444,3,18978,22353,3375,700972,822014,121042,8656,10512,1856,1,63.72735116,Arch
1453,125240,117257,7983,501,375,876,3,138,424,10,179,9.560097784,207436,729,5,20409,20889,480,753037,768855,15818,9621,9493,128,1,63.72735116,Arch
1453,117326,125334,8008,375,501,876,2,69,252,10,179,9.561016646,215444,36,0,18978,22354,3376,700972,822026,121054,8656,10523,1867,2,63.72735116,Arch
1453,125308,117297,8011,501,375,876,3,139,424,10,179,9.560203601,207436,2016,28,20411,20889,478,752997,768855,15858,9629,9493,136,1,63.72735116,Arch
1453,117350,125355,8005,375,501,876,2,69,253,10,179,9.56089954,215441,445,4,18978,22359,3381,700972,821958,120986,8656,10525,1869,1,63.72735116,Arch
1453,125326,117303,8023,501,375,876,3,140,424,10,179,9.560714017,207441,2019,30,20417,20892,475,753080,768882,15802,9631,9493,138,1,63.72735116,Arch
1453,117361,125619,8258,375,501,876,2,69,252,10,179,9.561777877,215704,450,9,18981,22393,3412,700999,822987,121988,8656,10542,1886,1,63.72735116,Arch
1453,125578,117320,8258,501,375,876,3,142,424,10,179,9.561427447,207446,1228,10,20447,20892,445,753949,768882,14933,9648,9493,155,1,63.72735116,Arch
1454,117383,125811,8428,375,502,877,2,69,255,10,179,9.561688082,215884,451,8,18983,22420,3437,701039,823834,122795,8657,10554,1897,1,63.70536484,Arch
1454,125751,117337,8414,502,375,877,3,142,423,10,179,9.561281905,207468,1242,23,20472,20897,425,754674,769101,14427,9659,9496,163,1,63.70536484,Arch
1454,117384,125797,8413,375,502,877,2,71,255,10,179,9.561717719,215883,453,9,18986,22421,3435,701178,823853,122675,8657,10554,1897,1,63.70536484,Arch
1454,125766,117342,8424,502,375,877,3,142,423,10,179,9.561499514,207470,1243,24,20474,20899,425,754720,769129,14409,9659,9496,163,1,63.70536484,Arch
1454,117401,125811,8410,375,502,877,2,71,258,10,179,9.562351542,215891,454,3,18987,22428,3441,701201,823720,122519,8658,10554,1896,1,63.70536484,Arch
1454,125775,117354,8421,502,375,877,3,142,423,10,179,9.561924787,207481,2046,14,20481,20901,420,754577,769175,14598,9660,9498,162,1,63.70536484,Arch
4,365,5,360,3,0,3,1,28,23,1,2,1.918493789,622,2051,14,105,80,25,3789,2393,1396,48,39,9,1,97.25749111,Arch
1457,117397,126253,8856,375,505,880,2,71,256,10,180,9.565585279,216356,455,4,18985,22461,3476,701294,825914,124620,8658,10567,1909,1,63.16872428,Arch
1457,126206,117350,8856,505,375,880,3,142,413,10,180,9.565118018,207500,1257,14,20511,20899,388,756528,769268,12740,9670,9498,172,1,63.16872428,Arch
1457,117397,126264,8867,375,505,880,2,71,256,10,180,9.565536167,216367,456,3,18985,22462,3477,701294,825940,124646,8658,10567,1909,1,63.16872428,Arch
1458,126232,117350,8882,505,375,880,3,142,413,10,180,9.565430039,207583,2057,17,20516,20901,385,757069,769663,12594,9672,9500,172,1,63.16872428,Arch
1457,117397,126264,8867,375,505,880,2,71,256,10,180,9.565536167,216367,457,4,18985,22462,3477,701294,825940,124646,8658,10567,1909,1,63.16872428,Arch
1457,126217,117350,8867,505,375,880,3,142,413,10,180,9.565068883,207500,2058,18,20512,20899,387,756554,769268,12714,9670,9498,172,1,63.16872428,Arch
1457,117414,126276,8862,375,505,880,2,71,260,10,180,9.565720902,216372,458,4,18986,22464,3478,701349,825977,124628,8658,10570,1912,1,63.16872428,Arch
1457,126224,117363,8861,505,375,880,3,142,413,10,180,9.565278581,207509,1261,11,20513,20901,388,756577,769364,12787,9673,9498,175,1,63.16872428,Arch
1457,117413,126274,8861,375,505,880,2,71,264,10,180,9.565714778,216370,859,0,18986,22464,3478,701342,825973,124631,8658,10570,1912,0,63.16872428,Arch
1457,126241,117363,8878,505,375,880,3,142,413,10,180,9.565252812,207508,1262,12,20516,20901,385,756603,769362,12759,9674,9498,176,1,63.16872428,Arch
1457,117413,126291,8878,375,505,880,2,71,264,10,180,9.56568903,216386,861,2,18986,22467,3481,701340,825999,124659,8658,10571,1913,0,63.16872428,Arch
1457,126245,117363,8882,505,375,880,3,142,413,10,180,9.565220254,207508,2074,32,20518,20901,383,756619,769362,12743,9674,9498,176,1,63.16872428,Arch
1457,117414,126289,8875,375,505,880,2,71,264,10,180,9.565669681,216390,460,6,18987,22466,3479,701387,826000,124613,8658,10571,1913,1,63.16872428,Arch
1457,126248,117382,8866,505,375,880,3,142,413,10,180,9.565397537,207515,2077,35,20517,20902,385,756624,769409,12785,9674,9498,176,1,63.16872428,Arch
1457,117423,126290,8867,375,505,880,2,71,261,10,180,9.565734847,216381,461,7,18987,22466,3479,701387,825986,124599,8658,10571,1913,1,63.16872428,Arch
1457,126269,117378,8891,505,375,880,3,142,413,10,180,9.565084745,207519,2078,33,20520,20903,383,756777,769425,12648,9674,9498,176,1,63.16872428,Arch
1457,117428,126319,8891,375,505,880,2,71,257,10,180,9.56552106,216410,869,10,18988,22469,3481,701403,826139,124736,8658,10571,1913,0,63.16872428,Arch
1457,126273,117378,8895,505,375,880,3,142,413,10,180,9.565039476,207519,1268,18,20521,20903,382,756791,769425,12634,9674,9498,176,1,63.16872428,Arch
1457,117428,126323,8895,375,505,880,2,71,257,10,180,9.565475812,216414,870,11,18988,22470,3482,701403,826153,124750,8658,10571,1913,1,63.16872428,Arch
1457,126279,117378,8901,505,375,880,3,142,413,10,180,9.565012674,207519,2080,28,20521,20903,382,756823,769425,12602,9674,9498,176,1,63.16872428,Arch
1457,117431,126274,8843,375,505,880,2,71,257,10,180,9.565469339,216362,463,5,18988,22457,3469,701403,825963,124560,8658,10571,1913,1,63.16872428,Arch
1457,126226,117381,8845,505,375,880,3,142,413,10,180,9.565025454,207519,1271,12,20508,20903,395,756603,769425,12822,9674,9498,176,1,63.16872428,Arch
1457,117431,126276,8845,375,505,880,2,71,257,10,180,9.565481414,216367,874,15,18988,22457,3469,701411,825973,124562,8658,10571,1913,1,63.16872428,Arch
1457,126228,117383,8845,505,375,880,3,142,413,10,180,9.565049408,207522,1273,14,20508,20903,395,756615,769433,12818,9674,9498,176,1,63.16872428,Arch
1457,117431,126276,8845,375,505,880,2,71,257,10,180,9.565481414,216367,875,16,18988,22457,3469,701415,825977,124562,8658,10571,1913,1,63.16872428,Arch
1457,126228,117383,8845,505,375,880,3,142,413,10,180,9.565041098,207522,2083,23,20508,20903,395,756615,769437,12822,9674,9498,176,1,63.16872428,Arch
1457,117435,126268,8833,375,505,880,2,71,255,10,180,9.565354457,216390,876,17,18998,22467,3469,701580,826105,124525,8659,10572,1913,1,63.16872428,Arch
1457,126200,117386,8814,505,375,880,3,142,413,10,180,9.565019025,207557,1277,9,20515,20913,398,756721,769602,12881,9673,9499,174,1,63.16872428,Arch
1457,117440,126249,8809,375,505,880,2,71,255,10,180,9.565438617,216371,464,4,18999,22461,3462,701602,826061,124459,8659,10568,1909,1,63.16872428,Arch
1457,126205,117391,8814,505,375,880,3,142,413,10,180,9.564989516,207562,2087,13,20515,20914,399,756721,769624,12903,9673,9499,174,1,63.16872428,Arch
1457,117487,126407,8920,375,505,880,2,71,255,10,180,9.565578759,216486,465,2,19000,22445,3445,701623,825917,124294,8659,10555,1896,1,63.16872428,Arch
1457,126358,117438,8920,505,375,880,3,142,413,10,180,9.565149954,207566,2129,50,20523,20898,375,757230,768926,11696,9677,9487,190,1,63.16872428,Arch
1457,117483,126706,9223,375,505,880,2,71,255,10,180,9.563755356,216794,877,1,19001,22503,3502,701633,827350,125717,8659,10574,1915,1,63.16872428,Arch
1457,126666,117443,9223,505,375,880,3,142,413,10,180,9.56321276,207571,357,0,20568,20899,331,758441,768936,10495,9690,9487,203,1,63.16872428,Arch
1457,117483,126708,9225,375,505,880,2,71,255,10,180,9.563745453,216811,466,0,19003,22506,3503,701720,827452,125732,8659,10574,1915,1,63.16872428,Arch
1457,126739,117461,9278,505,375,880,3,142,413,10,180,9.563947065,207602,2142,10,20576,20904,328,758710,769109,10399,9692,9489,203,1,63.16872428,Arch
1457,117495,126706,9211,375,505,880,2,71,260,10,180,9.563789093,216880,477,11,19011,22511,3500,701956,827620,125664,8663,10576,1913,1,63.16872428,Arch
1458,126733,117522,9211,506,376,882,3,142,413,10,180,9.564723174,207669,358,1,20576,20909,333,758710,769263,10553,9692,9491,201,1,63.39590444,Arch
1458,117554,126768,9214,376,506,882,2,71,264,10,180,9.565243147,216880,478,12,19011,22511,3500,701964,827620,125656,8663,10576,1913,1,63.13443073,Arch
1458,126729,117514,9215,506,376,882,3,142,413,10,180,9.564704828,207666,2143,4,20576,20909,333,758717,769271,10554,9692,9491,201,1,63.13443073,Arch
1458,117554,126773,9219,376,506,882,2,71,263,10,180,9.565218771,216886,479,13,19011,22513,3502,701971,827635,125664,8663,10576,1913,1,63.13443073,Arch
1458,126734,117514,9220,506,376,882,3,143,413,10,180,9.564674138,207667,2147,8,20578,20909,331,758732,769285,10553,9692,9491,201,1,63.13443073,Arch
1458,117554,126774,9220,376,506,882,2,71,263,10,180,9.565222246,216892,480,14,19011,22513,3502,701971,827662,125691,8663,10576,1913,1,63.13443073,Arch
1458,126734,117514,9220,506,376,882,3,143,413,10,180,9.564677441,207672,2149,8,20578,20909,331,758751,769285,10534,9692,9491,201,1,63.13443073,Arch
1458,117572,126780,9208,376,506,882,2,71,263,10,180,9.565153186,216898,481,15,19013,22513,3500,701999,827682,125683,8664,10576,1912,1,63.13443073,Arch
1458,126740,117532,9208,506,376,882,3,143,413,10,180,9.564608397,207690,2151,10,20578,20911,333,758771,769313,10542,9692,9492,200,1,63.13443073,Arch
1458,117572,126844,9272,376,506,882,2,71,263,10,180,9.564418474,216962,482,16,19013,22521,3508,701999,827798,125799,8664,10582,1918,1,63.13443073,Arch
1458,126809,117547,9262,506,376,882,3,143,413,10,180,9.563956778,207690,2154,13,20586,20911,325,758881,769313,10432,9698,9492,206,1,63.13443073,Arch
1458,117613,126883,9270,376,506,882,2,71,256,10,180,9.564816807,216970,483,6,19007,22525,3518,702027,827879,125852,8665,10582,1917,1,63.10729614,Arch
1458,126857,117571,9286,506,376,882,3,143,413,10,180,9.564257216,207700,1284,2,20592,20905,313,759013,769341,10328,9698,9493,205,1,63.10729614,Arch
1458,117616,126902,9286,376,506,882,2,71,256,10,180,9.564701855,216991,484,6,19008,22528,3520,702070,827973,125903,8665,10582,1917,1,63.10729614,Arch
1458,126870,117582,9288,506,376,882,3,143,413,10,180,9.564224561,207705,2159,16,20593,20906,313,759058,769384,10326,9698,9493,205,1,63.10729614,Arch
1458,117620,126891,9271,376,506,882,2,71,254,10,180,9.564575416,216993,485,7,19011,22528,3517,702115,827975,125860,8665,10582,1917,1,63.10729614,Arch
1458,126851,117580,9271,506,376,882,3,143,413,10,180,9.564031894,207722,361,2,20593,20909,316,759058,769429,10371,9698,9493,205,1,63.10729614,Arch
1458,117620,126891,9271,376,506,882,2,71,255,10,180,9.564575416,216993,486,7,19011,22528,3517,702117,827975,125858,8665,10582,1917,1,63.10729614,Arch
1458,126925,117634,9291,506,376,882,3,143,414,10,180,9.565359189,207776,2160,15,20594,20910,316,759337,769610,10273,9699,9494,205,1,63.07665924,Arch
1458,117674,126965,9291,376,506,882,2,71,260,10,180,9.565902239,217072,488,8,19013,22530,3517,702311,828269,125958,8666,10583,1917,1,63.07665924,Arch
1458,126931,117641,9290,506,376,882,3,143,414,10,180,9.565429094,207781,2162,13,20595,20911,316,759352,769625,10273,9699,9494,205,1,63.07665924,Arch
1458,117690,126975,9285,376,506,882,2,71,261,10,180,9.566084965,217076,489,9,19014,22531,3517,702357,828287,125930,8666,10583,1917,1,63.07665924,Arch
1458,126966,117649,9317,506,376,882,3,143,413,10,180,9.565904779,207791,2164,13,20601,20912,311,759450,769671,10221,9700,9494,206,1,63.07665924,Arch
1458,117684,126977,9293,376,506,882,2,71,264,10,180,9.566049337,217114,490,9,19019,22536,3517,702437,828371,125934,8667,10584,1917,1,63.07665924,Arch
1458,126857,117645,9212,506,376,882,3,143,412,10,180,9.564495999,207902,2167,12,20601,20918,317,759454,770034,10580,9700,9496,204,1,63.11095867,Arch
1458,117685,126897,9212,376,506,882,2,71,266,10,180,9.565039348,217114,492,9,19020,22536,3516,702720,828371,125651,8668,10584,1916,1,63.11095867,Arch
1458,126869,117645,9224,506,376,882,3,143,412,10,180,9.564441019,207902,2168,12,20602,20918,316,759474,770034,10560,9701,9496,205,1,63.11095867,Arch
1,95,0,95,1,0,1,1,1,0,1,1,0,0,4941,5,9,0,9,408,0,408,3,0,3,1,88.3743213,Arch
1,35,0,35,0,0,0,4,18,2297,1,1,0,451,5136,23,13,11,2,2711,2478,233,6,5,1,1,87.8992919,Arch
