CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete
,,,,lang/java/avro/src/test/java/org/apache/avro/io/TestJsonDecoder.java,1,1,80,,
,,,,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIO.java,1,1,216,,
,,,,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIOResolving.java,1,1,206,,
,,,,lang/java/avro/src/test/java/org/apache/avro/io/TestValidatingIO.java,1,1,860,,
,,,,lang/java/avro/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator.java,1,1,152,,
,,,,lang/java/avro/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator2.java,1,1,143,,
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/TestByteBuffer.java,1,1,138,,
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/TestNonStringMapKeys.java,1,1,535,,
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflect.java,1,1,1132,,
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectAllowNulls.java,1,1,154,,
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectData.java,1,1,53,,
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectDatumReader.java,1,1,178,,
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectLogicalTypes.java,1,1,829,,
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectionUtil.java,1,1,79,,
,,,,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificData.java,1,1,172,,
,,,,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificLogicalTypes.java,1,1,240,,
,,,,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificToFromByteArray.java,1,1,119,,
,,,,lang/java/avro/src/test/java/org/apache/avro/util/CaseFinder.java,1,1,211,,
,,,,lang/java/avro/src/test/java/org/apache/avro/util/TestCaseFinder.java,1,1,141,,
,,,,lang/java/avro/src/test/java/org/apache/avro/util/TestUtf8.java,1,1,51,,
,,,,lang/java/avro/src/test/java/org/apache/avro/util/internal/TestJacksonUtils.java,1,1,101,,
,,,,lang/java/compiler/src/main/java/org/apache/avro/compiler/idl/ResolvingVisitor.java,1,1,181,,
,,,,lang/java/compiler/src/main/java/org/apache/avro/compiler/idl/SchemaResolver.java,1,1,148,,
,,,,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,1,1,95,,
,,,,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SchemaTask.java,1,1,36,,
,,,,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,1,1,1008,,
,,,,lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.java,1,1,183,,
,,,,lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,1,1,576,,
,,,,lang/java/guava/src/main/java/org/apache/avro/GuavaClasses.java,1,1,39,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/CallFuture.java,1,1,162,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java,1,1,39,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,1,1,80,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java,1,1,85,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java,1,1,152,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,1,1,134,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java,1,1,53,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java,1,1,52,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyServer.java,1,1,217,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java,1,1,651,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java,1,1,202,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,1,1,215,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java,1,1,76,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java,1,1,563,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,1,1,260,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,1,1,56,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java,1,1,102,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java,1,1,35,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,1,1,145,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,1,1,120,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,1,1,109,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java,1,1,105,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,1,1,80,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,1,1,97,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,1,1,73,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,1,1,209,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,1,1,106,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java,1,1,54,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,1,1,267,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/IntegerHistogram.java,1,1,55,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StaticServlet.java,1,1,41,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,1,1,226,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServer.java,1,1,54,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,1,1,270,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java,1,1,74,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/DataFileInteropTest.java,1,1,103,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/RPCMetaTestPlugin.java,1,1,186,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/RandomData.java,1,1,142,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/SimpleException.java,1,1,25,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestAnnotation.java,1,1,28,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestBulkData.java,1,1,117,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestCompare.java,1,1,264,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestDataFileSpecific.java,1,1,77,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceReflect.java,1,1,41,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceSpecific.java,1,1,87,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolDatagram.java,1,1,48,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGeneric.java,1,1,263,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,1,1,44,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolHttp.java,1,1,91,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolHttps.java,1,1,60,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolNetty.java,1,1,47,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolParsing.java,1,1,107,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflect.java,1,1,161,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,1,1,47,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecific.java,1,1,351,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,1,1,48,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestSchema.java,1,1,1023,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,1,1,743,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/generic/TestDeepCopy.java,1,1,107,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/io/Perf.java,1,1,1752,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/NettyTransceiverWhenFailsToConnect.java,1,1,82,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,1,1,67,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServer.java,1,1,188,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerConcurrentExecution.java,1,1,199,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithCallbacks.java,1,1,700,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithCompression.java,1,1,109,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithSSL.java,1,1,150,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyTransceiverWhenServerStops.java,1,1,139,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestRpcPluginOrdering.java,1,1,100,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/specific/TestSpecificRequestor.java,1,1,72,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/FakeTicks.java,1,1,35,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/StatsPluginOverhead.java,1,1,105,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestHistogram.java,1,1,142,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStatsPluginAndServlet.java,1,1,216,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStopwatch.java,1,1,80,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificBuilderTree.java,1,1,369,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificData.java,1,1,166,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificDatumReader.java,1,1,105,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificDatumWriter.java,1,1,55,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificErrorBuilder.java,1,1,74,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificRecordBuilder.java,1,1,247,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/file/HadoopCodecFactory.java,1,1,78,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/file/SortedKeyValueFile.java,1,1,633,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroDatumConverter.java,1,1,38,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroDatumConverterFactory.java,1,1,368,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroDeserializer.java,1,1,138,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroKeyComparator.java,1,1,65,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroKeyDeserializer.java,1,1,66,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroKeyValue.java,1,1,158,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroSequenceFile.java,1,1,736,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroSerialization.java,1,1,266,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroSerializer.java,1,1,120,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroValueDeserializer.java,1,1,66,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/util/AvroCharSequenceComparator.java,1,1,88,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextInputFormat.java,1,1,70,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextRecordReader.java,1,1,99,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroCollector.java,1,1,28,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,1,1,75,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,1,1,254,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKey.java,1,1,28,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKeyComparator.java,1,1,50,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java,1,1,55,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMultipleInputs.java,1,1,218,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMultipleOutputs.java,1,1,626,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,1,1,175,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java,1,1,85,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroReducer.java,1,1,65,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java,1,1,139,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroTextOutputFormat.java,1,1,134,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,1,1,117,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroValue.java,1,1,28,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,1,1,62,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/DelegatingInputFormat.java,1,1,133,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/DelegatingMapper.java,1,1,66,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/FsInput.java,1,1,71,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,1,1,62,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,1,1,64,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java,1,1,60,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,1,1,67,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/MapCollector.java,1,1,51,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,1,1,533,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileInputFormat.java,1,1,43,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,1,1,247,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,1,1,36,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/TaggedInputSplit.java,1,1,162,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,1,1,42,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,1,1,70,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java,1,1,171,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,1,1,61,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,1,1,93,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,1,1,95,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,1,1,80,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java,1,1,113,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,1,1,59,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,1,1,84,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,1,1,81,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,1,1,231,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroJob.java,1,1,208,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyInputFormat.java,1,1,54,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyOutputFormat.java,1,1,115,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyRecordReader.java,1,1,69,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyRecordWriter.java,1,1,91,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueInputFormat.java,1,1,62,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueOutputFormat.java,1,1,73,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueRecordReader.java,1,1,85,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueRecordWriter.java,1,1,141,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroMultipleOutputs.java,1,1,600,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroOutputFormatBase.java,1,1,106,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroRecordReaderBase.java,1,1,185,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroSequenceFileInputFormat.java,1,1,145,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroSequenceFileOutputFormat.java,1,1,125,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/file/TestHadoopCodecFactory.java,1,1,60,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/file/TestSortedKeyValueFile.java,1,1,350,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/io/TestAvroDatumConverterFactory.java,1,1,133,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/io/TestAvroKeyDeserializer.java,1,1,70,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/io/TestAvroSequenceFile.java,1,1,210,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/io/TestAvroSerialization.java,1,1,179,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/io/TestAvroSerializer.java,1,1,67,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/io/TestAvroValueDeserializer.java,1,1,70,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/util/TestAvroCharSequenceComparator.java,1,1,90,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroInputFormat.java,1,1,83,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroMultipleInputs.java,1,1,296,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroMultipleOutputs.java,1,1,345,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroOutputFormat.java,1,1,142,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextOutputFormat.java,1,1,90,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextSort.java,1,1,56,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroWrapper.java,1,1,32,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestGenericJob.java,1,1,151,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestPair.java,1,1,40,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestReflectJob.java,1,1,159,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestSequenceFileReader.java,1,1,250,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWeather.java,1,1,191,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWordCount.java,1,1,147,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/WordCountUtil.java,1,1,176,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TestWordCountTether.java,1,1,129,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TetherTask.java,1,1,238,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TetherTaskRunner.java,1,1,135,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/WordCountTask.java,1,1,62,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/AvroFiles.java,1,1,56,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyInputFormat.java,1,1,65,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyOutputFormat.java,1,1,163,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyRecordReader.java,1,1,134,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyRecordWriter.java,1,1,124,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyValueRecordReader.java,1,1,149,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyValueRecordWriter.java,1,1,235,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroMultipleOutputs.java,1,1,418,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroMultipleOutputsSyncable.java,1,1,418,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestFsInput.java,1,1,137,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestKeyValueInput.java,1,1,254,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestKeyValueWordCount.java,1,1,134,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestWordCount.java,1,1,521,,
,,,,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,1,1,246,,
,,,,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,1,1,115,,
,,,,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,1,1,77,,
,,,,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,1,1,95,,
,,,,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/AbstractAvroMojoTest.java,1,1,60,,
,,,,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestIDLProtocolMojo.java,1,1,44,,
,,,,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestProtocolMojo.java,1,1,44,,
,,,,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestSchemaMojo.java,1,1,44,,
,,,,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,1,1,348,,
,,,,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumReader.java,1,1,84,,
,,,,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumWriter.java,1,1,69,,
,,,,lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.java,1,1,92,,
,,,,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.java,1,1,270,,
,,,,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumReader.java,1,1,92,,
,,,,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumWriter.java,1,1,58,,
,,,,lang/java/thrift/src/test/java/org/apache/avro/thrift/TestThrift.java,1,1,96,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,1,1,103,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/CatTool.java,1,1,216,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/ConcatTool.java,1,1,174,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/CreateRandomFileTool.java,1,1,104,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetMetaTool.java,1,1,94,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,1,1,53,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,1,1,93,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileRepairTool.java,1,1,308,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,1,1,112,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,1,1,119,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/IdlToSchemataTool.java,1,1,90,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,1,1,84,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,1,1,76,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,1,1,104,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,1,1,132,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java,1,1,104,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/RpcProtocolTool.java,1,1,111,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,1,1,174,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,1,1,118,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java,1,1,187,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java,1,1,178,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,1,1,88,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/ToTrevniTool.java,1,1,83,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java,1,1,51,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniCreateRandomTool.java,1,1,67,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniMetadataTool.java,1,1,115,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniToJsonTool.java,1,1,181,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniUtil.java,1,1,83,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,1,1,288,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestCatTool.java,1,1,361,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestConcatTool.java,1,1,304,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestCreateRandomFileTool.java,1,1,148,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileRepairTool.java,1,1,207,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileTools.java,1,1,253,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestIdlToSchemataTool.java,1,1,41,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestJsonToFromBinaryFragmentTools.java,1,1,129,,
