NMF, TotalAddLines , TotalDeleteLines ,LC,LC_1, FileAdd , FileDelete ,NAD, NUC, AGE, NMS, NMD, Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,a2a,Tag
178,8686,1614,7072,10300,67,0,67,50,273,1,24,6.474487668,0,2,159,1,864,860,4,32736,32695,41,244,242,2,86.63567693,Arch
57,2884,1245,1639,4129,17,0,17,51,354,1,6,3.638941343,0,3,160,2,0,0,0,0,0,0,0,0,0,92.99204771,Arch
149,18913,0,18913,18913,149,0,149,1,0,1,37,6.676890144,0,1,245,0,0,0,0,0,0,0,0,0,0,79.33715221,Arch
361,2856,30480,27624,33336,1,208,209,49,92,1,62,7.560094372,0,1,7,0,464,464,0,11658,11660,2,175,175,0,72.36414306,Arch
363,30460,2834,27626,33294,230,0,230,51,149,1,63,7.563574318,0,2,246,1,0,0,0,0,0,0,0,0,0,72.34544597,Arch
363,2873,30495,27622,33368,1,208,209,49,93,1,63,7.564045797,0,1,106,0,83,76,7,4316,4001,315,54,48,6,72.34544597,Arch
363,30464,2835,27629,33299,230,0,230,51,150,1,63,7.563587663,0,2,107,0,5,5,0,340,362,22,2,2,0,72.34544597,Arch
363,2863,30489,27626,33352,1,208,209,49,94,1,63,7.562833949,0,1,151,0,1032,1030,2,45116,45066,50,691,690,1,72.39755064,Arch
363,30474,2833,27641,33307,230,0,230,51,149,1,63,7.563293017,0,2,163,2,177,173,4,6194,6019,175,78,75,3,72.39755064,Arch
363,2885,30602,27717,33487,1,208,209,49,93,1,63,7.56712922,0,1,152,1,1972,1960,12,74222,73708,514,817,809,8,72.39755064,Arch
363,30572,2855,27717,33427,229,0,229,51,147,1,63,7.567527214,0,2,248,0,20,20,0,1134,1103,31,8,8,0,72.39755064,Arch
363,2885,30602,27717,33487,1,208,209,49,93,1,63,7.56712922,0,1,240,0,535,525,10,23007,22586,421,250,243,7,72.39755064,Arch
364,30631,2858,27773,33489,228,0,228,51,151,1,63,7.573230529,0,2,165,0,1043,1033,10,50526,49600,926,619,617,2,72.39755064,Arch
364,2903,30614,27711,33517,1,208,209,49,101,1,63,7.570918513,0,1,153,0,680,679,1,30833,30745,88,203,202,1,72.39755064,Arch
364,30672,2890,27782,33562,228,0,228,51,150,1,63,7.576861086,0,2,166,1,0,0,0,0,0,0,0,0,0,72.39755064,Arch
364,2910,30619,27709,33529,1,208,209,49,106,1,63,7.571249136,0,1,154,1,0,0,0,0,0,0,0,0,0,72.39755064,Arch
364,30600,2880,27720,33480,228,0,228,51,150,1,63,7.571679916,0,2,109,0,0,0,0,0,0,0,0,0,0,72.39755064,Arch
364,2910,30635,27725,33545,1,207,208,49,105,1,63,7.571089822,0,1,18,0,28,28,0,3408,3464,56,20,20,0,72.39755064,Arch
364,30605,2880,27725,33485,228,0,228,51,150,1,63,7.571489746,0,2,20,0,2119,2126,7,162693,163904,1211,1654,1655,1,72.39755064,Arch
364,2910,30637,27727,33547,1,208,209,49,100,1,63,7.571138645,0,1,155,2,452,451,1,19331,19158,173,146,145,1,72.39755064,Arch
364,30607,2880,27727,33487,228,0,228,51,149,1,63,7.571538478,0,2,168,1,84,84,0,5621,5621,0,51,51,0,72.39755064,Arch
364,2910,30637,27727,33547,1,208,209,49,100,1,63,7.571138645,0,1,156,1,565,562,3,32035,31473,562,275,272,3,72.39755064,Arch
364,30607,2880,27727,33487,228,0,228,51,149,1,63,7.571538478,0,2,169,2,549,547,2,24048,23956,92,246,245,1,72.39755064,Arch
364,2910,30637,27727,33547,1,208,209,49,100,1,63,7.571138645,0,1,157,2,545,539,6,35270,35100,170,405,398,7,72.39755064,Arch
364,30763,2994,27769,33757,228,0,228,51,149,1,63,7.575677579,0,2,170,3,47,41,6,3243,2881,362,24,22,2,72.39755064,Arch
364,2909,30635,27726,33544,1,208,209,49,99,1,63,7.571096756,0,1,158,3,78,63,15,3142,2586,556,65,60,5,72.39755064,Arch
364,30605,2879,27726,33484,228,0,228,51,149,1,63,7.571496782,0,2,249,0,141,133,8,9477,9347,130,67,59,8,72.39755064,Arch
364,2909,30635,27726,33544,1,208,209,49,99,1,63,7.571096756,0,1,241,0,0,0,0,0,0,0,0,0,0,72.39755064,Arch
364,30610,2884,27726,33494,228,0,228,51,147,1,63,7.57234045,0,2,250,1,536,530,6,29307,28333,974,235,233,2,72.39755064,Arch
364,2914,30640,27726,33554,1,208,209,49,98,1,63,7.571939804,0,1,243,2,207,190,17,6518,5933,585,89,74,15,72.39755064,Arch
364,30610,2884,27726,33494,228,0,228,51,147,1,63,7.57234045,0,2,252,3,573,561,12,23272,22754,518,268,262,6,72.39755064,Arch
364,2914,30640,27726,33554,1,208,209,49,98,1,63,7.571939804,0,1,244,3,175,173,2,11183,11066,117,51,50,1,72.39755064,Arch
364,30662,2889,27773,33551,228,0,228,51,147,1,63,7.57431001,0,2,112,0,361,355,6,19609,19437,172,308,302,6,72.39755064,Arch
364,2914,30687,27773,33601,1,208,209,49,97,1,63,7.572608883,0,1,107,0,135,133,2,9385,9213,172,108,106,2,72.39755064,Arch
367,30663,2890,27773,33553,228,0,228,51,152,1,64,7.574798305,0,2,113,1,0,0,0,0,0,0,0,0,0,72.39755064,Arch
367,2920,30693,27773,33613,1,208,209,49,99,1,64,7.574398503,0,1,159,0,0,0,0,0,0,0,0,0,0,72.39755064,Arch
367,30663,2890,27773,33553,228,0,228,51,152,1,64,7.574798305,0,2,114,2,614,606,8,36167,35899,268,404,401,3,72.39755064,Arch
371,3554,31625,28071,35179,1,207,208,49,99,1,64,7.581973921,0,1,160,0,1228,1224,4,42791,42606,185,625,624,1,73.04997665,Arch
371,31591,3520,28071,35111,229,0,229,51,153,1,64,7.582548293,0,2,173,1,247,246,1,11650,11648,2,201,201,0,73.04997665,Arch
7,467,83,384,550,5,0,5,48,16,1,3,2.700141943,0,1,116,0,11,10,1,223,207,16,8,7,1,97.97901283,Arch
379,3644,32206,28562,35850,1,216,217,49,99,1,66,7.618913828,0,1,245,0,890,890,0,39067,39077,10,258,258,0,71.6285581,Arch
379,32172,3610,28562,35782,235,0,235,51,162,1,66,7.619506934,0,2,256,1,714,714,0,49030,49030,0,548,548,0,71.6285581,Arch
382,3646,32318,28672,35964,1,217,218,49,99,1,67,7.626866498,0,1,8,0,0,16,16,0,753,753,0,16,16,71.32834425,Arch
382,32284,3612,28672,35896,236,0,236,51,164,1,67,7.6274641,0,2,14,1,1054,1036,18,75518,74421,1097,504,496,8,71.32834425,Arch
382,3646,32318,28672,35964,1,217,218,49,99,1,67,7.626866498,0,1,10,2,5,5,0,363,363,0,4,4,0,71.32834425,Arch
382,32292,3609,28683,35901,236,0,236,51,164,1,67,7.626598301,0,2,118,0,12,12,0,691,691,0,6,6,0,71.32834425,Arch
381,3641,32321,28680,35962,2,217,219,49,104,1,67,7.62504965,0,1,108,0,517,518,1,37888,37756,132,456,455,1,71.22708039,Arch
381,32271,3705,28566,35976,235,0,235,51,154,1,66,7.62517737,0,2,174,0,610,608,2,24400,23645,755,184,183,1,71.45539906,Arch
381,3758,31242,27484,35000,1,214,215,49,117,1,66,7.644888451,0,1,246,0,0,0,0,0,0,0,0,0,0,71.69634489,Arch
377,31059,3714,27345,34773,232,0,232,51,152,1,66,7.632542447,0,2,120,0,1847,1846,1,74723,74794,71,686,685,1,71.69634489,Arch
377,3744,31089,27345,34833,2,214,216,49,120,1,66,7.631968194,0,1,110,1,197,197,0,10104,10104,0,188,188,0,71.69634489,Arch
377,31055,3800,27255,34855,232,0,232,51,152,1,66,7.632707901,0,2,175,0,105,100,5,6067,5625,442,76,71,5,71.69634489,Arch
377,3869,31098,27229,34967,2,214,216,49,123,1,66,7.631831215,0,1,116,4,784,781,3,27546,27323,223,562,559,3,71.69634489,Arch
377,31068,3839,27229,34907,232,0,232,51,152,1,66,7.632393499,0,2,260,0,1037,1027,10,75037,74328,709,490,485,5,71.69634489,Arch
207,0,31076,31076,31076,0,173,173,15,654,1,45,7.163916433,0,2,124,0,500,494,6,21465,21217,248,282,278,4,72.82913165,Arch
4,524,0,524,524,4,0,4,1,0,1,2,1.790414811,0,1,16,1,73,0,73,4440,0,4440,16,0,16,94.2949408,Arch
4,185,13,172,198,2,0,2,32,194,1,3,1.825666607,0,2,1,1,297,295,2,17704,17596,108,289,287,2,96.27236581,Arch
2,27,0,27,27,2,0,2,19,104,1,2,0.380946586,0,2,2,0,22,19,3,889,841,48,13,12,1,95.84647739,Arch
1,24,0,24,24,1,0,1,1,0,1,1,0,0,1,4,2,794,794,0,28843,28834,9,197,197,0,97.73480663,Arch
14,697,123,574,820,4,0,4,48,177,1,5,3.263123153,0,2,128,0,633,605,28,27807,26534,1273,388,364,24,97.61634506,Arch
314,15681,14002,1679,29683,55,37,92,49,249,1,40,7.196815948,0,1,0,0,1945,1942,3,90892,90649,243,964,961,3,77.73183698,Arch
314,13814,15945,2131,29759,59,54,113,54,648,1,40,7.206321938,0,2,129,1,135,20,115,7273,1134,6139,74,8,66,77.73183698,Arch
314,15789,14125,1664,29914,55,55,110,49,253,1,40,7.211532782,0,1,117,0,0,0,0,0,0,0,0,0,0,77.73183698,Arch
314,13814,15945,2131,29759,59,54,113,54,650,1,40,7.206321938,0,2,130,2,1385,1363,22,49890,49135,755,489,478,11,77.73183698,Arch
314,15759,14122,1637,29881,55,55,110,49,255,1,40,7.208350224,0,1,162,0,825,825,0,30680,30517,163,222,221,1,77.73183698,Arch
314,13820,15949,2129,29769,59,54,113,54,649,1,40,7.206565354,0,2,182,2,928,929,1,42088,42099,11,635,635,0,77.73183698,Arch
314,15760,14122,1638,29882,55,55,110,49,253,1,40,7.208375582,0,1,163,1,344,323,21,16931,16566,365,163,161,2,77.73183698,Arch
315,13892,16001,2109,29893,59,54,113,54,629,1,40,7.221155703,0,2,3,0,256,241,15,10719,9927,792,128,118,10,77.73183698,Arch
315,15818,14208,1610,30026,55,55,110,49,252,1,40,7.224108665,0,1,11,0,94,93,1,2741,2737,4,24,24,0,78.06379407,Arch
315,13901,16005,2104,29906,59,54,113,54,626,1,40,7.222177003,0,2,267,0,585,588,3,32086,32648,562,274,277,3,78.06379407,Arch
332,15980,17262,1282,33242,55,68,123,49,229,1,42,7.346261599,0,1,1,0,1004,997,7,49603,49366,237,841,838,3,77.09713024,Arch
332,16964,16176,788,33140,75,54,129,54,595,1,42,7.344309378,0,2,5,0,1484,1484,0,88278,87689,589,1097,1097,0,77.09713024,Arch
5,20,25,5,45,0,0,0,33,269,1,1,2.276872177,0,4,276,7,4878,4836,42,228471,226052,2419,2338,2314,24,96.12159329,Arch
345,16030,19935,3905,35965,55,70,125,49,222,1,42,7.429615063,0,1,248,0,1236,1234,2,43295,43243,52,635,633,2,76.60320641,Arch
347,19935,16030,3905,35965,101,54,155,57,561,1,42,7.43943615,0,2,187,0,0,0,0,0,0,0,0,0,0,76.60320641,Arch
351,16320,20549,4229,36869,57,96,153,49,218,1,42,7.448985871,0,1,2,0,41,41,0,1603,1603,0,7,7,0,76.20253165,Arch
351,20516,16287,4229,36803,104,56,160,57,571,1,42,7.451041449,0,2,194,7,628,625,3,34224,34070,154,394,392,2,76.20253165,Arch
352,16373,20589,4216,36962,57,97,154,49,224,1,42,7.449143996,0,1,249,0,0,0,0,0,0,0,0,0,0,76.20010106,Arch
355,20927,16358,4569,37285,107,56,163,57,575,1,42,7.465876767,0,2,296,5,0,0,0,0,0,0,0,0,0,75.93152064,Arch
355,16395,20968,4573,37363,57,99,156,49,213,1,42,7.465906057,0,1,3,0,507,495,12,33720,32203,1517,484,474,10,75.93152064,Arch
355,20935,16342,4593,37277,107,56,163,57,568,1,42,7.467961649,0,2,298,6,468,464,4,18535,18246,289,254,251,3,75.93152064,Arch
355,16386,20956,4570,37342,57,99,156,49,233,1,42,7.46500183,0,1,250,1,2168,2156,12,108805,107733,1072,1076,1073,3,75.95381526,Arch
355,20922,16340,4582,37262,107,56,163,57,568,1,42,7.464901865,0,2,299,7,2581,2562,19,114569,113443,1126,1111,1099,12,75.95381526,Arch
355,16392,20981,4589,37373,57,98,155,49,233,1,42,7.463926901,0,1,164,0,1091,1091,0,52625,52617,8,460,460,0,75.95381526,Arch
355,20935,16346,4589,37281,107,56,163,57,568,1,42,7.464702696,0,2,195,0,496,495,1,15005,14979,26,157,157,0,75.95381526,Arch
355,16392,20969,4577,37361,57,97,154,49,233,1,42,7.463779433,0,1,165,1,230,230,0,7993,7986,7,61,61,0,75.95381526,Arch
355,20919,16346,4573,37265,107,56,163,57,568,1,42,7.464266116,0,2,197,2,883,882,1,47725,47706,19,535,534,1,75.95381526,Arch
355,16391,20964,4573,37355,57,99,156,50,236,1,42,7.463604705,0,1,166,1,58,58,0,3892,3894,2,49,49,0,75.95381526,Arch
355,20919,16346,4573,37265,107,56,163,57,568,1,42,7.464266116,0,2,301,0,1633,1630,3,78672,78570,102,745,744,1,75.95381526,Arch
355,16391,21046,4655,37437,57,98,155,50,239,1,42,7.461989596,42,1,6,0,123,123,0,6539,6539,0,92,92,0,75.95381526,Arch
355,21022,16351,4671,37373,107,56,163,57,567,1,42,7.462468053,0,2,304,3,542,551,9,39081,39248,167,472,473,1,75.95381526,Arch
357,16398,21301,4903,37699,57,100,157,50,238,1,42,7.474415945,0,1,167,0,772,766,6,32206,31728,478,465,464,1,76.13365155,Arch
357,21302,16353,4949,37655,109,56,165,57,535,1,42,7.474845075,0,2,305,3,106,109,3,6019,6097,78,83,86,3,76.13365155,Arch
358,16416,21728,5312,38144,57,99,156,50,246,1,42,7.466752736,0,1,7,0,0,0,0,0,0,0,0,0,0,76.52259332,Arch
358,21683,16369,5314,38052,109,56,165,57,536,1,42,7.467011672,0,2,17,2,265,266,1,8680,8719,39,69,69,0,76.52259332,Arch
358,16414,21728,5314,38142,57,101,158,50,248,1,42,7.466427894,0,1,168,0,0,0,0,0,0,0,0,0,0,76.52259332,Arch
358,21683,16387,5296,38070,109,56,165,57,536,1,42,7.466467101,0,2,315,6,553,547,6,23100,22830,270,249,247,2,76.52259332,Arch
359,16514,21766,5252,38280,58,101,159,50,264,1,42,7.472229295,0,1,171,0,778,776,2,32141,31908,233,220,219,1,76.40232108,Arch
8,428,11,417,439,2,0,2,39,1200,1,4,1.17750897,0,4,177,1,2056,2097,41,99245,100631,1386,1278,1318,40,94.34940384,Arch
13,0,0,0,0,13,0,13,1,0,1,6,0,0,1,3,1,137,128,9,5503,5298,205,37,30,7,93.75928678,Arch
90,2,2,0,4,89,0,89,1,0,1,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,87.64805415,Arch
40,0,0,0,0,40,0,40,1,0,1,4,0,0,1,7,1,0,0,0,0,0,0,0,0,0,95.31039136,Arch
355,0,0,0,0,355,0,355,1,0,4,23,0,0,1,8,0,179,179,0,8185,8161,24,129,129,0,43.18272691,Arch
146,0,0,0,0,146,0,146,1,0,1,8,0,0,1,9,0,0,0,0,0,0,0,0,0,0,73.19545823,Arch
23,430,478,48,908,0,0,0,44,448,1,3,2.891217309,0,4,200,6,532,537,5,15950,16182,232,188,191,3,94.39676931,Arch
8,256,297,41,553,1,0,1,44,136,1,3,2.589994214,0,2,202,8,402,400,2,12857,12843,14,113,113,0,95.30776993,Arch
78,3420,1000,2420,4420,28,2,30,53,415,1,14,4.465434076,0,4,298,6,153,152,1,9247,9142,105,120,119,1,95.83530525,Arch
81,1025,3433,2408,4458,4,7,11,55,704,1,15,4.501965947,0,4,299,7,149,146,3,5125,4968,157,41,39,2,95.83530525,Arch
78,3420,1000,2420,4420,28,2,30,54,415,1,14,4.465434076,0,4,299,7,656,642,14,19991,19348,643,220,212,8,95.83530525,Arch
78,1009,3436,2427,4445,3,7,10,55,736,1,14,4.472363773,0,4,204,9,1470,1469,1,40205,40194,11,474,474,0,95.83530525,Arch
78,3418,1001,2417,4419,28,2,30,55,412,1,14,4.464878644,0,4,12,1,68,68,0,1841,1837,4,31,31,0,95.83530525,Arch
79,1095,3524,2429,4619,3,7,10,56,718,1,15,4.527974645,0,4,300,2,588,588,0,28477,28401,76,236,236,0,95.83530525,Arch
78,3418,1001,2417,4419,28,2,30,55,412,1,14,4.464878644,0,4,300,2,80,43,37,3662,1601,2061,47,24,23,95.83530525,Arch
78,1005,3421,2416,4426,3,7,10,56,736,1,14,4.465869881,0,4,205,6,503,500,3,16830,16518,312,488,485,3,95.83530525,Arch
78,3418,1001,2417,4419,28,2,30,55,411,1,14,4.464878644,0,4,196,1,2930,2931,1,202085,202264,179,1996,1996,0,95.83530525,Arch
78,1003,3420,2417,4423,3,7,10,56,736,1,14,4.464059778,0,4,206,2,28,24,4,2359,1394,965,8,5,3,95.83530525,Arch
78,3418,1001,2417,4419,28,2,30,55,411,1,14,4.464878644,0,4,197,2,0,0,0,0,0,0,0,0,0,95.83530525,Arch
78,1003,3420,2417,4423,3,7,10,56,736,1,14,4.464059778,0,4,207,3,0,0,0,0,0,0,0,0,0,95.83530525,Arch
78,3418,1001,2417,4419,28,2,30,55,411,1,14,4.464878644,0,4,199,4,21,21,0,1864,1859,5,17,17,0,95.83530525,Arch
78,1051,3491,2440,4542,3,7,10,56,736,1,14,4.498292191,0,4,15,1,54,54,0,4105,4085,20,50,50,0,95.83530525,Arch
78,3488,1048,2440,4536,28,2,30,55,411,1,14,4.498892421,0,4,301,0,310,310,0,11579,11579,0,95,95,0,95.83530525,Arch
83,1058,4877,3819,5935,3,10,13,56,737,1,14,4.743646826,0,4,209,1,610,595,15,38042,37455,587,480,467,13,94.97652582,Arch
88,5143,1316,3827,6459,29,2,31,55,457,1,14,4.957075076,0,4,302,1,105,105,0,3195,3189,6,27,27,0,94.97652582,Arch
88,1319,5146,3827,6465,3,13,16,56,724,1,14,4.956573466,0,4,211,2,105,105,0,3194,3195,1,27,27,0,94.97652582,Arch
88,5143,1316,3827,6459,29,2,31,55,457,1,14,4.957075076,0,4,303,2,540,540,0,38949,38919,30,466,466,0,94.97652582,Arch
112,1514,5412,3898,6926,5,13,18,56,726,1,15,5.116467404,0,4,212,3,719,715,4,55592,55110,482,666,664,2,94.88262911,Arch
119,5589,1814,3775,7403,42,2,44,55,525,1,15,5.230812169,0,4,13,0,107,85,22,3081,2273,808,50,40,10,94.88262911,Arch
119,1762,5515,3753,7277,6,13,19,56,669,1,15,5.22102949,0,4,16,1,33,33,0,2251,2241,10,33,33,0,94.88262911,Arch
124,5628,1801,3827,7429,43,2,45,55,521,1,15,5.265810099,0,4,304,3,0,0,0,0,0,0,0,0,0,94.78383459,Arch
123,1782,5592,3810,7374,6,14,20,56,647,1,15,5.267827525,0,4,304,3,607,619,12,37981,38325,344,528,528,0,94.78383459,Arch
124,5739,1796,3943,7535,44,2,46,55,519,1,15,5.300699847,0,4,14,1,2582,2575,7,138968,138609,359,1137,1134,3,94.60347255,Arch
124,1793,5600,3807,7393,6,14,20,56,645,1,15,5.270197103,0,4,17,1,5,5,0,328,330,2,2,2,0,94.79850047,Arch
2,110,10,100,120,1,0,1,10,52,1,2,0.934068055,0,1,223,14,0,0,0,0,0,0,0,0,0,97.72925764,Arch
124,5592,1785,3807,7377,43,2,45,55,519,1,15,5.271044321,0,4,200,0,0,0,0,0,0,0,0,0,0,94.42609414,Arch
124,1852,5595,3743,7447,6,14,20,56,644,1,15,5.280052081,0,4,305,3,0,0,0,0,0,0,0,0,0,94.29987608,Arch
124,5586,1734,3852,7320,43,2,45,55,522,1,15,5.25590775,0,4,306,4,30418,30418,0,1069109,1060141,8968,13008,13008,0,94.34585225,Arch
124,1747,5587,3840,7334,6,14,20,56,644,1,15,5.248527303,0,4,18,2,1371,1371,0,48676,48676,0,708,708,0,95.16334323,Arch
124,5580,1740,3840,7320,43,2,45,55,520,1,15,5.250041543,0,4,307,5,118,118,0,4197,4188,9,60,60,0,95.16334323,Arch
124,1744,5570,3826,7314,6,14,20,56,644,1,15,5.249293059,0,4,224,2,14697,14695,2,465901,464589,1312,4612,4610,2,95.16334323,Arch
128,5701,1738,3963,7439,46,2,48,55,532,1,15,5.306865276,0,4,16,2,1336,1336,0,42877,42775,102,389,389,0,95.08266214,Arch
124,1744,5570,3826,7314,6,14,20,56,644,1,15,5.249293059,0,4,19,2,10607,10619,12,370162,370570,408,3857,3863,6,95.17153748,Arch
124,5580,1737,3843,7317,43,2,45,55,520,1,15,5.261501974,0,4,17,2,821,821,0,26455,26455,0,206,206,0,95.17153748,Arch
124,1744,5570,3826,7314,6,14,20,56,645,1,15,5.249293059,0,4,20,2,1307,1307,0,42902,42811,91,630,630,0,95.17153748,Arch
124,5563,1737,3826,7300,43,2,45,55,520,1,15,5.25078653,0,4,308,3,603,603,0,22472,22469,3,241,241,0,95.17153748,Arch
124,1744,5570,3826,7314,6,14,20,56,645,1,15,5.249293059,0,4,306,1,10,10,0,268,268,0,8,8,0,95.17153748,Arch
124,5563,1737,3826,7300,43,2,45,55,520,1,15,5.25078653,0,4,310,5,3330,3330,0,142622,142576,46,1216,1216,0,95.17153748,Arch
124,1744,5570,3826,7314,6,14,20,56,645,1,15,5.249293059,0,4,225,0,2577,2577,0,72210,72106,104,740,740,0,95.17153748,Arch
124,5563,1737,3826,7300,43,2,45,55,520,1,15,5.25078653,0,4,311,0,611,611,0,14947,14937,10,110,110,0,95.17153748,Arch
124,1744,5570,3826,7314,6,14,20,56,645,1,15,5.249293059,0,4,308,1,1792,1792,0,52864,52866,2,842,842,0,95.17153748,Arch
124,5563,1737,3826,7300,43,2,45,55,520,1,15,5.25078653,0,4,312,1,100,100,0,4294,4284,10,46,46,0,95.17153748,Arch
124,1744,5570,3826,7314,6,14,20,56,645,1,15,5.249293059,0,4,310,3,189,189,0,5154,5144,10,76,76,0,95.17153748,Arch
124,5563,1737,3826,7300,43,2,45,55,520,1,15,5.25078653,0,4,313,2,64,64,0,7926,7926,0,25,25,0,95.17153748,Arch
124,1744,5570,3826,7314,6,14,20,56,645,1,15,5.249293059,0,4,311,4,102,102,0,5710,5710,0,48,48,0,95.17153748,Arch
124,5563,1737,3826,7300,43,2,45,55,520,1,15,5.25078653,0,4,314,3,414,414,0,19570,19577,7,127,127,0,95.17153748,Arch
124,1857,5576,3719,7433,6,14,20,56,645,1,15,5.271655033,0,4,312,5,2279,2279,0,73050,73071,21,798,798,0,95.17153748,Arch
124,5563,1737,3826,7300,43,2,45,55,520,1,15,5.25078653,0,4,315,4,10,10,0,290,285,5,6,6,0,95.17153748,Arch
124,1819,5601,3782,7420,6,14,20,56,646,1,15,5.268281799,-126,4,313,6,142,142,0,3583,3563,20,80,80,0,94.87505294,Arch
124,5563,1737,3826,7300,43,2,45,55,527,1,15,5.25078653,0,4,316,5,807,807,0,29957,29957,0,201,201,0,95.03816794,Arch
124,1744,5570,3826,7314,6,14,20,56,646,1,15,5.249293059,0,4,226,1,458,458,0,20119,20142,23,158,158,0,95.03816794,Arch
124,5563,1737,3826,7300,43,2,45,55,527,1,15,5.25078653,0,4,202,1,109,109,0,3408,3393,15,28,28,0,95.03816794,Arch
125,1744,5611,3867,7355,6,15,21,56,647,1,15,5.269786543,0,4,228,3,3490,3490,0,104735,104667,68,1379,1379,0,94.94906621,Arch
135,5971,2588,3383,8559,45,5,50,55,497,1,19,5.472684395,0,4,319,8,81,80,1,2515,2469,46,24,23,1,93.69519833,Arch
135,2555,5869,3314,8424,9,16,25,56,698,1,19,5.44472596,0,4,314,7,390,385,5,26660,26334,326,276,272,4,88.47262248,Arch
135,5862,2548,3314,8410,45,5,50,55,497,1,19,5.446008007,0,4,321,10,12,12,0,727,740,13,12,12,0,88.47262248,Arch
135,2730,6001,3271,8731,9,16,25,56,699,1,19,5.468696164,0,4,139,0,0,0,0,0,0,0,0,0,0,88.47262248,Arch
138,6077,2780,3297,8857,46,5,51,55,497,1,20,5.515581371,0,4,203,1,478,91,387,24101,4896,19205,299,49,250,87.57961783,Arch
135,2753,6006,3253,8759,8,16,24,56,701,1,19,5.472791084,0,4,235,9,881,880,1,40590,40723,133,589,590,1,89.42518649,Arch
135,5994,2741,3253,8735,44,5,49,55,495,1,19,5.474714459,0,4,204,1,1001,987,14,59125,58034,1091,429,420,9,89.42518649,Arch
135,2879,6050,3171,8929,8,16,24,56,701,1,19,5.493190378,0,4,140,1,2237,2235,2,141124,141057,67,1933,1932,1,89.42518649,Arch
135,6018,2767,3251,8785,44,5,49,55,495,1,19,5.493059973,0,4,138,0,2603,2588,15,164216,162850,1366,1700,1690,10,89.42518649,Arch
135,2779,6030,3251,8809,8,16,24,56,701,1,19,5.491119937,0,4,238,7,0,0,0,0,0,0,0,0,0,89.42518649,Arch
136,6027,2868,3159,8895,44,6,50,55,502,1,19,5.524867858,0,4,18,0,1211,1199,12,48838,48373,465,683,676,7,89.24967091,Arch
136,2911,6078,3167,8989,9,16,25,56,689,1,19,5.531751996,0,4,24,1,0,0,0,0,0,0,0,0,0,89.133304,Arch
136,6021,2828,3193,8849,44,6,50,55,506,1,19,5.510909288,0,4,19,1,0,0,0,0,0,0,0,0,0,89.133304,Arch
136,2844,6034,3190,8878,9,16,25,56,689,1,19,5.508912406,0,4,240,0,0,0,0,0,0,0,0,0,0,89.133304,Arch
136,6021,2828,3193,8849,44,6,50,55,506,1,19,5.510909288,0,4,207,0,103,103,0,7071,7158,87,96,96,0,89.133304,Arch
137,2991,6050,3059,9041,9,16,25,56,689,1,19,5.53025477,0,4,315,0,635,637,2,20242,20371,129,251,253,2,89.133304,Arch
136,6019,2827,3192,8846,44,6,50,55,531,1,19,5.510350494,0,4,322,0,2945,2905,40,167589,165568,2021,1472,1448,24,89.133304,Arch
136,2839,6031,3192,8870,9,16,25,56,688,1,19,5.508403991,0,4,316,1,1679,1673,6,82537,82224,313,769,767,2,89.133304,Arch
136,6019,2827,3192,8846,44,6,50,55,531,1,19,5.510350494,0,4,323,1,328,325,3,14183,14102,81,103,101,2,89.133304,Arch
140,3250,6068,2818,9318,12,16,28,57,681,1,20,5.625579806,0,4,317,2,984,966,18,39340,38183,1157,377,368,9,89.01050788,Arch
136,6019,2827,3192,8846,44,6,50,56,534,1,19,5.510350494,0,4,324,2,1866,1856,10,109919,109603,316,1259,1259,0,89.1503268,Arch
136,2914,6090,3176,9004,9,16,25,57,699,1,19,5.537121836,0,4,318,3,195,193,2,5911,5821,90,64,63,1,89.1503268,Arch
135,5999,2812,3187,8811,43,6,49,56,545,1,19,5.51042616,0,4,325,3,96,91,5,12383,11928,455,54,50,4,89.1503268,Arch
135,2875,6088,3213,8963,9,16,25,57,704,1,19,5.537123134,0,4,319,4,1655,1653,2,89239,88900,339,659,658,1,89.1503268,Arch
134,5995,2813,3182,8808,42,6,48,56,541,1,19,5.507224487,0,4,326,4,2100,2069,31,92170,91192,978,902,890,12,89.25294889,Arch
137,2864,6022,3158,8886,11,16,27,57,705,1,19,5.529121071,0,4,320,5,113,112,1,3370,3364,6,14,14,0,89.25294889,Arch
134,5995,2813,3182,8808,42,6,48,56,541,1,19,5.507224487,0,4,327,5,112,104,8,5523,5136,387,85,81,4,89.25294889,Arch
135,2826,6008,3182,8834,9,16,25,57,705,1,20,5.507183274,0,4,321,6,557,559,2,31133,31112,21,520,520,0,89.25294889,Arch
134,5995,2813,3182,8808,42,6,48,56,541,1,19,5.507224487,0,4,328,6,639,639,0,25729,25729,0,200,200,0,89.25294889,Arch
134,2832,6013,3181,8845,9,16,25,57,704,1,19,5.505281522,0,4,322,7,70,69,1,3147,2995,152,31,30,1,89.25294889,Arch
134,5998,2817,3181,8815,42,6,48,56,543,1,19,5.507050596,0,4,329,7,312,308,4,25731,25340,391,255,253,2,89.25294889,Arch
